8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
8,9,5,2,3,10,1,4,0,12,11,7,6,14,13,
