9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
9,16,13,2,21,8,7,18,14,6,23,10,4,11,17,0,5,3,19,12,1,20,22,15,
