57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,10,7,8,5,9,6,24,3,2,18,19,17,16,22,33,34,32,21,85,88,25,86,26,30,79,23,27,31,83,81,80,82,90,41,11,13,72,12,15,14,84,78,38,74,76,73,75,77,89,47,42,43,48,46,44,45,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,6,8,9,5,10,7,24,2,3,18,19,16,17,22,33,32,34,21,85,88,25,86,26,30,79,23,27,31,83,80,82,81,90,41,11,72,12,13,84,15,14,38,78,76,74,73,75,77,89,46,43,48,44,47,45,42,0,40,39,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,7,8,5,10,6,9,24,3,2,18,19,16,17,22,33,32,34,21,88,85,25,86,26,30,79,23,27,31,83,81,80,82,90,11,41,72,12,13,84,15,14,38,78,75,74,76,73,77,89,45,47,48,44,46,43,42,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,9,8,5,6,7,10,24,2,3,18,19,17,16,22,32,33,34,21,85,88,86,25,26,30,79,23,27,31,83,82,80,81,90,11,41,13,12,72,14,15,84,38,78,76,75,74,73,77,89,45,42,43,48,46,44,47,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,6,7,9,5,10,8,24,3,2,18,19,16,17,22,34,32,33,21,88,85,86,25,26,30,79,23,27,31,83,80,82,81,90,41,11,12,72,13,84,14,15,78,38,74,76,73,75,77,89,46,44,43,48,45,42,47,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,7,10,6,8,9,5,24,2,3,18,19,16,17,22,32,33,34,21,85,88,86,25,26,30,79,23,27,31,83,80,82,81,90,41,11,13,12,72,14,15,84,78,38,74,75,76,73,89,77,48,46,43,42,44,47,45,0,40,39,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,7,10,9,6,8,5,24,3,2,18,19,16,17,22,32,34,33,21,85,88,86,25,26,30,79,23,27,31,83,80,82,81,90,41,11,13,12,72,15,84,14,78,38,76,73,74,75,89,77,42,46,47,44,43,48,45,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,9,8,10,6,5,7,24,3,2,18,19,17,16,22,32,33,34,21,88,85,25,86,26,30,79,23,27,31,83,81,82,80,90,11,41,72,13,12,14,15,84,78,38,74,75,73,76,77,89,42,46,47,44,48,45,43,0,39,40,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,10,7,5,9,8,6,24,2,3,18,19,17,16,22,32,33,34,21,85,88,86,25,26,30,79,23,27,31,83,81,80,82,90,41,11,72,13,12,15,84,14,38,78,76,73,74,75,89,77,48,47,43,42,44,46,45,0,40,39,
57,20,37,36,35,61,49,50,69,60,51,62,68,70,71,59,54,65,53,52,63,64,55,67,56,58,66,1,87,29,28,4,7,5,10,8,6,9,24,2,3,18,19,17,16,22,34,32,33,21,85,88,25,86,26,30,79,23,27,31,83,81,80,82,90,41,11,72,12,13,14,84,15,38,78,75,73,76,74,77,89,48,44,42,47,46,45,43,0,39,40,
