57,35,1,67,20,4,5,60,25,63,90,36,29,19,24,28,55,42,87,58,52,30,3,2,64,72,61,16,84,69,49,88,70,62,37,7,6,34,66,89,10,76,75,50,8,54,68,65,51,56,71,59,9,73,53,18,17,33,85,22,79,41,31,83,26,14,32,86,21,11,38,82,48,78,15,23,27,81,13,43,74,0,80,12,45,77,44,47,46,39,40,
57,35,1,20,67,4,9,60,25,53,90,36,29,19,24,28,2,85,3,45,30,52,58,55,64,84,72,16,61,65,63,73,71,51,66,50,89,68,33,37,49,6,88,7,75,5,69,70,59,54,62,76,10,56,8,87,18,17,22,41,32,31,83,14,26,79,86,34,21,11,81,38,44,78,23,15,27,82,12,42,74,0,80,13,46,77,47,48,43,39,40,
57,35,1,67,20,4,6,60,25,63,90,36,29,24,19,28,2,46,86,30,52,3,55,58,64,72,84,16,61,68,7,37,66,10,53,65,62,50,32,70,71,51,54,76,69,9,49,73,75,88,56,5,89,59,8,87,18,17,22,41,34,31,81,79,26,14,85,33,21,11,83,38,45,78,23,15,27,82,13,44,74,0,80,12,42,77,47,48,43,39,40,
57,35,1,20,67,4,5,60,25,53,90,36,29,19,24,28,46,87,52,3,55,30,58,2,72,84,64,16,61,70,75,66,69,56,71,54,6,88,59,49,62,10,76,63,34,50,89,8,51,37,73,9,68,65,7,18,17,32,85,22,79,41,31,82,26,14,33,86,21,11,38,44,83,78,15,23,27,81,12,45,74,0,80,13,42,77,48,47,43,39,40,
57,35,1,67,20,4,6,60,25,90,53,36,29,19,24,28,46,86,3,55,30,52,2,58,64,16,84,72,61,76,51,73,8,56,32,54,49,65,89,10,75,71,59,69,66,68,50,63,62,70,9,5,37,88,7,87,18,17,22,41,33,31,81,14,26,79,85,34,21,83,11,38,43,78,15,23,27,82,12,42,74,0,80,13,48,77,45,44,47,39,40,
57,35,1,20,67,4,8,60,25,63,90,36,29,24,19,28,87,46,3,52,55,30,2,58,61,64,84,72,16,88,37,53,66,9,70,34,69,73,10,71,5,76,65,54,6,50,89,68,62,7,51,59,49,56,75,18,17,33,85,22,79,41,31,80,14,26,32,86,21,11,38,42,81,78,23,15,27,83,13,47,74,0,82,12,44,77,45,43,48,39,40,
57,35,1,67,20,4,6,60,25,53,90,36,29,24,17,28,2,46,87,55,30,3,58,52,72,64,61,16,84,62,66,34,51,50,9,37,10,71,63,88,7,70,54,73,65,8,69,76,56,49,75,89,59,68,5,18,19,32,85,22,79,41,31,82,14,26,33,86,21,11,38,44,80,78,23,15,27,83,13,47,74,0,81,12,42,77,45,48,43,39,40,
57,35,1,20,67,4,7,60,25,90,53,36,29,19,24,28,55,85,48,3,2,30,58,52,84,64,16,72,61,71,68,63,62,56,32,10,5,73,51,69,59,54,49,89,37,8,88,76,65,6,75,9,66,70,50,87,18,17,22,41,33,31,80,14,26,79,86,34,21,11,83,38,44,78,23,15,27,82,12,42,74,0,81,13,46,77,45,43,47,39,40,
57,35,1,20,67,4,7,60,25,53,90,36,29,17,24,28,58,85,47,55,52,30,2,3,64,84,72,61,16,75,66,50,37,71,76,59,32,6,63,88,49,10,73,89,68,9,8,51,70,54,69,62,56,5,65,87,18,19,22,41,34,31,80,14,26,79,86,33,21,83,11,38,78,43,15,23,27,81,13,48,74,0,82,12,45,77,44,46,42,39,40,
57,35,1,67,20,4,6,60,25,63,90,36,29,24,17,28,85,43,2,52,55,30,58,3,84,72,64,16,61,66,88,76,5,70,69,71,8,59,32,10,73,53,56,54,50,37,89,51,65,62,9,49,7,75,68,87,18,19,22,41,33,31,83,26,79,14,86,34,21,11,80,38,42,78,15,23,27,82,12,46,74,0,81,13,47,77,48,45,44,39,40,
57,35,1,20,67,4,5,60,25,90,63,36,29,19,24,28,85,42,2,30,58,3,52,55,64,16,84,72,61,53,73,50,66,70,10,75,68,65,69,33,54,62,8,9,88,71,76,6,7,51,49,59,37,56,89,87,18,17,22,41,34,31,83,14,79,26,86,32,21,11,82,38,47,78,15,23,27,81,12,43,74,0,80,13,46,77,48,45,44,39,40,
57,35,1,20,67,4,10,60,25,90,53,36,29,24,19,28,55,2,42,87,30,3,58,52,61,72,84,16,64,88,89,76,66,34,9,5,73,68,70,51,56,49,65,75,59,50,6,69,8,63,7,62,54,37,71,18,17,85,33,22,79,41,31,80,14,26,32,86,21,11,38,78,43,83,23,15,27,82,13,48,74,0,81,12,44,77,47,46,45,39,40,
57,35,1,67,20,4,10,60,25,63,90,36,29,24,19,28,2,46,3,87,58,55,52,30,16,61,72,84,64,62,51,68,53,49,37,5,50,75,89,76,69,71,59,70,73,65,66,88,56,7,32,6,8,54,9,18,17,33,85,22,79,41,31,80,26,14,34,86,21,11,38,81,43,78,15,23,27,83,13,45,74,0,82,12,44,77,48,42,47,39,40,
57,35,1,67,20,4,10,60,25,63,90,36,29,17,24,28,3,43,30,87,58,55,52,2,16,72,84,61,64,75,6,56,73,68,34,70,59,51,50,69,71,49,62,76,66,89,53,37,65,9,88,8,7,5,54,18,19,85,33,22,79,41,31,82,14,26,32,86,21,11,38,78,83,42,23,15,27,81,12,46,74,0,80,13,48,77,44,45,47,39,40,
57,35,1,67,20,4,8,60,25,53,90,36,29,19,24,28,52,43,85,55,2,30,3,58,72,64,61,16,84,75,71,10,68,51,32,6,76,50,66,5,56,63,9,69,7,54,70,62,37,89,59,88,73,65,49,87,18,17,22,41,33,31,81,26,79,14,86,34,21,11,83,38,45,78,23,15,27,82,13,48,74,0,80,12,47,77,44,46,42,39,40,
57,35,1,20,67,4,8,60,25,63,90,36,29,24,19,28,85,43,58,55,3,2,52,30,16,61,64,84,72,88,54,6,73,75,65,56,59,66,32,5,7,69,89,10,76,68,9,71,53,70,49,37,62,51,50,87,18,17,22,41,33,31,83,14,26,79,86,34,21,11,80,38,47,78,15,23,27,81,13,42,74,0,82,12,44,77,48,45,46,39,40,
57,35,1,20,67,4,5,60,25,63,90,36,29,24,19,28,42,86,52,2,55,58,3,30,16,72,84,61,64,56,66,8,68,50,32,65,7,70,75,71,89,10,69,49,6,62,53,59,9,51,88,76,54,73,37,87,18,17,22,41,34,31,81,14,79,26,85,33,21,83,11,38,47,78,15,23,27,82,13,45,74,0,80,12,48,77,43,46,44,39,40,
57,35,1,20,67,4,5,60,25,53,90,36,29,19,24,28,47,2,3,86,30,55,58,52,72,84,61,64,16,6,8,49,62,69,7,32,70,76,75,66,56,37,10,73,65,71,50,54,51,89,68,59,88,9,63,87,18,17,22,41,34,31,82,26,14,79,85,33,21,11,83,38,45,78,23,15,27,81,13,43,74,0,80,12,48,77,46,42,44,39,40,
57,35,1,20,67,4,5,60,25,90,53,36,29,24,17,28,47,30,3,52,85,55,2,58,64,16,72,61,84,7,54,56,50,37,10,88,73,69,8,49,70,89,9,32,59,71,63,6,66,68,65,62,51,75,76,87,18,19,22,41,34,31,81,26,79,14,86,33,21,11,83,38,43,78,23,15,27,80,13,45,74,0,82,12,42,77,48,46,44,39,40,
57,35,1,20,67,4,5,60,25,63,90,36,29,19,24,28,41,58,85,30,52,55,3,2,84,64,61,72,16,89,69,53,34,56,37,66,68,7,10,8,9,88,65,75,71,59,70,51,49,73,54,76,6,62,50,87,18,17,22,32,38,31,80,42,26,14,79,86,33,21,83,11,46,78,15,23,27,81,12,45,74,0,82,13,47,77,48,44,43,39,40,
57,35,1,67,20,4,10,60,25,63,90,36,29,19,24,28,85,48,52,58,3,30,55,2,16,84,72,61,64,5,34,75,59,62,9,54,73,56,7,51,8,88,71,69,66,53,49,37,68,65,76,50,89,6,70,87,18,17,22,41,32,31,81,26,14,79,86,33,21,83,11,38,46,78,23,15,27,80,13,43,74,0,82,12,47,77,45,44,42,39,40,
57,35,1,20,67,4,10,60,25,63,90,36,29,19,24,28,55,46,3,86,2,58,30,52,64,84,72,16,61,37,32,6,53,5,75,56,65,70,8,73,76,62,59,66,88,9,69,71,89,51,49,54,7,50,68,87,18,17,22,41,33,31,82,26,14,79,85,34,21,83,11,38,42,78,15,23,27,80,12,48,74,0,81,13,44,77,45,43,47,39,40,
57,35,1,20,67,4,6,60,25,63,90,36,29,24,19,28,55,58,45,3,85,52,2,30,16,72,61,64,84,5,75,34,70,9,56,69,8,10,71,59,65,66,68,62,49,89,88,76,50,53,54,51,7,73,37,87,18,17,22,41,32,31,81,14,79,26,86,33,21,83,11,38,47,78,15,23,27,80,13,44,74,0,82,12,48,77,46,43,42,39,40,
57,35,1,67,20,4,8,60,25,53,90,36,29,24,17,28,41,87,2,55,52,30,58,3,16,64,61,84,72,7,50,68,56,37,9,66,70,63,32,65,5,73,89,88,6,69,75,49,51,71,54,59,10,76,62,18,19,34,85,22,79,38,31,83,43,14,26,33,86,21,11,47,81,78,15,23,27,82,12,44,74,0,80,13,48,77,45,46,42,39,40,
57,35,1,20,67,4,6,60,25,90,63,36,29,24,17,28,85,55,58,2,3,48,30,52,72,16,84,64,61,33,59,62,73,53,69,37,89,10,5,8,71,70,75,56,49,9,66,76,51,65,88,50,54,7,68,87,18,19,22,41,34,31,82,14,26,79,86,32,21,83,11,38,42,78,15,23,27,80,12,46,74,0,81,13,45,77,44,47,43,39,40,
57,35,1,67,20,4,6,60,25,90,63,36,29,17,24,28,48,58,2,30,52,3,55,85,16,61,64,72,84,62,7,51,8,59,73,70,69,89,34,10,71,5,56,88,49,54,53,9,66,75,76,37,65,68,50,87,18,19,22,41,33,31,83,26,79,14,86,32,21,11,80,38,78,46,15,23,27,81,12,45,74,0,82,13,47,77,43,44,42,39,40,
57,35,1,67,20,4,6,60,25,90,63,36,29,17,24,28,41,55,86,52,3,58,2,30,64,72,61,84,16,37,33,51,89,65,88,73,53,68,70,66,9,62,50,54,75,69,7,76,8,10,56,71,49,59,5,87,18,19,22,32,38,31,45,82,26,14,79,85,34,21,11,83,78,46,23,15,27,80,13,47,74,0,81,12,48,77,42,44,43,39,40,
57,35,1,67,20,4,6,60,25,63,90,36,29,17,24,28,41,58,2,85,55,52,3,30,72,64,84,61,16,10,33,70,68,9,89,66,50,62,76,65,69,71,53,54,73,7,51,75,5,56,37,88,59,8,49,87,18,19,22,32,38,31,83,48,26,14,79,86,34,21,11,81,43,78,23,15,27,82,13,44,74,0,80,12,47,77,42,46,45,39,40,
57,35,1,67,20,4,6,60,25,90,53,36,29,19,24,28,87,41,30,52,58,3,55,2,64,61,84,16,72,56,65,62,76,54,75,71,59,89,63,70,7,33,37,68,50,8,73,88,51,5,66,49,9,69,10,18,17,34,85,22,79,38,31,42,81,14,26,32,86,21,11,78,43,83,23,15,27,82,13,46,74,0,80,12,48,77,45,44,47,39,40,
57,35,1,67,20,4,7,60,25,63,90,36,29,24,19,28,43,2,3,86,58,52,30,55,16,72,84,61,64,71,6,76,37,32,53,68,9,49,73,50,89,62,51,66,69,5,59,65,75,10,56,54,8,70,88,87,18,17,22,41,33,31,80,26,79,14,85,34,21,83,11,38,44,78,15,23,27,81,12,48,74,0,82,13,47,77,42,46,45,39,40,
57,35,1,67,20,4,9,60,25,90,63,36,29,17,24,28,41,52,58,2,85,3,55,30,61,64,72,16,84,37,32,66,8,59,76,89,51,69,50,88,53,6,71,70,54,7,5,73,49,10,56,75,68,65,62,87,18,19,22,33,38,31,46,80,79,14,26,86,34,21,11,83,78,48,23,15,27,82,13,44,74,0,81,12,42,77,45,43,47,39,40,
57,35,1,67,20,4,10,60,25,90,63,36,29,24,19,28,43,87,55,3,52,58,2,30,16,72,64,84,61,34,51,71,54,7,75,69,62,59,37,50,73,49,56,8,5,65,70,89,88,66,9,76,6,68,53,18,17,33,85,22,79,41,31,81,26,14,32,86,21,11,38,42,80,78,23,15,27,83,12,44,74,0,82,13,48,77,46,47,45,39,40,
57,35,1,67,20,4,7,60,25,53,90,36,29,19,24,28,46,3,87,58,2,55,30,52,72,64,16,84,61,65,56,63,34,75,8,54,71,59,76,88,68,51,62,66,49,50,73,89,70,6,69,9,10,5,37,18,17,32,85,22,79,41,31,83,26,14,33,86,21,11,38,80,44,78,15,23,27,81,12,47,74,0,82,13,42,77,45,48,43,39,40,
57,35,1,20,67,4,5,60,25,63,90,36,29,19,24,28,87,2,3,41,55,58,52,30,16,61,64,84,72,37,49,10,88,73,53,51,56,6,89,32,70,75,76,50,69,68,71,8,66,65,7,9,62,59,54,18,17,34,85,22,79,38,31,83,44,26,14,33,86,21,11,80,42,78,15,23,27,81,12,45,74,0,82,13,47,77,48,43,46,39,40,
57,35,1,67,20,4,6,60,25,53,90,36,29,19,24,28,55,87,48,30,58,2,52,3,72,84,64,61,16,54,37,62,7,76,51,68,50,10,66,33,88,9,5,89,70,56,65,8,49,59,69,73,75,71,63,18,17,32,85,22,79,41,31,83,26,14,34,86,21,11,38,80,44,78,23,15,27,82,12,43,74,0,81,13,47,77,46,45,42,39,40,
57,35,1,67,20,4,6,60,25,63,90,36,29,19,24,28,46,86,30,2,58,52,3,55,84,72,64,61,16,71,5,7,65,69,33,68,88,51,66,62,10,70,75,54,76,53,50,49,56,59,37,8,89,73,9,87,18,17,22,41,34,31,82,26,79,14,85,32,21,11,83,38,42,78,15,23,27,80,12,48,74,0,81,13,47,77,43,44,45,39,40,
57,35,1,20,67,4,5,60,25,90,53,36,29,17,24,28,30,45,55,3,86,58,2,52,61,16,64,72,84,6,63,37,73,32,9,59,88,50,68,49,62,76,65,71,75,70,66,56,7,10,69,8,51,54,89,87,18,19,22,41,34,31,83,14,26,79,85,33,21,11,80,38,46,78,15,23,27,82,12,48,74,0,81,13,42,77,44,47,43,39,40,
57,35,1,20,67,4,9,60,25,90,63,36,29,19,24,28,43,30,85,55,2,52,58,3,84,64,61,72,16,75,70,73,54,68,32,6,56,5,50,53,8,49,7,66,69,51,88,89,65,76,62,59,37,71,10,87,18,17,22,41,34,31,83,26,14,79,86,33,21,11,82,38,48,78,15,23,27,81,12,44,74,0,80,13,45,77,47,46,42,39,40,
57,35,1,67,20,4,10,60,25,63,90,36,29,17,24,28,47,2,58,86,30,55,3,52,61,64,84,16,72,6,71,69,59,7,68,5,9,88,37,32,50,54,73,89,53,62,65,51,75,70,76,49,66,56,8,87,18,19,22,41,34,31,80,79,26,14,85,33,21,83,11,38,43,78,15,23,27,81,12,42,74,0,82,13,45,77,46,44,48,39,40,
57,35,1,67,20,4,7,60,25,63,90,36,29,19,24,28,45,52,58,85,55,3,30,2,84,16,72,64,61,76,70,56,88,37,9,89,50,62,34,49,66,10,8,68,5,53,59,54,6,51,73,75,69,71,65,87,18,17,22,41,33,31,81,26,14,79,86,32,21,11,83,38,43,78,15,23,27,82,12,44,74,0,80,13,48,77,42,47,46,39,40,
