65,11,42,68,4,61,38,90,3,10,35,20,66,80,63,2,62,93,1,21,54,48,39,5,31,36,8,37,24,43,25,51,88,46,17,83,7,81,34,33,85,92,55,79,18,74,16,12,57,49,53,84,13,0,47,86,89,28,56,91,9,59,71,41,14,73,70,72,69,22,77,15,23,44,64,50,26,67,78,40,60,52,27,32,30,58,29,76,45,82,75,19,87,6,
65,11,42,68,4,61,38,1,90,7,35,20,66,62,3,93,63,80,2,21,56,5,40,6,37,31,36,46,29,53,79,91,32,83,92,69,86,70,51,87,34,75,19,54,71,16,23,25,76,48,49,81,13,85,55,88,8,82,57,72,43,60,22,27,9,44,26,89,12,64,74,41,59,58,14,0,15,47,18,78,33,52,77,45,50,39,17,24,84,73,10,30,28,67,
65,11,42,68,4,61,38,3,90,7,35,20,66,63,93,2,80,62,1,50,5,40,37,24,46,6,36,31,8,73,78,45,74,44,39,15,86,14,84,10,85,79,77,57,53,54,29,41,33,49,58,59,23,12,18,48,22,60,92,52,71,56,19,21,55,83,0,82,26,89,13,27,70,72,76,88,51,64,25,75,67,43,32,9,30,81,91,47,16,34,69,28,17,87,
65,11,42,68,4,61,38,3,90,7,35,20,66,63,1,62,93,80,2,5,23,51,46,39,37,6,31,36,85,16,50,33,40,71,67,57,72,81,22,26,91,87,28,34,27,12,49,86,78,32,52,24,19,88,77,89,79,92,13,74,69,10,73,21,0,45,43,64,47,83,76,70,55,9,53,30,41,15,82,75,54,17,18,84,29,25,58,14,56,44,48,60,8,59,
65,11,42,68,4,61,38,3,90,10,35,20,66,80,2,63,1,62,93,49,22,47,31,8,36,5,41,37,45,29,73,50,53,32,88,7,92,6,18,58,44,21,39,74,86,59,54,27,23,13,64,84,24,46,83,69,14,12,85,91,76,81,15,89,67,48,40,56,78,60,0,75,87,57,19,33,28,34,72,71,9,26,16,43,70,17,25,55,82,30,79,77,51,52,
65,11,42,68,4,61,38,2,90,6,35,20,66,63,3,93,1,80,62,51,23,31,48,41,37,36,9,5,54,25,59,77,13,53,55,56,26,88,47,87,17,69,71,12,57,14,78,10,52,21,76,70,29,64,50,34,16,72,43,92,75,19,82,27,7,60,0,22,79,39,73,67,86,30,24,8,32,28,85,84,40,74,83,44,58,91,15,49,18,46,45,89,33,81,
65,11,42,68,4,61,38,1,90,5,35,20,66,63,3,93,2,62,80,46,23,9,56,8,36,39,31,37,82,89,88,28,44,30,7,60,34,71,58,54,10,12,92,74,41,47,78,27,87,59,0,6,15,19,77,45,13,29,25,49,55,73,70,24,33,53,51,85,57,79,64,86,72,91,75,14,52,83,26,76,18,40,69,84,67,21,22,48,50,32,81,43,17,16,
65,11,42,68,4,61,38,1,90,6,35,20,66,62,2,63,80,3,93,40,75,56,37,10,36,5,48,31,12,23,54,60,32,92,30,85,86,69,52,18,28,17,15,13,7,43,76,55,25,44,9,14,26,0,72,89,57,24,78,29,19,64,8,81,46,67,16,50,39,58,73,49,47,34,27,91,74,84,87,79,41,82,51,71,77,45,70,59,22,88,53,21,33,83,
65,11,42,68,4,61,38,2,90,10,35,20,66,93,80,63,62,3,1,6,36,53,37,22,40,5,48,31,34,88,70,45,76,27,78,92,58,12,89,26,50,18,77,32,8,91,57,30,7,84,47,17,19,16,59,52,14,41,15,13,0,46,75,9,56,23,67,82,86,74,39,54,69,49,25,21,29,73,33,83,28,72,51,44,55,81,87,43,79,71,64,85,60,24,
65,11,42,68,4,61,38,90,3,5,35,20,66,93,62,1,80,63,2,53,40,6,10,48,75,37,31,36,33,72,16,84,0,82,86,13,18,32,54,59,51,70,69,30,55,89,41,15,77,12,50,29,25,64,76,71,14,27,73,22,56,45,87,24,46,74,8,91,81,9,49,44,79,34,17,23,57,21,28,58,43,67,78,83,85,60,52,47,39,26,19,92,7,88,
