48,54,13,22,78,4,12,34,55,70,16,21,11,82,10,9,45,52,17,7,2,3,68,49,6,0,23,5,36,8,1,53,32,24,44,30,28,19,25,40,43,31,72,29,27,38,26,73,35,15,47,46,74,39,75,51,56,58,81,59,76,37,41,18,14,71,42,66,50,77,80,20,64,60,79,62,65,63,57,61,67,33,69,
48,54,13,22,78,4,12,34,55,16,70,21,11,82,10,9,45,17,52,7,2,5,49,68,36,53,23,8,6,0,3,1,24,32,44,29,28,72,43,31,25,40,27,30,19,38,26,73,35,15,47,46,74,75,39,51,56,80,58,37,59,76,41,20,14,71,42,66,50,77,81,18,64,60,79,62,65,63,57,61,67,33,69,
48,54,13,22,78,4,12,34,55,15,70,21,11,82,10,9,46,52,7,2,3,68,49,6,23,17,53,36,8,0,1,5,24,74,16,44,30,28,19,26,40,72,29,31,43,27,38,25,73,35,14,45,47,32,75,39,50,66,79,58,59,76,37,41,20,71,42,56,51,77,80,18,65,60,81,64,62,63,57,61,67,33,69,
48,54,13,22,78,4,12,38,55,16,70,21,11,82,10,9,45,52,17,7,2,5,68,49,24,8,0,53,1,6,36,3,23,32,44,29,28,25,40,31,43,19,30,27,72,34,26,73,35,15,47,46,39,74,75,50,56,79,58,76,37,59,41,18,14,71,42,66,51,77,80,20,65,60,81,64,62,61,57,63,67,33,69,
48,54,13,22,78,4,12,34,55,16,70,21,11,82,10,9,46,52,17,7,2,68,5,49,36,23,53,6,8,1,0,3,44,24,74,28,29,30,72,43,25,31,19,27,40,38,26,73,35,15,47,45,39,32,75,50,66,58,80,59,76,37,41,18,14,56,42,71,51,77,81,20,65,60,79,64,62,61,63,57,67,33,69,
48,54,13,22,78,4,12,34,55,70,16,21,11,82,10,9,45,17,7,52,2,49,68,5,24,6,3,53,36,1,8,0,23,74,44,28,31,26,72,40,19,27,30,29,43,38,25,73,35,14,47,46,75,39,32,51,66,79,58,76,59,37,41,20,15,71,42,56,50,80,77,18,65,60,81,62,64,57,61,63,67,33,69,
48,54,13,22,78,4,12,34,55,14,70,21,11,82,10,9,46,7,52,2,3,68,49,17,1,0,24,36,53,8,5,6,16,32,44,23,29,28,72,26,19,43,30,40,31,27,38,25,73,35,15,45,47,39,75,74,51,56,58,80,37,76,59,41,20,71,42,66,50,81,77,18,64,60,79,62,65,63,57,61,67,33,69,
48,54,13,22,78,4,12,34,55,16,70,21,11,82,10,9,45,7,52,17,2,3,49,68,36,24,6,53,0,5,1,8,74,23,44,31,28,30,72,43,25,29,27,19,40,38,26,73,35,15,47,46,32,75,39,50,56,79,58,59,76,37,41,18,14,71,42,66,51,77,80,20,64,60,81,65,62,63,61,57,67,33,69,
48,54,13,22,78,4,12,38,55,15,70,21,11,82,10,9,45,52,7,2,3,68,49,24,1,17,36,6,0,53,5,8,74,16,44,23,28,31,72,25,30,29,19,43,27,40,34,26,73,35,14,47,46,39,32,75,51,56,80,58,59,76,37,41,20,71,42,50,66,77,81,18,65,60,79,64,62,57,63,61,67,33,69,
48,54,13,22,78,4,12,38,55,15,70,21,11,82,10,9,46,52,7,2,5,68,49,36,23,1,0,8,53,6,17,3,32,16,24,44,28,31,25,72,27,43,40,29,30,19,34,26,73,35,14,47,45,74,75,39,51,66,80,58,37,76,59,41,20,71,56,42,50,81,77,18,65,60,79,64,62,63,61,57,67,33,69,
48,54,13,22,78,4,12,38,55,16,70,21,11,82,10,9,45,17,52,7,2,68,49,3,24,5,6,8,53,36,0,1,74,44,23,30,28,26,19,72,31,29,27,43,40,34,25,73,35,14,47,46,32,39,75,50,56,79,58,76,37,59,41,20,15,71,42,66,51,77,80,18,65,60,81,64,62,57,61,63,67,33,69,
48,54,13,22,78,4,12,34,55,15,70,21,11,82,10,9,45,7,52,2,5,49,68,17,3,36,0,1,23,53,6,8,32,44,24,16,28,29,25,19,43,30,31,72,27,40,38,26,73,35,14,47,46,75,74,39,50,66,80,58,76,37,59,41,18,71,42,56,51,81,77,20,65,60,79,64,62,63,61,57,67,33,69,
48,54,13,22,78,4,12,34,55,70,14,21,11,82,10,9,46,7,52,2,5,49,68,1,24,6,17,36,3,8,53,0,23,44,16,32,28,30,19,29,25,40,43,72,31,27,38,26,73,35,15,45,47,75,74,39,50,66,81,58,76,37,59,41,18,56,42,71,51,80,77,20,65,60,79,62,64,61,57,63,67,33,69,
48,54,13,22,78,4,12,34,55,14,70,21,11,82,10,9,45,7,52,2,5,49,68,6,8,17,1,24,3,0,36,53,74,44,16,23,28,30,25,31,29,27,19,40,43,72,38,26,73,35,15,47,46,39,32,75,50,66,81,58,37,76,59,41,20,56,71,42,51,80,77,18,64,60,79,62,65,61,63,57,67,33,69,
48,54,13,22,78,4,12,38,55,14,70,21,11,82,10,9,46,7,52,2,3,68,49,5,1,17,0,24,8,36,6,53,44,32,23,16,29,28,30,31,72,26,40,27,19,43,34,25,73,35,15,47,45,39,74,75,51,56,58,81,76,59,37,41,18,71,42,50,66,77,80,20,65,60,79,62,64,61,63,57,67,33,69,
48,54,13,22,78,4,12,34,55,70,15,21,11,82,10,9,46,52,7,2,68,49,3,23,36,53,8,5,6,1,0,17,24,16,44,74,28,30,26,19,43,31,29,27,72,40,38,25,73,35,14,47,45,32,39,75,51,56,80,58,59,37,76,41,20,71,42,50,66,77,79,18,64,60,81,62,65,61,57,63,67,33,69,
48,54,13,22,78,4,12,34,55,15,70,21,11,82,10,9,45,7,52,2,5,49,68,6,36,0,24,3,8,17,53,1,32,44,16,23,30,28,72,26,40,31,19,27,29,43,38,25,73,35,14,47,46,39,75,74,50,66,80,58,37,59,76,41,18,71,56,42,51,79,77,20,64,60,81,65,62,61,63,57,67,33,69,
48,54,13,22,78,4,12,34,55,14,70,21,11,82,10,9,46,7,52,2,5,68,49,0,8,3,53,6,23,36,17,1,44,32,16,24,28,29,19,25,72,30,31,40,43,27,38,26,73,35,15,45,47,75,39,74,50,56,81,58,76,37,59,41,18,71,42,66,51,79,77,20,64,60,80,62,65,63,61,57,67,33,69,
48,54,13,22,78,4,12,34,55,15,70,21,11,82,10,9,46,7,52,2,3,49,68,36,24,17,53,6,5,8,0,1,32,23,16,44,30,28,43,29,19,40,25,72,27,31,38,26,73,35,14,47,45,75,74,39,50,66,58,80,37,59,76,41,20,56,71,42,51,77,79,18,64,60,81,65,62,61,63,57,67,33,69,
48,54,13,22,78,4,12,34,55,14,70,21,11,82,10,9,46,7,52,2,49,5,68,0,17,23,53,8,6,36,1,3,24,44,16,32,29,28,19,40,30,25,31,27,43,72,38,26,73,35,15,47,45,74,75,39,50,66,79,58,59,76,37,41,18,71,42,56,51,81,77,20,64,60,80,65,62,63,61,57,67,33,69,
48,54,13,22,78,4,12,38,55,70,14,21,11,82,10,9,46,7,52,2,3,49,68,5,53,8,1,17,6,23,36,0,16,24,32,44,28,30,40,29,43,26,72,27,19,31,34,25,73,35,15,47,45,74,39,75,50,66,79,58,37,59,76,41,20,71,56,42,51,77,81,18,64,60,80,65,62,57,61,63,67,33,69,
48,54,13,22,78,4,12,34,55,15,70,21,11,82,10,9,45,7,52,2,5,49,68,6,8,24,0,53,1,3,36,17,23,16,32,44,30,28,31,26,40,27,72,19,29,43,38,25,73,35,14,47,46,74,75,39,50,66,81,58,59,37,76,41,20,71,42,56,51,80,77,18,65,60,79,64,62,57,61,63,67,33,69,
48,54,13,22,78,4,12,38,55,15,70,21,11,82,10,9,46,52,7,2,68,49,3,6,8,5,36,23,17,53,0,1,74,44,16,24,31,28,19,29,43,27,25,40,72,30,34,26,73,35,14,47,45,39,32,75,51,56,58,79,76,59,37,41,20,71,42,66,50,80,77,18,64,60,81,65,62,63,61,57,67,33,69,
48,54,13,22,78,4,12,38,55,70,16,21,11,82,10,9,46,17,7,52,2,3,49,68,24,5,1,6,8,53,0,36,74,44,23,30,28,29,27,26,31,40,43,72,19,34,25,73,35,14,47,45,32,75,39,50,66,58,79,76,59,37,41,18,15,71,42,56,51,77,81,20,64,60,80,65,62,61,63,57,67,33,69,
48,54,13,22,78,4,12,38,55,70,15,21,11,82,10,9,46,52,7,2,49,5,68,0,6,3,23,53,8,36,17,1,24,16,32,44,31,28,26,43,29,27,72,40,19,30,34,25,73,35,14,47,45,39,74,75,50,56,81,58,37,59,76,41,18,71,42,66,51,79,77,20,64,60,80,62,65,63,61,57,67,33,69,
48,54,13,22,78,4,12,34,55,14,70,21,11,82,10,9,46,52,7,2,3,49,68,8,6,53,36,1,23,5,0,17,32,24,44,16,29,28,40,27,30,43,19,26,31,72,38,25,73,35,15,45,47,75,74,39,50,56,58,79,76,37,59,41,18,71,42,51,66,80,77,20,65,60,81,64,62,61,63,57,67,33,69,
48,54,13,22,78,4,12,34,55,16,70,21,11,82,10,9,46,17,7,52,2,5,49,68,53,3,6,23,8,1,36,0,44,24,32,29,28,27,43,19,40,25,30,31,72,38,26,73,35,15,47,45,39,74,75,50,66,58,79,37,59,76,41,18,14,71,56,42,51,81,77,20,65,60,80,62,64,63,57,61,67,33,69,
48,54,13,22,78,4,12,38,55,14,70,21,11,82,10,9,45,7,52,2,68,3,49,6,17,5,0,36,53,8,24,1,44,32,23,16,31,28,19,25,27,29,43,30,40,72,34,26,73,35,15,47,46,39,74,75,51,66,79,58,59,37,76,41,20,71,42,56,50,77,80,18,64,60,81,62,65,63,61,57,67,33,69,
48,54,13,22,78,4,12,38,55,70,14,21,11,82,10,9,46,7,52,2,5,68,49,0,8,3,24,6,17,36,53,1,32,23,16,44,28,30,40,25,72,27,43,19,31,29,34,26,73,35,15,45,47,74,75,39,50,66,58,80,59,76,37,41,18,56,71,42,51,81,77,20,65,60,79,62,64,57,63,61,67,33,69,
