16,13,2,9,8,21,7,6,17,23,4,12,14,0,5,19,1,11,3,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,1,3,18,10,20,15,22,
13,16,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,3,1,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,5,0,19,11,3,1,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,1,3,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,5,0,19,11,1,3,18,10,15,20,22,
13,16,2,9,8,21,7,6,17,23,4,14,12,5,0,19,3,11,1,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,5,0,19,1,3,11,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,0,5,19,11,1,3,18,10,15,20,22,
13,16,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,3,1,18,10,20,15,22,
13,16,2,9,8,21,7,6,17,23,4,12,14,5,0,19,3,11,1,18,10,20,15,22,
13,16,2,9,8,21,7,6,17,23,4,14,12,5,0,19,1,3,11,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,0,5,19,3,1,11,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,0,5,19,1,3,11,18,10,20,15,22,
13,16,2,9,8,21,7,6,17,23,4,14,12,0,5,19,11,1,3,18,10,15,20,22,
13,16,2,9,8,21,7,6,17,23,4,12,14,0,5,19,11,3,1,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,0,5,19,3,11,1,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,3,1,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,0,5,19,11,3,1,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,5,0,19,1,11,3,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,14,12,0,5,19,1,11,3,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,0,5,19,1,11,3,18,10,20,15,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,5,0,19,11,3,1,18,10,20,15,22,
13,16,2,9,8,21,7,6,17,23,4,14,12,5,0,19,3,1,11,18,10,15,20,22,
16,13,2,9,8,21,7,6,17,23,4,12,14,0,5,19,11,3,1,18,10,15,20,22,
