15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,3,10,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,10,1,0,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,1,3,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,0,3,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,3,10,0,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,10,1,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,1,0,3,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,3,1,0,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,0,3,10,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,3,10,0,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,3,1,0,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,10,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,10,1,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,10,3,1,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,10,1,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,1,3,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,3,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,1,10,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,3,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,0,3,10,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,10,3,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,0,3,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,10,0,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,10,0,1,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,1,10,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,0,1,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,3,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,0,3,10,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,1,0,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,1,10,0,3,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,0,10,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,3,10,0,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,0,3,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,10,1,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,3,10,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,0,10,3,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,3,1,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,1,0,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,1,10,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,3,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,0,3,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,1,3,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,10,3,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,3,10,0,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,1,3,10,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,1,3,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,1,3,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,3,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,3,1,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,1,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,1,3,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,1,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,3,10,1,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,1,0,3,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,1,0,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,3,0,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,10,1,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,1,10,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,10,3,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,0,10,3,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,10,0,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,3,10,1,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,1,10,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,0,10,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,1,0,10,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,10,1,3,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,0,3,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,0,3,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,3,1,10,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,3,1,10,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,10,3,0,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,3,10,1,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,0,10,1,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,3,10,0,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,1,3,0,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,3,0,1,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,0,3,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,10,3,0,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,0,10,1,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,1,10,3,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,3,0,10,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,1,3,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,0,10,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,10,3,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,1,0,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,1,0,10,3,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,3,0,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,3,10,0,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,0,10,3,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,0,3,1,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,3,1,10,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,3,10,1,0,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,3,0,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,3,0,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,10,3,0,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,3,0,1,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,3,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,1,3,10,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,3,10,0,1,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,1,3,10,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,1,0,3,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,0,1,3,10,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,3,1,10,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,3,1,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,1,10,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,3,1,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,3,10,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,1,10,3,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,3,10,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,0,1,10,3,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,1,10,0,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,0,3,1,10,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,0,1,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,1,3,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,1,3,0,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,1,3,0,10,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,10,3,0,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,3,0,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,3,0,10,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,10,3,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,0,10,3,1,24,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,0,3,1,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,1,0,3,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,3,1,0,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,3,10,0,1,24,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,0,3,10,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,1,0,10,3,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,1,0,10,3,22,9,17,23,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,4,19,24,5,29,16,13,21,10,0,3,1,22,9,23,17,20,14,11,26,25,28,
15,8,6,2,18,27,12,7,19,4,22,5,29,16,13,21,10,3,1,0,11,9,23,17,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,4,19,22,5,29,16,13,21,10,1,3,0,11,9,17,23,20,24,14,25,28,26,
15,8,6,2,18,27,12,7,19,4,24,5,29,16,13,21,10,1,3,0,22,9,17,23,20,14,11,26,25,28,
