35,67,19,70,51,26,3,44,63,73,53,65,69,11,32,36,9,52,25,49,8,10,1,21,55,68,72,71,30,57,7,23,40,37,2,0,48,12,42,66,6,59,4,20,15,5,64,17,54,50,14,28,13,56,27,45,43,62,18,47,58,60,39,61,46,41,16,38,22,24,33,34,31,29,
25,19,51,72,37,33,73,69,67,2,10,47,52,53,64,9,48,0,1,26,55,11,62,21,71,68,70,23,7,57,36,6,8,38,49,32,39,3,12,65,59,4,14,27,5,66,15,17,28,54,50,20,13,56,24,45,43,18,44,63,58,60,40,61,46,41,16,42,30,22,35,34,31,29,
61,72,13,51,35,23,1,73,12,69,65,36,52,53,46,9,32,67,4,49,26,7,11,55,21,25,68,71,70,8,2,57,37,39,64,5,0,38,59,48,10,3,27,14,6,66,28,15,54,50,20,19,45,17,56,29,18,43,63,60,58,47,40,62,44,41,16,42,22,24,33,34,31,30,
71,42,33,26,51,1,73,19,10,36,0,68,53,9,65,69,49,52,55,4,25,11,59,67,21,8,72,70,37,23,7,43,5,39,32,64,48,12,57,56,13,3,2,40,27,14,6,66,28,15,54,50,20,17,63,47,30,45,18,61,44,60,58,62,46,41,16,38,22,24,35,34,31,29,
9,51,20,72,35,42,26,6,73,36,10,53,0,67,65,69,52,49,55,7,25,11,58,32,1,21,71,68,70,23,2,8,37,43,48,39,12,56,59,3,64,57,18,4,27,5,63,66,15,28,19,54,50,45,14,47,30,13,17,61,44,60,40,62,46,41,16,38,22,24,33,34,31,29,
15,54,70,30,51,34,6,69,73,10,43,36,0,9,65,53,52,7,11,67,49,55,1,23,21,68,71,18,72,2,25,37,39,48,29,8,32,42,12,3,66,61,4,57,60,41,14,5,64,44,26,19,50,58,20,28,47,56,27,17,13,63,59,40,62,46,45,16,38,22,24,33,35,31,
7,20,70,51,35,0,42,36,11,73,9,27,68,53,65,69,50,52,55,23,6,58,48,10,1,21,67,72,71,25,2,37,43,3,8,56,32,39,12,66,57,15,17,5,26,4,64,19,28,54,49,14,16,63,45,29,47,18,61,44,59,60,40,62,46,41,13,38,22,24,34,33,31,30,
2,72,11,33,0,39,51,9,73,65,15,27,69,68,36,53,52,49,59,1,10,6,23,21,67,55,8,70,71,25,37,7,43,32,38,48,12,56,14,3,64,57,17,4,26,5,66,19,28,54,50,20,16,63,45,47,30,18,61,44,58,60,40,62,46,41,13,42,22,24,34,35,31,29,
66,11,34,70,29,51,69,73,4,53,67,15,41,0,36,9,55,52,49,1,10,59,21,23,8,25,68,71,72,37,7,5,32,56,48,12,3,43,14,2,65,38,19,50,26,20,6,57,64,17,54,28,13,63,47,27,18,39,61,44,60,58,40,62,46,45,16,42,22,24,35,33,31,30,
66,35,16,71,27,51,69,4,73,38,10,0,67,36,63,50,5,9,53,52,7,11,21,23,55,1,72,68,25,70,57,37,8,46,32,39,48,65,12,33,58,3,2,26,14,6,64,28,15,54,49,20,19,17,56,45,29,18,43,61,60,59,47,40,62,44,41,13,42,22,24,34,31,30,
12,57,71,51,35,23,3,18,73,9,36,41,52,69,53,65,0,8,68,26,7,55,11,1,70,49,67,21,72,25,63,37,2,59,32,64,44,48,5,38,10,4,14,27,6,66,15,28,19,54,50,20,56,30,16,43,17,39,61,47,60,58,40,62,46,45,13,42,22,24,34,33,31,29,
31,51,70,73,33,67,65,69,15,2,10,46,0,36,63,11,9,53,50,12,1,23,52,72,55,68,21,8,71,25,57,6,39,37,7,32,42,48,64,14,3,60,4,19,49,26,5,66,17,54,20,13,56,28,45,27,18,43,61,59,58,47,40,62,44,41,16,38,30,35,34,22,24,29,
68,34,73,70,51,69,26,15,2,43,10,0,36,53,65,9,48,61,52,1,11,23,55,21,8,20,67,71,72,25,5,37,57,19,42,32,7,49,64,39,12,3,58,4,27,6,17,66,28,54,50,14,16,45,56,47,30,18,63,44,60,59,40,62,46,41,13,38,22,24,33,35,31,29,
52,12,71,51,34,1,53,45,73,15,69,67,36,32,65,9,23,48,55,2,26,8,58,68,42,11,20,6,21,70,72,25,46,37,0,7,49,10,56,4,66,17,5,57,3,27,64,19,28,40,54,50,14,13,63,30,18,43,61,59,60,47,39,62,44,41,16,38,22,24,33,35,31,29,
54,73,33,72,24,15,51,69,2,12,36,0,9,43,66,53,70,1,52,25,11,67,8,23,49,55,68,21,71,6,3,37,45,32,7,48,10,14,42,65,63,4,57,19,5,64,60,26,17,50,20,13,56,28,39,47,27,18,61,44,58,59,40,62,46,41,16,38,30,22,34,35,31,29,
71,47,34,27,51,67,69,73,19,4,10,36,26,23,53,65,8,9,0,63,2,50,52,11,1,55,21,68,70,72,25,39,37,7,57,38,5,32,60,12,24,48,66,14,3,15,64,6,17,54,49,20,16,56,28,45,43,18,61,44,58,59,40,62,46,41,13,42,29,22,33,35,31,30,
50,70,51,33,23,6,73,10,9,13,36,0,46,53,65,28,52,69,67,11,55,1,8,59,71,21,25,68,3,72,37,7,39,2,32,42,12,48,64,56,57,4,5,14,66,26,27,15,54,20,49,19,17,63,45,29,18,43,61,60,58,47,40,62,44,41,16,38,22,24,35,34,31,30,
