65,48,16,89,96,100,88,101,1,87,91,90,49,80,97,17,30,60,102,95,71,77,99,69,98,78,39,68,92,62,29,86,67,56,10,70,40,5,15,94,6,43,46,41,74,2,3,13,12,0,33,66,14,7,72,93,75,51,9,18,64,21,50,53,19,57,45,35,25,63,76,22,52,36,55,4,38,42,32,20,47,44,31,58,59,11,34,8,23,85,37,61,26,28,27,81,82,54,83,84,79,24,73,
12,68,93,1,100,87,17,89,101,16,70,88,81,30,48,98,69,60,97,95,39,49,71,86,99,90,102,77,3,91,13,92,56,5,74,10,67,29,94,41,78,36,58,6,32,46,66,57,9,59,14,43,33,50,72,0,25,2,7,51,40,18,64,52,96,22,23,15,53,55,76,63,20,45,35,47,4,38,42,37,21,44,62,75,34,8,11,65,19,31,61,85,26,83,80,28,27,54,82,84,79,24,73,
75,99,49,17,71,88,1,97,95,92,91,87,67,90,93,101,16,89,48,15,102,60,98,5,30,100,2,86,68,57,77,39,13,70,56,29,12,41,14,10,58,94,38,69,78,33,6,9,50,46,36,74,85,0,3,51,72,21,7,18,19,52,63,40,96,25,53,43,76,47,65,64,45,66,28,22,35,55,42,32,20,62,31,59,4,34,11,8,23,80,37,61,26,44,27,81,82,54,83,84,79,24,73,
12,48,88,93,43,102,16,89,101,78,90,17,97,95,49,29,91,98,71,100,99,30,1,87,56,68,92,5,7,62,60,9,77,39,41,86,46,33,67,74,66,94,3,73,6,22,51,13,85,10,4,2,64,25,0,21,50,14,69,18,40,19,59,72,52,15,76,36,55,96,20,53,63,45,35,38,47,57,42,11,32,44,58,75,31,34,65,8,23,80,37,61,26,28,27,81,82,54,83,84,79,24,70,
62,95,102,97,87,101,89,68,88,93,17,16,49,98,48,71,1,100,6,40,30,90,23,77,43,46,78,99,60,5,12,91,39,18,29,86,67,51,56,69,70,74,10,92,85,57,94,22,66,13,72,33,0,25,41,3,7,50,9,21,96,55,4,64,14,36,59,2,76,53,15,52,20,45,42,63,47,35,37,38,58,32,44,75,34,8,11,65,19,80,31,61,26,28,27,81,82,54,83,84,79,24,73,
39,48,87,46,88,49,97,102,7,17,92,95,89,98,93,101,90,16,60,71,12,1,86,100,5,68,99,78,58,67,56,59,91,63,83,13,57,9,0,77,30,14,70,94,41,50,74,96,6,10,3,72,43,36,23,29,33,69,25,18,32,51,31,40,2,38,53,15,21,22,64,76,62,45,55,20,35,47,85,66,4,42,52,44,34,27,65,11,8,19,37,61,26,28,75,81,80,54,82,84,79,24,73,
32,49,100,17,93,16,97,68,95,87,71,89,86,48,88,101,56,102,98,90,67,6,1,62,60,91,12,39,5,7,99,70,41,30,75,78,77,0,38,46,3,50,94,10,57,92,74,36,29,13,52,9,81,2,23,33,14,69,18,72,40,96,51,63,25,43,53,15,47,55,22,64,35,76,45,20,4,66,65,42,21,44,31,58,59,37,34,11,8,19,61,85,26,27,28,80,82,54,83,84,79,24,73,
2,93,71,97,67,90,89,98,87,95,49,58,68,48,100,17,91,88,1,16,69,101,60,102,77,39,9,29,99,73,92,56,43,12,30,5,86,74,13,50,46,94,78,25,79,57,6,66,41,3,10,0,75,52,51,14,7,18,33,40,21,36,72,45,23,53,64,15,96,76,35,55,63,20,42,22,37,4,38,44,32,47,62,59,34,8,11,65,19,31,61,26,28,27,85,81,80,54,82,84,83,24,70,
97,83,90,39,48,98,16,88,102,93,89,17,49,71,101,87,77,95,68,60,100,5,13,30,91,78,99,1,57,92,45,29,86,56,75,51,67,12,69,58,41,46,66,3,25,94,73,33,6,43,23,10,50,9,18,0,7,40,36,72,96,64,52,76,15,21,2,47,14,74,55,53,22,63,35,20,38,37,4,42,62,26,27,32,44,85,59,34,19,31,65,8,61,11,28,81,80,54,82,84,79,24,70,
95,53,89,1,99,97,49,17,90,101,16,15,87,48,5,93,91,71,30,88,102,78,60,0,98,56,100,9,58,19,6,13,68,39,77,67,69,10,86,3,12,46,41,94,74,70,66,85,43,75,92,36,18,7,21,29,72,14,33,57,51,64,40,2,50,76,52,47,96,25,55,45,63,22,20,35,4,38,42,37,32,61,44,34,26,62,23,8,81,31,65,59,11,28,27,80,82,54,83,84,79,24,73,
