2,8,28,17,10,25,29,12,27,26,7,9,5,21,6,22,11,13,1,23,16,19,0,24,20,4,15,18,3,14,
12,10,17,25,28,29,1,4,8,7,9,5,19,27,26,6,14,21,23,16,11,13,2,24,15,20,0,3,18,22,
20,28,10,29,17,25,8,27,2,7,9,6,21,26,0,11,13,5,1,23,18,12,19,24,16,4,15,22,3,14,
8,29,28,17,10,4,25,12,9,7,26,27,11,6,0,21,13,5,16,23,18,19,2,24,20,1,15,22,3,14,
13,17,28,2,10,29,11,8,25,5,7,9,27,6,12,26,14,21,23,1,16,19,24,20,4,18,0,15,3,22,
15,25,18,28,10,29,1,17,9,7,27,26,6,11,5,8,21,23,0,13,2,16,19,24,20,4,12,22,3,14,
21,17,10,29,28,25,8,7,4,13,27,0,15,26,6,9,11,5,16,23,18,19,2,24,20,1,12,22,3,14,
10,28,26,8,13,29,17,25,1,9,7,27,18,6,12,5,21,11,23,2,16,0,19,24,20,15,4,22,3,14,
7,10,17,28,29,8,25,23,1,27,9,21,6,26,12,22,13,11,5,2,16,19,0,24,20,4,15,18,3,14,
29,13,28,10,17,8,25,4,27,9,7,26,0,6,2,12,21,11,5,16,23,18,19,24,20,1,15,22,3,14,
13,25,10,4,17,29,28,8,27,9,7,26,0,6,12,21,5,23,11,16,18,14,19,2,24,3,20,15,1,22,
10,5,17,28,7,29,3,25,8,12,18,9,19,6,27,26,21,23,16,11,0,13,24,2,20,15,1,22,4,14,
14,25,28,17,29,10,3,9,7,27,12,26,21,6,5,8,11,13,23,20,19,24,2,16,0,15,1,4,18,22,
2,28,17,9,10,29,8,12,25,7,27,26,21,0,6,13,11,5,14,23,16,1,19,24,20,4,15,3,18,22,
17,9,28,29,10,22,2,25,27,7,12,11,6,26,5,8,19,21,23,1,16,13,0,24,20,15,4,18,3,14,
11,29,28,10,17,3,8,25,7,6,9,27,0,12,26,21,13,5,16,23,1,19,18,24,2,20,15,22,4,14,
7,17,28,10,25,15,29,9,0,2,5,8,13,27,26,11,6,21,1,16,23,18,19,24,20,14,4,12,3,22,
6,17,29,8,28,2,26,7,12,19,27,20,9,0,24,25,10,1,21,5,23,18,13,11,16,4,15,22,3,14,
29,17,27,10,28,25,8,12,3,9,26,7,11,6,0,21,13,18,5,16,24,23,19,20,2,4,15,1,22,14,
8,29,28,17,10,25,4,12,9,7,26,27,11,6,0,21,13,5,16,23,18,19,2,24,20,3,14,15,22,1,
1,28,10,17,29,12,25,8,27,7,9,0,26,21,6,5,13,16,2,23,11,18,19,24,4,20,15,22,3,14,
20,28,29,10,17,8,25,2,7,27,9,6,26,0,21,11,13,5,1,23,18,12,19,24,16,4,15,22,3,14,
15,10,29,28,17,1,27,25,8,7,9,3,26,11,6,0,21,13,5,16,23,18,19,24,12,20,2,22,4,14,
10,13,29,17,28,8,25,4,27,9,7,5,6,12,26,14,21,11,23,16,19,2,24,20,1,0,15,3,18,22,
23,17,29,28,10,2,7,25,21,27,18,26,15,9,8,6,13,1,11,5,16,0,19,24,22,20,4,12,3,14,
11,10,17,29,25,28,2,7,8,9,27,26,12,0,6,14,13,21,1,5,16,23,19,24,20,4,15,3,18,22,
27,17,28,10,29,25,8,4,12,9,7,26,11,6,0,2,21,13,5,16,23,18,19,24,20,15,1,22,3,14,
13,29,28,10,17,8,1,25,27,6,9,26,0,7,12,11,21,5,2,23,16,19,18,24,20,3,15,22,4,14,
13,28,17,10,27,8,29,25,24,2,7,9,6,14,12,23,21,1,5,16,11,19,26,20,15,4,0,3,18,22,
15,28,10,29,17,1,7,25,8,21,27,26,0,6,9,13,11,5,2,16,23,18,19,24,12,20,22,4,3,14,
1,29,10,8,28,17,25,12,9,22,7,27,21,26,11,6,4,23,13,5,16,19,2,0,24,20,15,18,3,14,
0,28,17,25,4,29,27,10,7,8,9,12,21,18,26,6,13,14,11,5,16,23,19,2,3,24,20,15,22,1,
10,20,17,4,28,29,25,24,8,7,9,27,6,0,21,13,18,5,23,26,12,19,2,11,16,1,15,22,3,14,
9,27,20,28,10,25,29,17,8,2,7,26,5,6,19,18,21,23,1,11,0,12,13,24,16,4,22,15,3,14,
29,25,28,10,2,8,12,7,17,26,9,27,11,0,6,21,13,5,1,16,18,23,19,24,20,4,15,22,3,14,
4,28,17,29,10,25,8,9,12,7,26,27,11,6,0,21,13,3,5,16,23,18,19,24,2,20,15,1,22,14,
20,10,29,28,17,18,25,2,7,27,9,26,6,5,21,14,8,11,13,23,12,1,24,19,16,4,0,15,3,22,
20,28,17,26,29,10,8,2,25,7,9,27,0,21,6,11,13,5,1,23,18,12,19,24,16,4,15,22,3,14,
2,10,29,22,25,17,28,9,27,16,26,7,6,21,5,8,11,12,23,1,13,19,0,24,18,20,4,15,3,14,
16,28,17,10,27,29,8,25,7,2,0,9,26,6,21,11,5,1,12,13,23,18,19,24,20,4,15,22,3,14,
29,2,17,10,28,25,8,7,9,12,26,27,0,21,6,19,16,5,1,23,11,18,13,24,20,4,15,22,3,14,
5,29,28,10,17,2,8,7,25,12,27,20,9,6,26,14,13,21,23,11,1,19,24,4,16,0,15,3,18,22,
23,17,10,29,28,2,8,7,25,27,21,26,9,6,16,22,5,11,1,12,13,19,0,24,20,4,15,18,3,14,
27,10,17,29,28,25,8,4,12,7,19,9,26,0,6,21,5,16,23,11,18,13,2,24,20,15,22,3,1,14,
10,5,29,28,17,2,7,25,21,18,9,12,27,6,26,8,23,13,11,1,16,0,19,24,15,3,20,22,4,14,
11,10,29,28,17,2,8,7,25,9,27,26,12,6,0,21,13,14,5,1,16,23,19,24,20,3,15,4,18,22,
9,10,29,17,22,2,28,18,25,7,27,13,26,6,5,12,8,21,11,23,1,16,19,0,24,20,4,15,3,14,
20,29,28,17,25,10,8,4,7,27,9,26,6,0,23,21,5,11,13,18,3,12,24,19,2,16,14,15,1,22,
26,29,10,28,17,8,12,25,2,27,7,9,11,6,0,21,13,5,1,16,23,18,19,24,15,20,22,4,3,14,
23,10,28,29,17,2,9,26,8,7,25,21,27,6,12,22,13,4,24,5,16,19,0,11,20,15,1,18,3,14,
0,17,28,10,29,2,7,25,8,9,12,27,26,6,21,13,16,11,5,1,23,18,19,24,20,4,15,22,3,14,
17,10,20,28,29,25,8,2,27,24,7,6,0,9,19,21,5,1,23,26,18,12,13,16,11,4,15,22,3,14,
28,27,10,12,29,8,17,25,7,2,26,9,11,6,0,5,21,13,15,1,23,16,19,18,24,20,4,22,3,14,
8,29,28,10,17,25,2,26,12,9,7,27,11,6,0,21,13,5,1,16,23,19,18,20,24,22,4,15,3,14,
6,25,17,29,28,2,8,9,26,7,12,27,11,10,0,23,5,21,13,1,22,16,19,24,20,4,15,18,3,14,
27,29,17,10,28,25,16,8,3,9,7,26,0,6,21,11,5,13,23,12,19,18,22,2,24,20,4,15,14,1,
9,29,10,28,17,8,4,25,7,12,26,27,11,6,24,0,21,13,5,16,23,18,19,2,20,1,15,22,3,14,
28,18,17,29,10,25,2,9,7,26,13,27,6,12,5,8,23,21,11,0,1,16,19,24,20,4,15,22,3,14,
12,28,10,29,17,25,1,8,9,7,26,27,11,5,6,14,21,13,23,2,16,19,24,20,4,0,15,3,18,22,
1,29,10,28,17,18,9,25,7,27,13,26,5,6,12,8,21,11,23,19,2,16,0,20,24,22,4,15,3,14,
21,29,28,10,17,8,25,12,2,7,27,5,9,26,6,22,13,24,23,1,16,19,0,11,20,15,18,4,3,14,
19,29,22,28,17,10,2,27,26,7,9,12,6,25,23,8,21,5,1,16,11,13,0,24,20,4,18,15,3,14,
