32,100,17,90,48,87,49,88,96,91,89,16,69,71,97,95,101,68,102,30,92,1,60,86,70,56,67,94,59,5,98,77,93,29,99,62,39,6,78,10,72,12,36,41,0,46,3,57,13,43,33,66,7,50,9,51,40,80,18,74,22,35,23,14,2,55,15,64,47,45,76,25,52,63,42,53,8,21,4,38,20,75,37,85,28,58,81,34,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
34,17,30,49,93,90,89,101,91,16,1,102,87,88,48,99,95,77,46,97,71,60,73,63,92,39,5,68,96,29,94,67,6,86,100,98,58,78,80,72,56,0,13,9,7,41,10,43,3,36,27,2,45,69,15,55,38,33,12,51,40,50,23,18,76,22,14,35,74,32,25,4,42,64,21,47,85,53,66,37,52,57,20,28,62,81,8,59,65,11,31,82,61,44,19,54,84,79,75,26,70,83,24,
24,97,98,90,88,1,93,102,16,89,91,48,72,17,95,87,49,71,81,101,30,39,68,92,0,60,100,5,96,94,77,67,62,86,99,63,7,6,78,70,46,56,15,29,2,9,10,3,41,13,59,36,33,38,74,40,69,51,23,12,14,21,18,43,50,64,76,66,25,42,22,45,35,32,55,4,52,47,53,57,75,85,58,80,20,37,28,31,82,61,19,44,65,34,8,11,84,79,27,73,83,26,54,
31,16,96,91,87,88,97,99,17,1,89,36,72,95,48,90,92,49,71,102,39,101,30,86,5,60,62,68,93,94,29,10,77,100,6,67,81,98,45,78,70,56,0,51,46,13,9,7,43,66,59,3,41,33,12,40,69,25,2,18,23,50,64,76,42,22,35,14,55,74,15,80,32,63,47,21,4,38,57,53,20,52,75,85,28,58,34,65,8,11,37,82,61,44,19,54,84,79,27,26,73,83,24,
5,101,84,97,48,89,17,49,16,87,88,90,102,91,95,96,72,98,71,1,68,39,92,30,86,60,100,94,69,93,77,13,41,29,99,36,67,6,10,78,12,70,40,56,0,58,51,74,46,7,50,66,9,43,59,3,57,2,33,25,18,35,22,23,14,55,21,64,47,76,15,52,42,45,53,63,8,4,32,80,38,20,75,37,85,28,62,34,65,11,31,82,61,44,19,54,81,79,27,26,73,83,24,
41,99,16,87,49,91,89,17,1,97,93,48,71,90,95,94,88,102,60,77,101,68,92,5,6,67,96,62,29,30,98,70,86,10,100,69,39,81,78,72,56,75,12,0,36,32,13,46,45,7,43,57,9,3,50,33,66,51,40,47,23,18,2,55,15,64,22,35,14,74,76,25,52,42,63,53,8,21,4,38,54,80,59,85,58,20,37,28,82,61,31,19,44,65,34,11,84,79,27,26,73,83,24,
32,17,101,87,93,49,102,97,48,16,88,90,91,95,89,30,100,77,56,71,1,92,98,5,68,58,86,67,96,60,94,70,99,69,0,6,41,78,10,72,75,13,39,36,12,29,46,7,57,43,50,9,66,3,33,51,80,23,40,18,74,35,14,55,2,15,64,22,47,45,76,25,52,42,4,63,8,21,53,38,59,20,37,85,28,84,62,34,65,31,11,82,61,44,19,54,81,79,27,26,73,83,24,
2,68,17,102,89,101,48,87,88,93,49,97,95,16,30,56,96,71,62,100,90,1,86,73,92,5,91,12,94,0,98,60,99,67,77,78,10,7,75,6,46,39,72,29,53,36,69,51,13,41,43,33,14,66,80,9,35,25,3,74,22,40,23,18,50,55,21,64,15,76,52,34,42,45,63,32,47,38,4,57,20,37,59,85,28,58,81,8,65,11,31,82,61,44,19,54,84,79,27,26,70,83,24,
75,97,96,17,102,90,87,91,49,101,16,1,89,88,95,56,48,100,71,30,92,68,5,78,62,86,98,6,60,93,77,94,67,43,19,29,99,0,70,72,39,46,7,41,69,13,36,12,10,9,3,50,80,74,66,57,51,40,21,55,76,14,33,18,47,15,22,35,64,2,25,52,42,45,53,8,63,32,4,38,20,59,37,85,28,58,81,34,65,11,31,82,61,44,23,54,84,79,27,26,73,83,24,
81,90,102,49,48,87,17,91,88,16,97,89,60,101,95,31,96,71,100,30,1,92,77,68,5,39,67,98,93,29,70,94,86,99,62,78,6,10,72,56,0,51,46,32,13,9,7,43,36,40,41,3,66,33,59,14,50,12,69,74,15,23,18,2,64,35,22,45,76,25,42,55,63,4,47,21,38,53,57,20,85,52,75,65,58,80,44,34,8,82,11,37,61,28,19,54,84,79,27,26,73,83,24,
85,90,100,49,93,48,87,16,91,17,89,97,88,71,95,30,60,101,102,92,1,29,68,5,39,78,96,69,98,77,94,67,62,99,86,36,6,10,70,72,3,56,12,0,74,51,41,46,13,40,7,43,9,66,52,23,59,15,21,50,33,35,18,76,22,14,64,4,2,55,47,25,42,45,8,63,57,32,38,53,20,75,37,81,28,58,80,34,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
37,16,98,88,87,1,90,93,49,89,17,91,48,92,95,97,100,71,60,102,80,30,101,29,68,5,78,39,96,94,6,77,10,67,86,62,99,70,72,56,9,0,59,46,36,7,13,51,74,3,41,43,66,69,33,2,12,15,40,18,50,21,23,14,22,35,57,53,64,76,55,25,47,63,52,42,45,32,4,38,20,75,34,85,28,58,81,8,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
62,49,16,96,87,98,1,88,89,73,97,68,90,78,95,48,17,102,71,92,101,75,30,91,60,39,23,5,86,3,93,100,77,94,29,67,6,99,10,51,56,69,72,36,0,46,41,13,12,43,66,7,74,9,50,80,33,37,40,21,18,15,76,35,14,64,22,2,55,25,47,42,4,45,63,57,52,32,53,38,20,59,34,85,28,58,81,8,65,11,31,82,61,44,19,54,84,79,27,26,70,83,24,
86,101,88,93,89,49,1,87,90,97,82,91,71,17,100,68,16,95,48,102,78,56,77,60,30,92,5,67,98,96,69,29,40,13,94,36,99,6,73,10,39,72,12,41,51,0,46,58,74,3,43,9,53,7,66,2,25,75,27,33,35,18,23,14,50,55,31,21,42,64,76,65,45,22,15,63,32,4,38,47,57,20,52,62,44,81,59,80,34,8,11,37,85,61,28,19,54,84,79,26,70,83,24,
96,15,91,101,48,49,17,95,90,16,88,94,89,97,71,87,102,100,1,60,86,13,5,92,61,68,39,78,98,30,67,46,93,77,29,73,7,6,99,43,72,36,56,41,12,0,58,69,57,10,14,80,9,66,2,50,74,40,33,51,35,3,23,21,18,55,63,22,76,64,47,25,45,52,42,53,8,32,37,4,38,20,85,28,62,81,34,65,75,31,11,82,59,44,19,54,84,79,27,26,70,83,24,
58,99,87,96,17,90,88,16,49,91,48,97,89,71,43,92,95,60,77,1,94,101,102,67,68,5,9,6,30,93,29,70,86,100,39,98,2,69,50,78,72,36,56,46,0,75,20,66,13,51,7,33,10,41,3,80,40,74,15,12,21,52,18,14,64,53,76,23,25,22,55,35,42,45,57,4,63,32,38,37,47,59,34,85,28,62,81,8,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
51,17,96,101,49,97,88,91,90,87,16,92,102,89,48,95,71,1,100,60,30,5,68,77,39,67,86,98,93,8,70,6,94,29,99,62,78,43,72,56,46,84,0,41,40,10,13,36,3,74,9,7,66,2,12,59,33,25,22,18,23,21,50,76,69,14,35,42,15,64,4,55,47,45,52,63,28,32,38,20,75,57,37,85,53,58,80,34,65,11,31,82,61,44,19,54,81,79,27,26,73,83,24,
44,100,49,16,38,48,90,97,17,101,91,89,88,96,95,71,87,1,77,56,102,30,67,68,98,92,5,93,60,29,70,94,86,62,99,46,78,84,39,7,72,9,0,6,41,51,13,59,69,36,3,45,12,33,10,25,40,18,43,22,2,50,63,19,35,32,14,74,55,76,15,42,80,64,47,52,65,21,66,4,75,20,37,85,53,58,57,8,34,11,31,82,61,28,23,54,81,79,27,26,73,83,24,
100,28,1,91,16,71,48,96,49,97,90,17,89,87,88,95,101,94,5,60,102,29,68,78,92,39,98,46,93,62,77,30,43,86,67,6,73,99,79,0,56,72,9,36,41,3,51,13,10,66,40,45,69,15,12,20,7,59,2,33,50,18,42,32,64,23,14,74,76,25,22,55,35,63,21,38,52,47,58,34,75,57,37,4,53,8,65,81,11,80,31,61,85,44,19,54,84,82,27,26,70,83,24,
65,17,16,1,90,99,96,97,71,49,88,68,89,95,87,48,30,102,101,92,60,29,91,5,70,39,62,67,93,77,98,94,100,10,81,86,78,6,72,56,9,0,46,7,51,36,13,41,66,40,59,43,3,33,2,31,69,12,74,25,18,14,23,50,21,64,76,35,22,15,42,45,55,63,32,4,38,47,53,57,20,52,75,85,58,80,44,34,37,8,11,82,61,28,19,54,84,79,27,26,73,83,24,
64,91,48,88,16,49,87,93,90,17,97,98,95,89,71,92,60,1,101,102,30,73,29,68,5,94,39,77,100,96,62,67,69,80,36,86,99,78,6,46,56,40,72,12,51,41,0,74,13,7,50,3,35,9,23,59,76,24,33,31,10,15,21,66,25,14,2,43,45,18,42,47,22,32,63,38,55,52,4,81,53,57,75,58,85,20,28,61,37,82,44,19,65,34,8,11,84,79,27,70,83,26,54,
35,49,17,16,91,87,99,89,93,48,90,88,1,97,71,30,95,92,72,102,68,101,56,100,62,29,5,66,78,60,96,86,73,94,77,7,98,6,67,46,69,39,12,2,40,0,80,51,13,41,3,43,10,50,9,74,45,36,59,33,25,4,52,18,14,22,23,64,55,32,47,15,8,76,42,38,63,85,57,21,53,20,75,37,28,58,81,34,65,11,31,82,61,44,19,54,84,79,27,26,70,83,24,
80,97,89,16,49,93,48,17,98,90,94,91,88,87,1,95,71,67,102,101,5,68,86,60,6,92,100,77,96,59,78,62,30,29,39,99,69,70,10,12,72,56,36,41,50,0,51,46,7,64,13,74,3,23,9,40,4,21,35,14,52,33,15,76,22,43,18,66,55,2,47,25,42,45,8,63,57,32,53,38,20,75,37,85,28,58,81,34,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
17,91,25,98,88,87,49,16,97,96,48,90,95,89,71,30,60,1,102,101,86,92,6,68,5,78,100,80,93,94,77,67,29,39,99,69,62,70,10,12,72,0,56,40,46,13,28,36,41,33,43,3,9,2,66,7,59,51,45,18,50,35,23,22,81,76,64,55,14,32,74,15,47,42,63,21,38,52,20,34,75,57,37,85,4,53,58,8,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
6,97,95,90,17,38,48,96,16,88,101,91,89,86,49,87,102,71,98,92,1,94,68,60,5,70,93,100,67,13,30,7,99,77,78,46,29,39,41,33,72,56,36,0,12,27,2,58,69,50,25,3,57,9,40,74,80,10,51,18,35,63,22,23,14,55,21,43,76,47,15,52,42,64,45,53,8,32,4,66,20,37,85,62,28,81,34,59,65,11,31,82,61,44,19,54,84,79,75,26,73,83,24,
61,90,99,89,88,17,97,67,87,49,1,16,93,95,71,48,92,91,102,101,30,68,77,56,5,96,62,60,86,70,94,29,80,100,98,78,6,7,10,39,72,12,41,36,0,69,46,13,57,43,14,51,66,2,50,33,73,40,9,25,37,3,74,23,18,21,22,47,64,76,35,55,15,42,45,53,63,52,32,4,38,34,20,85,28,58,81,8,65,75,11,31,82,59,44,19,54,84,79,27,26,83,24,
77,102,17,97,88,96,64,16,87,91,89,49,90,99,48,95,71,1,60,30,101,68,42,92,29,5,67,6,93,86,70,94,62,100,98,39,69,78,84,72,56,46,36,51,40,0,12,7,74,13,9,57,3,2,59,33,50,25,35,14,10,43,22,23,18,38,55,21,47,76,66,34,15,41,45,63,4,32,53,52,37,20,75,85,28,58,80,8,65,11,31,82,61,44,19,54,81,79,27,26,73,83,24,
98,6,62,91,97,48,89,71,16,95,93,88,17,87,49,102,90,40,1,30,101,92,68,86,83,60,5,78,67,94,77,100,96,29,56,99,10,69,70,12,72,39,36,41,0,51,74,9,46,7,53,13,3,43,66,19,59,2,35,22,14,33,21,18,50,55,15,64,76,52,25,47,57,42,45,63,37,32,4,38,34,20,75,28,58,8,65,81,11,80,31,61,85,44,23,54,84,82,27,26,73,79,24,
74,88,48,89,90,101,17,93,97,102,91,1,49,87,16,95,30,71,99,29,92,68,60,5,39,78,96,62,77,94,86,67,10,100,36,6,98,70,33,69,72,56,40,12,41,0,46,51,7,43,13,9,53,3,66,76,59,80,21,15,19,35,18,22,14,50,55,64,25,2,52,47,42,45,57,63,4,8,32,38,20,75,37,85,28,58,81,34,65,11,31,82,61,44,23,54,84,79,27,26,73,83,24,
55,101,93,60,88,49,1,90,68,16,17,95,48,97,30,102,89,87,71,100,86,92,96,5,91,39,78,62,98,94,6,77,67,29,99,10,80,70,72,56,0,69,9,3,46,13,36,51,33,59,43,7,66,12,2,41,74,40,15,50,22,4,14,23,21,18,35,64,52,76,47,25,42,45,8,63,57,32,53,38,20,75,37,85,28,58,81,34,65,11,31,82,61,44,19,54,84,79,27,26,73,83,24,
