67,53,81,29,21,82,75,9,77,13,14,78,71,28,44,47,76,38,79,11,32,55,80,52,48,22,12,73,72,60,45,74,19,33,6,0,23,58,49,1,56,39,24,63,54,7,4,50,70,17,26,3,68,41,2,69,16,31,30,46,10,57,5,8,43,20,59,51,15,18,35,61,62,64,66,65,42,40,27,37,36,34,25,
29,6,81,75,53,20,8,82,12,77,78,68,17,71,38,28,73,50,44,47,80,76,55,79,11,13,32,72,58,45,21,33,59,0,19,48,74,54,52,1,39,60,7,22,49,23,4,70,14,3,67,24,41,61,10,69,2,15,31,51,30,46,9,57,26,5,42,66,16,18,37,62,63,56,64,65,40,43,27,36,35,34,25,
67,53,29,79,82,75,21,77,4,14,78,13,71,28,73,54,34,55,81,76,44,80,0,20,51,11,12,32,72,1,45,58,33,19,62,70,48,74,52,43,10,60,6,47,7,17,22,23,49,3,68,24,41,59,8,69,2,16,31,30,46,57,5,9,39,25,64,50,15,18,35,61,63,56,65,66,40,42,27,36,37,38,26,
13,82,1,80,75,77,24,28,15,53,71,31,78,52,44,76,0,32,38,81,79,72,47,11,55,68,12,73,58,46,10,21,19,61,74,42,33,49,3,48,23,54,60,22,50,29,7,2,70,25,17,6,67,41,59,8,69,57,4,5,45,30,14,9,39,20,56,51,16,18,36,62,63,66,64,65,43,40,27,35,37,34,26,
46,79,53,82,31,77,10,23,28,75,71,16,73,78,48,13,0,80,68,81,76,11,50,54,12,55,33,72,19,60,6,39,21,58,32,74,44,70,52,22,1,38,64,4,7,24,49,47,26,3,67,35,17,8,69,61,2,14,29,30,45,57,5,9,42,20,59,51,15,18,41,63,62,65,56,66,43,40,27,37,36,34,25,
35,29,79,53,82,77,1,78,23,75,28,17,76,13,44,69,71,0,80,55,19,81,11,32,52,73,54,12,72,60,4,45,58,33,70,21,49,74,22,64,48,10,6,43,68,7,24,51,47,14,25,3,38,8,61,67,2,15,30,31,46,57,5,9,39,20,59,50,16,18,41,62,63,56,66,65,42,40,27,37,36,34,26,
71,31,81,82,22,53,75,28,5,77,39,13,74,17,44,0,78,68,32,80,79,57,11,54,52,21,12,10,19,73,55,45,48,72,33,58,70,76,50,23,1,38,7,24,4,49,60,47,14,25,67,41,16,3,8,69,56,2,30,29,6,46,61,9,43,20,59,51,15,18,37,63,62,65,64,66,42,40,27,36,35,34,26,
20,79,82,53,31,77,6,28,75,71,42,12,14,11,78,44,74,33,81,80,70,73,55,50,13,72,0,67,60,10,45,48,32,21,54,58,19,63,52,76,1,34,4,7,22,2,49,23,17,47,68,3,24,41,59,8,69,15,46,57,29,30,5,9,39,25,66,51,16,18,37,62,61,65,64,56,43,40,27,35,36,38,26,
35,29,1,80,53,82,77,22,74,28,13,75,2,14,76,0,44,78,68,71,79,32,81,11,55,54,52,19,12,60,72,73,21,45,33,50,58,70,23,48,6,64,7,38,39,49,24,10,47,17,26,3,67,8,69,61,4,31,16,30,46,57,5,9,40,20,59,51,15,18,41,63,62,56,66,65,42,43,27,37,36,34,25,
76,53,82,81,31,75,22,4,34,16,12,44,28,78,0,77,68,71,52,32,55,11,79,80,19,13,73,54,72,61,1,45,21,48,33,58,50,70,74,39,23,10,5,25,60,7,49,41,47,24,3,67,17,59,8,69,2,30,14,57,29,46,6,9,43,20,56,51,15,18,36,62,63,66,64,65,40,42,27,35,37,38,26,
49,79,53,29,1,82,77,75,22,28,17,74,13,67,0,78,44,71,32,80,81,11,55,54,21,72,12,39,45,73,48,4,58,33,19,52,70,10,63,76,23,41,60,5,7,24,50,47,14,18,68,38,3,69,65,8,2,15,30,31,46,57,6,9,40,26,59,51,16,20,36,61,62,66,64,56,43,42,27,37,35,34,25,
58,30,80,82,53,77,21,75,2,17,71,20,28,13,9,0,78,76,44,81,50,79,73,11,48,54,33,46,12,68,55,72,39,32,19,63,1,74,70,52,6,34,60,7,49,24,22,23,16,47,67,3,41,59,4,69,38,14,31,29,45,10,57,5,8,40,25,56,51,15,18,36,62,61,64,65,66,42,43,27,35,37,26,
56,81,29,82,21,53,77,7,28,75,17,74,11,78,44,47,13,80,79,52,71,32,69,39,22,12,73,48,55,45,19,33,0,72,10,1,58,76,50,63,23,38,5,60,4,54,24,14,49,70,20,41,42,3,8,68,67,2,15,30,31,46,57,6,9,25,59,51,16,18,35,61,62,64,65,66,40,43,27,36,37,34,26,
67,29,81,20,53,75,82,4,14,77,71,12,28,78,73,34,44,79,1,0,80,55,76,52,21,54,63,58,70,11,13,33,48,45,32,19,72,74,50,39,10,68,6,60,17,7,22,49,23,47,3,24,41,69,59,2,8,15,31,30,46,57,9,42,5,25,64,51,16,18,35,61,62,65,56,66,43,40,27,37,36,38,26,
25,81,53,29,82,75,1,12,17,77,28,71,58,44,78,76,0,48,80,79,32,11,50,54,73,13,69,21,72,55,4,33,45,39,19,57,70,52,36,74,10,5,7,60,22,49,23,47,16,3,34,24,8,67,68,64,2,14,30,31,46,27,62,6,59,9,42,51,15,41,18,61,63,56,65,66,40,43,20,35,37,38,26,
79,61,29,82,53,77,75,6,22,15,28,74,13,72,78,11,44,12,54,68,81,80,32,39,0,58,52,73,21,71,45,10,48,55,70,19,33,76,23,50,1,34,60,4,7,24,49,47,26,3,59,67,17,41,8,69,2,14,30,31,46,57,5,9,43,20,66,51,16,18,36,62,63,56,65,64,40,42,27,35,37,38,25,
39,1,31,81,53,75,28,51,77,21,82,74,17,79,13,78,0,32,69,71,44,80,11,24,73,12,72,55,61,58,54,4,19,46,48,34,33,70,76,5,52,10,60,22,18,7,49,23,42,47,41,14,59,3,8,67,40,9,68,2,15,57,30,29,45,6,26,66,50,16,20,35,62,63,65,56,64,43,27,37,36,38,25,
6,80,29,53,23,82,12,75,77,78,67,14,76,28,34,44,71,0,32,81,79,11,54,62,13,73,21,52,10,55,45,19,70,43,33,60,72,50,22,58,74,3,48,1,2,24,49,69,7,47,17,26,41,59,8,68,4,16,30,31,46,5,57,9,39,20,64,51,15,18,36,63,61,66,65,56,40,42,27,35,37,38,25,
62,30,79,53,82,77,5,75,21,28,14,0,76,13,44,78,81,80,11,52,71,73,33,39,54,24,68,45,55,8,12,48,19,72,70,32,58,74,50,1,34,7,22,60,23,49,4,17,47,25,41,67,3,59,10,20,69,2,15,29,31,46,57,6,9,43,56,51,16,18,37,63,61,65,66,64,40,42,27,35,36,38,26,
31,7,82,53,81,75,23,39,77,28,71,78,76,44,17,13,0,68,32,80,79,11,55,12,50,54,72,59,73,21,45,48,19,1,74,33,70,58,10,52,60,22,5,34,4,24,49,47,14,61,26,67,3,41,8,69,2,30,16,29,46,40,57,6,9,20,56,51,15,18,36,63,62,65,64,66,43,42,27,35,37,38,25,
