45,50,46,93,0,81,15,80,2,11,16,91,29,88,92,17,38,90,4,24,36,14,75,87,12,72,49,13,86,51,54,37,56,47,48,57,55,8,52,53,30,21,35,84,41,34,85,28,69,64,42,65,70,31,25,27,22,77,32,20,62,78,26,58,33,18,68,59,23,66,89,83,82,74,19,3,61,1,63,79,43,67,44,73,39,5,71,7,60,40,76,6,10,9,
59,55,47,0,93,14,81,8,11,17,83,89,22,92,91,36,86,23,18,90,13,3,15,87,37,42,38,49,50,48,51,46,56,52,54,53,41,4,75,84,27,12,31,30,20,85,69,28,65,61,25,63,34,29,35,62,32,24,77,45,26,33,78,16,68,21,70,66,57,58,88,82,80,74,2,19,1,79,43,64,72,67,44,73,39,71,40,60,5,9,76,10,7,6,
89,14,52,46,93,0,29,4,84,11,64,92,17,83,91,18,34,90,55,42,47,13,3,87,36,86,37,15,49,68,50,51,56,54,48,5,53,12,38,23,65,61,35,81,40,28,85,20,24,30,33,66,70,57,27,77,31,32,78,45,22,26,25,62,69,21,16,75,82,58,59,19,88,80,74,1,2,43,79,63,72,67,73,44,41,9,71,8,60,39,76,6,10,7,
63,53,48,0,93,14,80,11,3,17,87,91,23,16,36,89,86,38,12,9,81,92,90,49,24,42,15,51,61,50,37,56,55,39,46,54,13,52,47,30,4,77,27,84,20,85,31,65,28,34,75,70,58,29,35,25,68,32,45,62,22,26,83,76,33,18,21,69,59,66,57,88,19,79,82,74,2,1,43,64,72,67,44,73,41,5,71,6,60,40,78,8,10,7,
35,92,53,48,91,0,87,4,13,11,19,74,82,93,88,24,18,86,90,14,42,38,85,2,21,15,37,50,51,49,65,61,54,55,46,52,5,47,56,36,30,12,41,84,70,64,34,81,20,29,28,69,57,31,27,33,32,77,45,62,22,25,26,78,16,23,68,58,66,59,89,83,80,75,17,3,1,79,43,63,72,67,44,39,73,10,71,8,60,40,76,7,9,6,
51,72,47,0,93,15,91,84,60,11,13,1,17,83,92,88,34,40,4,90,18,66,42,87,22,14,23,50,49,37,86,56,65,55,46,54,29,9,38,48,53,52,81,63,36,12,35,33,28,20,85,70,30,69,27,32,57,31,77,45,62,24,26,25,3,78,16,68,58,21,75,61,59,80,89,82,74,19,2,79,43,64,67,44,73,41,39,5,71,6,76,7,8,10,
86,55,48,10,17,93,91,0,84,15,75,11,92,88,36,32,83,90,42,21,13,87,16,14,61,51,49,52,2,54,50,65,38,37,46,47,53,56,12,40,4,27,81,64,24,20,69,70,28,77,29,85,26,57,30,31,25,35,45,62,22,34,18,33,78,68,39,23,66,58,59,89,82,80,74,19,71,3,1,79,43,63,67,44,8,73,60,41,76,5,72,6,9,7,
62,50,46,0,85,93,14,11,91,2,88,19,82,24,92,36,18,21,90,13,4,86,38,42,53,87,49,15,51,37,54,55,56,48,52,47,41,5,30,63,12,27,84,65,20,81,75,28,29,34,61,31,35,58,25,77,45,32,69,70,22,26,68,33,78,16,23,66,57,59,89,83,80,74,17,1,3,79,64,43,72,67,73,44,39,9,71,6,60,40,76,10,8,7,
60,55,46,92,0,87,13,91,32,11,3,93,88,82,17,36,23,90,14,86,84,4,42,15,43,18,75,49,51,50,37,38,53,52,48,54,56,47,41,5,12,65,64,81,35,69,24,31,28,85,70,25,26,57,30,27,29,79,22,16,34,33,21,77,20,66,58,68,59,89,80,76,83,62,74,19,1,45,2,63,61,67,44,9,71,73,40,8,72,39,78,10,6,7,
75,51,48,0,12,93,84,11,91,9,17,82,21,92,88,34,90,36,87,42,14,37,15,86,49,50,61,18,3,53,65,46,56,55,47,54,52,41,4,13,38,27,81,58,28,20,85,24,69,30,31,64,25,35,29,73,32,45,22,26,77,33,16,68,23,76,70,66,59,57,83,89,43,80,74,19,2,1,39,63,72,62,79,44,67,71,5,6,60,40,78,10,7,8,
6,41,47,91,54,92,0,87,13,11,75,19,83,93,88,24,37,42,36,14,90,71,84,38,23,15,18,53,50,86,49,48,51,56,12,1,46,65,52,55,30,4,27,64,81,70,20,85,69,31,28,34,25,57,35,29,32,77,45,62,22,26,33,78,16,68,21,66,58,59,89,82,80,74,17,3,2,79,43,63,44,67,5,61,60,73,40,9,72,39,76,10,7,8,
45,54,47,93,0,14,85,1,11,17,91,23,80,88,92,18,38,36,63,90,86,13,4,24,15,87,71,37,51,53,50,49,52,55,48,46,56,41,5,27,69,30,12,42,84,65,81,31,75,28,34,58,25,73,35,29,32,20,22,77,26,33,16,68,21,76,70,66,43,57,89,59,82,83,74,2,19,3,64,79,44,62,61,67,60,40,7,6,72,39,78,10,9,8,
