74,29,88,87,16,86,7,98,15,47,99,94,66,93,97,85,92,69,1,84,65,89,4,58,90,70,75,38,28,3,5,91,95,8,35,68,76,39,9,45,44,60,0,6,96,37,54,40,17,67,73,49,2,32,14,48,12,78,13,26,64,21,19,53,42,11,41,72,31,50,22,34,55,62,46,20,36,61,24,51,30,57,43,56,63,27,59,18,82,25,33,52,71,83,10,23,77,81,79,80,
56,88,91,15,85,29,89,97,47,16,94,87,86,99,84,90,1,98,69,65,58,66,5,4,51,92,76,93,45,38,28,75,95,70,35,62,9,68,67,20,0,8,39,6,40,96,32,54,49,73,17,2,72,12,82,14,53,61,42,48,41,21,13,34,37,22,74,11,50,31,36,19,55,46,44,7,64,57,24,3,30,43,83,60,63,27,59,18,33,10,52,26,71,78,25,23,77,81,79,80,
98,69,65,91,47,16,94,29,87,15,85,99,1,59,88,86,89,97,66,75,58,90,0,4,92,93,76,38,5,45,60,95,6,42,84,35,40,32,68,12,67,70,55,28,17,96,49,54,33,8,20,79,72,2,39,9,3,64,18,48,62,74,21,41,14,13,11,53,31,50,34,46,82,36,44,61,24,37,19,51,30,73,10,83,56,27,57,22,43,52,78,7,63,26,71,25,23,77,81,80,
90,15,47,86,89,99,88,98,16,87,91,94,29,45,85,1,69,4,28,97,92,66,65,56,68,58,38,6,84,5,93,40,35,95,73,75,37,70,76,67,82,0,12,8,49,17,39,20,48,96,54,9,2,55,72,32,14,53,36,46,21,41,22,23,64,42,74,13,31,50,11,3,34,44,61,57,62,19,24,51,30,83,60,27,59,18,10,26,33,43,7,63,71,78,25,52,77,81,79,80,
10,87,45,86,96,85,47,16,69,94,89,15,91,65,90,29,84,88,1,99,4,98,66,92,58,38,68,5,60,93,0,42,75,35,95,8,70,76,2,40,82,28,67,49,17,39,97,57,54,44,6,64,32,9,22,48,12,31,53,21,62,13,50,41,11,46,72,74,34,14,55,3,19,20,61,36,73,37,24,51,30,33,83,56,27,59,18,43,52,7,63,26,71,78,25,23,77,81,79,80,
85,4,99,88,98,15,47,1,16,29,80,94,91,45,87,86,49,66,96,92,69,54,89,90,28,71,65,75,93,58,67,44,5,95,60,37,50,84,35,6,39,0,70,76,8,17,73,22,97,38,40,9,2,12,62,48,46,32,31,13,53,11,21,64,36,72,42,55,41,34,74,24,26,51,56,19,20,7,14,61,3,30,57,43,82,63,27,59,18,33,10,52,68,25,78,23,83,77,79,81,
47,80,89,16,98,87,88,93,86,85,58,99,97,15,94,92,29,69,1,66,90,84,4,65,38,67,71,59,5,91,28,45,12,75,95,40,6,60,0,35,37,70,76,17,48,54,2,55,96,18,20,8,9,49,39,64,72,53,11,32,21,74,36,46,41,24,13,50,42,34,31,51,19,44,7,61,62,14,3,30,73,43,82,56,27,63,57,22,33,10,52,26,68,25,78,23,83,77,79,81,
73,87,89,98,15,94,29,85,95,16,1,86,91,88,47,90,69,37,65,66,99,68,4,28,93,92,38,58,45,44,5,75,97,67,60,70,84,35,0,6,76,82,8,49,39,9,17,55,96,54,24,40,48,12,53,2,32,21,34,13,36,64,18,46,74,72,51,63,42,50,41,31,11,20,19,61,57,62,14,3,30,83,43,56,7,27,59,22,80,25,33,52,26,71,10,78,23,77,79,81,
20,89,86,87,88,16,96,94,91,15,47,85,69,58,67,29,98,84,1,99,90,66,4,38,65,92,68,5,0,8,93,11,75,26,95,35,45,76,60,70,6,40,28,37,17,39,54,2,97,49,32,48,9,82,50,72,14,53,22,21,64,46,12,41,36,13,74,55,42,34,31,33,3,44,61,62,51,19,30,24,57,10,83,56,27,59,18,43,52,63,7,73,71,78,25,23,77,81,79,80,
25,94,86,98,29,47,88,1,89,93,15,99,16,85,71,97,69,38,87,90,28,92,5,75,4,66,42,58,65,91,68,45,95,60,84,8,35,40,0,49,82,70,6,39,57,14,96,76,2,67,54,9,17,44,64,32,12,48,62,21,50,13,19,74,11,53,31,72,41,22,34,20,3,55,46,61,73,36,37,24,51,30,43,83,56,27,59,18,33,52,63,7,26,78,10,23,77,81,79,80,
