21,25,10,28,29,17,22,2,7,12,26,27,19,9,16,8,23,5,13,18,0,15,6,11,14,1,24,4,20,3,
15,29,28,1,10,17,25,27,9,0,13,5,7,11,21,8,18,26,19,16,6,23,2,22,4,20,12,14,24,3,
1,29,10,28,17,25,15,7,27,9,0,13,26,11,21,8,18,19,12,5,16,23,6,2,22,4,20,24,14,3,
26,10,17,25,2,29,20,11,27,21,7,23,8,0,9,28,13,18,19,6,5,1,22,15,4,16,12,14,24,3,
27,13,10,29,17,28,1,25,8,26,9,12,11,5,7,23,21,18,19,16,6,0,2,22,4,20,15,24,14,3,
15,28,25,4,29,17,9,10,7,27,0,13,11,23,26,8,21,18,2,19,5,16,6,22,1,20,12,14,24,3,
1,25,10,19,24,28,17,12,29,9,27,7,8,23,18,21,26,16,13,5,0,6,2,4,11,20,14,15,22,3,
24,17,28,10,29,2,19,7,12,25,8,27,9,23,21,18,26,13,5,16,0,1,6,11,4,20,14,15,22,3,
1,28,29,25,10,17,15,27,20,7,0,21,19,11,26,8,18,9,5,13,23,6,2,22,14,4,16,12,24,3,
1,25,10,14,9,17,23,29,28,24,7,27,19,15,21,26,8,13,22,5,6,16,2,11,18,4,20,0,12,3,
2,28,25,10,15,9,29,14,7,17,27,13,26,24,21,8,11,19,23,16,5,6,18,1,4,20,0,12,22,3,
23,17,2,7,25,28,10,29,8,27,12,21,11,5,19,9,13,18,26,16,0,6,1,22,20,4,15,24,14,3,
14,10,4,29,25,28,17,7,9,27,13,15,8,26,21,24,19,23,16,6,5,2,11,18,12,1,20,0,22,3,
23,28,17,10,29,22,4,25,21,7,12,27,2,19,26,9,8,13,5,16,18,0,6,11,15,1,20,14,24,3,
25,10,28,7,29,17,8,24,2,12,21,27,19,0,9,18,16,26,23,13,6,5,1,11,4,20,22,15,14,3,
18,17,10,29,7,28,4,24,15,19,9,27,25,21,0,6,2,16,8,26,13,5,23,11,1,20,14,12,22,3,
12,10,29,28,25,4,9,17,26,8,27,7,19,23,21,18,11,5,13,16,0,2,6,15,22,1,20,14,24,3,
12,4,10,25,28,29,17,7,8,27,13,9,21,24,14,26,19,23,16,5,6,2,11,18,1,20,0,15,22,3,
16,10,29,17,4,7,28,25,27,18,9,26,11,0,19,21,15,8,5,13,23,2,6,22,1,20,12,14,24,3,
10,21,25,2,5,12,8,29,22,9,7,13,23,28,27,19,17,26,16,18,11,0,6,1,20,4,24,15,14,3,
10,3,29,8,12,28,17,25,7,27,9,26,22,13,21,19,5,23,16,18,0,6,11,2,20,15,4,14,24,1,
0,29,28,17,2,25,10,7,26,12,27,13,21,9,8,11,18,19,4,5,16,22,23,6,1,20,15,14,24,3,
8,25,10,17,29,28,2,20,7,26,22,9,19,27,21,13,23,5,18,0,6,1,11,15,4,16,12,24,14,3,
6,29,8,17,4,12,28,21,27,26,25,7,23,24,13,9,0,18,19,16,5,10,2,3,11,20,14,15,22,1,
14,28,10,17,2,25,29,9,12,7,27,5,13,21,26,8,23,16,19,24,6,1,11,18,20,0,4,15,22,3,
21,29,10,19,17,2,18,28,7,27,24,20,25,23,8,26,9,13,5,12,6,0,1,11,4,16,22,15,14,3,
28,11,17,29,25,10,4,12,26,7,9,27,8,18,23,13,21,5,19,16,0,6,22,2,1,20,15,24,14,3,
7,28,8,17,25,4,29,9,10,20,26,27,11,19,21,0,5,18,6,13,23,2,22,15,1,16,12,14,24,3,
18,29,28,17,10,1,5,11,13,25,9,7,27,21,12,23,8,16,19,0,26,6,2,22,20,24,15,4,14,3,
4,29,22,17,10,28,19,7,12,27,9,25,26,23,21,8,13,5,16,18,15,0,11,6,2,1,20,14,24,3,
4,10,28,29,8,7,9,12,25,17,13,27,11,26,23,21,18,5,19,16,0,6,22,2,1,20,15,24,14,3,
6,9,17,29,10,2,12,28,7,25,26,8,27,23,13,11,21,18,5,19,0,16,1,22,4,20,15,14,24,3,
5,25,10,29,4,12,13,17,28,16,8,7,11,9,27,21,18,19,26,0,23,6,2,22,1,20,15,24,14,3,
13,28,17,10,8,2,29,9,27,7,21,12,25,26,23,11,18,16,5,19,0,6,1,22,4,20,15,14,24,3,
26,28,10,29,25,12,2,8,17,9,7,27,23,13,6,11,21,18,5,19,16,1,0,22,4,20,15,14,24,3,
19,29,10,28,17,2,27,18,7,24,25,21,12,9,0,16,8,1,26,13,5,23,6,15,11,4,20,14,22,3,
26,29,10,28,2,17,25,12,8,9,27,24,7,20,19,21,14,13,23,5,6,1,11,18,4,16,0,15,22,3,
28,4,8,17,10,29,25,21,27,7,12,26,23,19,11,18,9,5,13,16,0,6,22,1,2,20,15,14,24,3,
6,28,29,4,9,22,17,25,7,12,13,27,26,21,18,23,8,19,5,16,0,10,11,3,2,15,20,14,24,1,
13,28,10,4,17,27,29,9,25,8,26,12,11,0,7,21,18,19,5,16,23,6,22,1,2,20,24,15,14,3,
