44,51,46,93,15,0,81,82,91,11,3,16,88,12,52,54,92,36,23,13,17,53,4,56,55,71,48,84,65,38,34,86,9,50,87,14,49,83,47,85,66,80,35,90,37,70,39,64,31,77,1,2,58,24,42,27,62,32,69,6,5,28,33,59,22,78,18,74,21,73,57,68,63,30,29,19,40,26,41,43,75,25,79,20,76,89,61,10,8,7,45,67,60,72,
6,47,12,82,42,56,92,81,18,91,0,11,88,14,50,86,19,93,53,13,52,54,55,35,84,38,4,37,3,49,15,46,60,48,36,51,87,66,83,85,24,90,57,80,21,32,40,70,77,20,1,2,23,31,67,65,64,28,27,10,5,26,22,69,78,33,74,16,59,58,43,68,63,30,29,34,17,41,39,75,25,62,79,44,61,89,9,7,8,76,45,73,71,72,
30,53,1,81,48,92,15,89,91,82,0,42,17,54,49,11,12,93,56,86,52,13,55,84,4,46,71,36,47,7,51,18,14,50,87,66,35,83,70,85,90,80,38,65,37,23,63,39,2,31,24,77,20,62,3,5,6,59,27,22,25,68,57,32,16,28,21,74,58,76,43,69,64,26,29,19,34,41,40,75,33,79,67,44,88,61,10,8,9,78,45,73,72,60,
92,11,85,53,82,91,17,48,0,13,69,4,28,89,15,93,2,50,86,56,12,54,49,42,55,47,52,36,84,51,14,46,5,39,16,83,87,37,81,61,38,80,90,63,23,35,70,65,24,31,20,1,66,3,32,67,59,27,10,8,26,25,58,22,77,78,18,21,74,57,43,34,68,40,64,30,29,19,41,62,75,60,33,79,44,88,9,7,6,76,45,73,71,72,
13,48,52,83,1,38,91,92,84,42,51,88,31,0,14,11,17,54,93,12,4,56,18,53,87,37,46,55,81,86,9,71,49,62,50,47,15,36,24,82,85,90,80,63,35,32,65,23,74,39,20,3,2,59,28,77,70,27,8,5,26,33,78,58,22,69,16,21,66,57,43,68,64,30,29,19,34,41,40,75,60,25,67,79,44,89,61,10,7,6,76,45,73,72,
49,80,13,6,47,92,28,88,0,91,85,11,70,19,1,41,93,53,15,55,79,56,12,54,84,14,52,86,48,46,4,50,36,61,16,51,87,90,81,58,21,83,37,38,82,42,35,5,44,24,3,2,31,64,65,32,34,27,9,22,66,25,23,59,69,18,62,74,57,30,77,63,29,17,76,26,40,39,43,75,33,68,67,20,78,60,89,10,7,8,45,73,71,72,
45,93,56,47,15,11,84,0,83,10,91,38,89,17,92,51,12,86,54,52,13,55,53,81,35,46,18,1,37,14,28,50,73,49,87,48,4,36,82,85,90,39,80,64,61,6,23,65,24,31,2,3,58,66,32,69,21,30,27,70,5,42,22,77,59,16,78,25,74,57,20,68,63,34,29,19,40,26,41,75,33,79,44,62,60,88,7,9,8,76,43,67,71,72,
28,87,53,93,0,47,91,11,15,57,82,1,90,51,92,86,17,13,12,54,52,84,5,55,36,56,81,14,48,49,46,50,4,41,16,83,88,85,38,80,37,68,61,35,42,23,31,24,3,70,20,65,2,64,32,27,66,8,9,62,26,25,77,22,18,21,59,74,58,76,43,69,63,30,29,19,34,40,39,75,33,79,67,44,60,89,6,7,10,78,45,73,71,72,
24,53,85,89,92,47,0,15,4,11,72,82,91,50,17,13,93,86,52,40,55,54,12,2,56,84,14,46,35,66,48,18,9,81,51,49,37,38,28,25,42,36,83,87,90,65,80,64,70,77,26,20,43,1,3,57,23,32,62,59,6,5,31,27,68,22,16,21,74,58,76,69,63,30,33,29,19,34,39,41,75,79,67,88,44,61,10,8,7,78,45,73,71,60,
39,54,87,9,47,93,15,0,63,91,80,11,89,17,49,12,92,52,13,55,56,53,3,86,16,84,38,51,37,14,81,48,4,46,50,24,36,71,85,90,83,82,77,42,32,35,23,27,65,1,70,66,20,2,28,25,62,59,26,6,5,31,68,58,22,18,21,74,57,76,43,69,64,30,29,19,73,45,34,41,40,75,79,67,33,44,88,61,7,8,10,78,72,60,
