51,17,23,9,39,58,56,54,0,3,10,33,37,57,24,8,40,42,11,46,20,1,55,59,60,25,32,36,7,2,12,14,43,30,52,44,6,4,15,5,41,53,19,38,13,50,27,18,31,35,48,45,47,28,34,49,29,16,26,21,22,
58,23,53,13,39,57,0,56,10,35,8,55,9,40,24,36,42,6,11,20,54,1,48,59,60,44,25,2,27,37,26,7,12,47,14,52,3,4,5,15,51,41,38,19,17,33,43,31,18,32,50,46,45,28,34,49,29,16,30,22,21,
2,15,39,60,21,56,33,0,9,10,52,54,1,14,57,24,37,40,42,11,45,20,55,59,58,8,6,25,7,36,31,12,53,43,30,44,49,3,17,4,5,51,19,41,38,13,27,35,18,32,50,47,46,28,34,48,29,16,26,22,23,
50,58,12,21,39,56,0,13,6,51,9,24,40,57,31,54,20,37,8,11,55,42,1,25,59,60,44,26,2,27,36,45,7,3,52,10,14,4,5,53,15,19,41,38,17,43,33,35,18,32,48,47,46,28,34,49,29,16,30,23,22,
14,0,21,39,58,56,2,28,9,10,52,54,42,57,60,24,38,40,11,45,1,55,20,59,8,25,6,31,36,7,15,30,3,12,43,53,44,4,19,5,51,17,41,37,13,50,35,33,18,32,48,47,46,27,34,49,29,16,26,23,22,
40,11,39,9,60,2,56,23,52,54,21,15,0,33,57,24,37,42,10,1,46,18,20,55,58,59,8,25,6,31,36,7,12,43,30,51,44,3,14,5,4,53,19,38,41,50,27,16,35,17,32,48,47,45,28,34,49,29,13,26,22,
4,14,59,21,39,56,54,31,12,9,0,43,24,38,52,40,57,1,42,27,55,60,11,26,20,58,8,44,25,5,36,7,15,10,53,19,47,2,3,6,51,17,41,37,16,50,33,35,18,32,48,46,45,28,34,49,29,13,30,23,22,
36,21,39,58,56,10,3,9,14,53,26,40,55,42,0,57,1,24,50,11,20,8,54,60,38,59,25,35,7,44,27,15,16,2,12,52,47,6,4,5,51,41,37,19,17,43,33,31,18,32,48,46,45,28,34,49,29,13,30,22,23,
11,55,23,58,53,39,9,16,4,32,57,56,40,25,0,36,42,20,50,1,10,54,59,60,8,44,24,30,19,37,5,7,41,27,12,52,3,2,14,6,51,46,15,38,17,43,33,18,31,35,48,47,45,28,34,49,29,13,26,21,22,
48,16,59,39,22,56,25,9,10,3,40,0,57,31,30,52,54,37,8,11,15,20,1,55,58,42,60,44,45,24,12,7,36,27,2,53,6,14,4,5,51,41,38,19,17,33,43,18,35,32,50,46,47,28,34,49,29,13,26,23,21,
23,10,3,39,0,59,26,56,9,15,50,24,52,54,40,57,37,11,31,8,20,1,44,25,55,42,60,58,27,36,7,14,2,12,53,47,6,17,5,4,51,19,41,38,13,43,33,35,18,32,48,46,45,28,34,49,29,16,30,22,21,
45,16,21,58,56,0,10,59,9,34,6,24,52,40,39,57,50,37,54,8,11,20,3,55,42,1,25,60,36,31,27,26,7,12,53,2,44,14,4,5,51,38,41,15,19,17,43,33,18,48,35,47,46,28,32,49,29,13,30,23,22,
50,60,16,39,23,56,0,9,10,6,24,52,31,40,57,54,37,8,11,55,20,7,42,1,59,58,44,25,2,27,26,36,12,53,45,3,14,4,5,43,51,15,41,38,19,17,33,35,18,32,48,46,47,28,34,49,29,13,30,21,22,
28,59,21,56,9,39,12,3,19,50,38,0,24,11,52,57,40,54,8,20,1,55,44,35,42,60,58,25,36,53,7,2,30,10,47,5,14,4,15,6,51,17,41,37,16,43,31,33,18,32,48,45,46,27,34,49,29,13,26,23,22,
56,58,10,53,22,8,39,0,54,18,9,31,57,45,25,38,40,6,11,42,20,55,24,60,1,2,27,59,36,7,26,12,43,52,44,3,14,4,5,15,51,19,37,49,41,33,16,35,17,32,50,47,46,28,34,48,29,13,30,21,23,
6,59,11,39,22,56,0,30,18,9,24,54,40,57,42,37,52,8,10,20,47,55,1,2,58,60,25,35,36,7,27,12,43,53,44,3,14,4,5,15,51,19,49,41,38,33,13,31,17,32,50,45,46,28,34,48,29,16,26,23,21,
27,59,23,9,56,18,6,0,55,11,39,52,24,57,40,37,12,42,47,20,7,1,60,54,58,25,2,31,36,8,30,10,44,43,53,5,3,38,14,4,15,51,19,41,50,33,13,35,17,32,48,46,45,28,34,49,29,16,26,22,21,
36,58,21,28,39,56,9,10,0,15,6,24,52,57,11,40,55,8,42,20,59,53,60,54,1,46,25,32,2,31,37,7,12,14,30,43,44,3,4,17,5,51,19,41,38,13,50,33,18,35,48,47,45,27,34,49,29,16,26,22,23,
8,19,58,39,22,54,56,9,0,31,28,10,24,57,52,38,40,42,6,11,47,20,55,1,59,60,25,4,36,7,26,12,43,53,44,3,14,2,15,5,51,17,50,41,37,13,35,33,18,32,48,46,45,27,34,49,29,16,30,21,23,
56,16,58,22,39,57,52,10,0,4,32,9,55,24,40,36,42,5,11,47,8,20,54,1,59,60,25,30,37,48,28,7,12,53,44,3,14,15,41,2,43,6,51,38,19,17,33,18,31,35,50,46,45,27,34,49,29,13,26,23,21,
53,18,60,23,39,9,56,54,0,12,4,31,57,48,24,40,37,1,11,55,42,20,58,44,59,8,25,26,5,36,3,7,27,52,10,46,15,14,2,6,51,19,41,38,33,43,16,35,17,32,50,47,45,28,34,49,29,13,30,22,21,
46,15,39,23,60,9,56,0,11,3,25,57,31,52,54,40,37,36,10,8,1,42,20,55,58,27,59,43,24,7,30,12,14,53,16,2,44,41,6,4,5,51,38,19,17,50,33,35,18,32,48,45,47,28,34,49,29,13,26,22,21,
13,48,60,23,39,8,56,0,9,10,57,53,24,2,34,12,40,38,54,20,11,1,55,42,44,59,58,25,6,27,43,36,7,26,52,46,4,17,3,14,5,51,15,41,37,19,33,18,50,31,35,47,45,28,32,49,29,16,30,22,21,
13,23,5,59,39,0,56,30,9,53,10,35,54,57,38,7,40,24,42,11,45,60,55,20,2,1,25,36,28,12,58,8,43,52,44,3,14,4,6,37,51,15,17,41,19,50,31,33,18,32,48,47,46,27,34,49,29,16,26,22,21,
