12,33,32,11,27,25,26,0,1,31,2,30,23,28,29,21,5,13,6,20,18,10,4,9,24,14,22,17,8,3,16,7,19,15,
10,11,32,33,26,30,1,27,28,2,13,25,31,24,29,20,4,18,22,5,0,6,7,21,12,17,16,14,23,8,3,19,9,15,
26,2,33,32,29,28,11,27,1,30,25,4,0,24,31,12,13,20,18,5,6,10,21,7,17,16,14,19,23,22,8,3,9,15,
24,11,33,32,27,25,26,1,19,30,28,6,31,2,5,20,12,29,13,0,18,21,10,22,4,14,23,7,17,8,16,3,9,15,
2,32,27,33,11,29,1,25,26,31,3,30,13,28,24,20,0,18,5,8,4,10,21,17,22,23,7,16,14,6,12,19,9,15,
17,33,32,11,27,28,26,1,2,25,31,21,29,30,13,20,18,0,5,6,4,22,24,23,10,3,16,7,14,8,12,19,9,15,
13,33,30,25,11,1,32,27,2,18,26,31,28,20,0,21,4,29,5,17,24,6,22,14,10,23,7,16,3,8,12,19,9,15,
23,32,11,33,27,25,26,31,2,28,22,1,29,21,13,30,0,20,4,18,5,6,10,7,24,3,17,16,14,8,12,19,9,15,
20,11,25,32,33,27,26,28,13,1,2,31,30,0,24,18,29,4,17,6,5,22,21,14,10,23,7,16,3,8,12,19,9,15,
17,33,11,31,32,27,26,1,28,25,30,2,29,24,13,20,0,7,15,18,21,4,6,5,23,22,10,14,12,8,3,16,9,19,
31,33,11,32,27,5,29,28,26,1,25,2,30,24,0,20,18,13,4,17,6,22,21,14,10,19,23,3,7,8,12,16,9,15,
19,32,11,26,25,33,28,1,2,27,31,30,29,24,0,20,18,4,6,10,13,5,23,21,22,14,3,7,17,8,12,16,9,15,
14,27,11,31,32,33,26,25,1,2,28,30,6,29,0,7,20,13,18,5,22,24,4,21,10,17,23,16,3,8,12,19,9,15,
9,33,32,11,23,27,25,26,31,21,1,2,28,30,22,29,13,20,0,18,4,6,5,24,10,14,3,17,8,12,16,7,19,15,
8,33,32,27,11,30,26,2,1,18,25,31,28,3,29,20,13,10,0,12,5,4,21,7,24,17,16,23,14,22,6,19,9,15,
30,33,11,26,32,18,27,1,13,2,31,14,25,28,24,5,0,20,10,6,29,4,16,9,21,22,23,3,17,8,12,7,19,15,
15,11,32,26,33,25,1,27,28,2,30,31,29,21,13,6,20,0,18,5,4,23,24,22,10,14,3,7,17,8,12,16,9,19,
19,32,33,11,25,27,26,1,31,2,30,29,18,24,28,20,0,13,4,5,17,23,21,16,8,22,10,14,3,7,6,12,9,15,
23,33,11,32,26,25,27,31,2,30,1,28,8,29,0,18,13,20,5,4,10,7,21,22,12,14,24,17,16,6,3,19,9,15,
7,27,11,33,32,25,1,26,28,31,3,29,2,24,10,30,20,13,18,0,6,5,21,14,4,22,23,17,16,8,12,19,9,15,
6,11,33,28,32,27,1,26,25,30,2,29,31,18,4,20,0,13,5,17,24,22,21,14,10,23,7,16,3,8,12,19,9,15,
21,11,32,33,27,25,28,26,1,2,30,18,31,29,4,19,20,17,13,0,5,6,23,24,22,10,14,3,7,8,12,16,9,15,
32,30,33,11,16,12,27,26,1,28,2,29,24,10,31,25,21,5,20,18,13,0,8,4,7,17,14,9,23,22,19,6,3,15,
6,11,33,25,32,27,1,7,26,30,18,31,2,28,29,20,13,4,0,5,24,22,10,23,21,3,17,16,14,8,12,19,9,15,
14,32,11,33,27,25,26,31,1,2,6,30,28,29,0,20,13,18,5,24,10,16,21,4,22,23,7,17,3,8,12,19,9,15,
31,32,33,11,27,5,1,26,30,8,2,10,25,28,29,20,12,18,13,0,17,4,21,24,7,16,14,23,22,6,19,3,9,15,
19,33,32,11,27,25,26,31,1,29,2,28,20,12,18,30,24,4,13,8,0,5,21,14,10,23,17,7,22,6,3,16,9,15,
26,25,32,11,22,33,27,1,31,30,21,2,28,0,29,13,4,20,18,15,6,5,24,14,3,10,23,7,17,8,12,16,9,19,
25,32,33,26,7,11,18,27,1,31,8,0,2,30,20,13,28,29,5,4,22,10,21,12,24,17,16,14,23,6,3,19,9,15,
4,31,33,32,11,27,26,2,24,1,25,30,28,29,20,0,18,7,13,5,6,22,10,21,23,3,17,16,14,8,12,19,9,15,
27,11,2,33,32,29,1,26,30,28,7,21,31,25,20,18,13,23,0,5,9,4,6,24,10,22,14,3,17,8,12,16,19,15,
33,9,26,31,11,32,0,29,1,30,27,20,2,25,23,24,28,18,13,4,6,5,21,10,22,14,12,17,8,3,16,7,19,15,
23,33,32,11,27,31,26,25,1,30,8,0,2,28,29,13,21,22,10,20,18,5,4,7,24,3,17,16,14,6,12,19,9,15,
29,11,32,26,25,33,27,1,28,2,30,4,31,24,0,13,20,22,18,5,16,21,6,10,14,23,17,7,3,8,12,19,9,15,
29,32,11,27,30,33,26,1,2,25,31,5,21,28,0,23,18,10,13,20,4,6,7,24,22,3,17,16,14,8,12,19,9,15,
8,32,33,11,27,2,18,26,28,1,25,29,30,31,20,4,0,13,5,14,23,9,10,22,12,19,24,21,17,6,16,3,7,15,
5,11,33,32,26,31,27,2,28,1,8,0,25,13,30,20,29,4,18,17,22,21,23,24,10,3,19,14,7,6,12,16,9,15,
17,33,11,32,31,27,29,26,15,1,25,2,30,28,24,13,20,0,18,6,12,5,4,21,10,14,23,7,22,16,8,3,9,19,
16,32,28,11,33,26,27,29,1,25,2,30,21,13,31,20,5,23,0,18,10,4,6,24,22,3,7,17,14,8,12,19,9,15,
9,33,32,11,27,25,26,1,2,31,30,28,24,29,20,13,0,18,22,6,4,5,21,23,10,3,14,17,8,12,16,7,19,15,
20,11,33,32,27,25,1,2,31,26,30,28,13,24,0,5,29,18,4,17,6,22,21,14,10,23,19,3,7,8,12,16,9,15,
16,32,11,27,25,33,26,31,14,1,2,30,28,24,29,12,13,0,20,10,7,18,6,5,4,21,17,23,22,8,3,19,9,15,
15,27,33,11,32,25,31,26,1,30,20,29,2,28,24,13,18,0,4,6,5,23,21,22,17,10,14,3,7,8,12,16,9,19,
23,32,33,11,27,30,26,13,25,1,20,28,0,24,31,2,29,18,5,4,10,22,6,7,21,3,17,16,14,8,12,19,9,15,
6,25,33,32,26,11,1,2,10,20,27,31,30,28,29,4,13,18,0,24,5,14,16,21,22,23,7,17,3,8,12,19,9,15,
10,11,32,27,25,33,1,2,0,26,31,30,28,24,29,20,4,13,5,18,6,14,16,21,22,23,7,17,3,8,12,19,9,15,
30,32,11,33,27,18,26,1,25,31,2,29,28,21,20,4,10,13,5,0,17,8,22,14,24,7,23,16,12,6,3,19,9,15,
23,30,11,32,33,27,24,26,1,2,25,29,31,28,0,13,20,18,16,6,5,4,10,21,22,3,7,17,14,8,12,19,9,15,
22,33,32,11,27,25,29,26,1,28,2,30,21,31,13,0,18,5,7,20,23,4,6,10,24,3,17,16,14,8,12,19,9,15,
9,32,33,11,27,25,1,26,31,2,30,28,29,21,13,20,0,18,4,6,12,5,24,23,10,14,22,17,8,3,16,7,19,15,
14,27,11,33,32,25,26,31,1,2,30,29,28,24,20,0,13,18,5,10,6,4,16,21,22,9,23,3,17,8,12,7,19,15,
17,33,31,11,32,27,0,26,1,25,30,2,28,29,18,21,20,13,5,6,4,22,24,14,10,9,23,3,8,12,16,7,19,15,
