29,6,20,17,28,22,25,1,7,9,10,27,26,8,5,21,11,13,23,19,15,24,2,0,16,18,12,4,14,3,
15,10,28,29,1,17,25,8,9,7,27,21,6,26,0,11,13,5,23,18,19,20,24,2,16,12,22,4,14,3,
16,28,24,17,29,10,27,8,25,2,7,18,9,6,23,15,21,19,5,0,26,13,22,3,11,20,12,1,14,4,
15,28,10,29,1,17,6,19,9,8,26,7,0,25,27,21,23,5,11,18,13,20,24,2,16,12,22,4,14,3,
18,17,28,29,10,19,2,27,7,26,9,5,25,6,8,12,21,11,23,0,13,24,1,16,20,15,22,4,14,3,
27,17,29,10,25,28,8,12,2,7,5,9,21,6,26,22,11,13,19,23,24,1,0,20,16,15,18,4,14,3,
25,10,17,28,8,29,7,9,20,4,26,6,27,22,5,21,11,13,19,23,15,24,0,16,12,1,18,2,14,3,
27,28,29,10,8,17,25,12,3,6,7,9,0,26,19,21,23,5,11,18,13,24,20,15,16,22,1,2,14,4,
29,3,17,28,18,25,10,11,6,26,7,9,27,5,8,12,21,13,23,0,19,24,20,16,15,22,2,1,14,4,
15,28,10,29,17,1,25,9,6,8,7,27,26,21,0,18,13,11,5,23,19,22,20,24,4,16,12,2,14,3,
22,17,29,28,10,7,25,9,4,6,26,19,27,8,24,15,21,23,5,13,20,11,0,16,1,12,18,2,14,3,
14,28,29,17,10,2,26,25,7,9,6,22,21,19,8,27,5,23,12,11,13,24,1,20,0,16,15,4,18,3,
25,28,10,21,17,29,2,8,6,7,27,0,19,9,26,15,18,5,23,11,13,20,24,1,16,12,22,4,14,3,
26,10,29,28,17,8,25,2,12,9,6,7,0,27,21,11,13,5,19,23,18,3,24,20,16,15,22,1,14,4,
11,29,10,28,17,8,25,2,9,27,6,0,26,7,15,21,5,13,23,14,20,19,24,1,16,12,4,18,22,3,
16,17,28,29,10,1,8,25,9,27,7,6,26,0,21,23,11,13,5,18,19,24,2,15,20,12,22,4,14,3,
29,28,2,17,25,10,9,22,7,12,19,27,24,6,8,21,23,5,26,13,11,1,0,20,16,15,18,4,14,3,
13,29,1,10,17,28,20,8,7,25,9,27,6,5,24,14,21,26,23,19,15,11,2,0,16,12,4,18,22,3,
10,28,27,17,29,25,8,12,9,2,7,6,0,26,21,11,13,5,14,23,19,24,20,15,3,16,1,18,22,4,
2,25,17,28,18,29,10,26,6,7,16,9,24,27,21,8,5,19,23,0,15,13,11,20,3,12,22,14,4,1,
3,29,28,10,17,22,25,9,7,26,6,19,21,27,8,5,15,23,11,13,20,24,0,1,16,12,14,2,18,4,
27,28,10,17,29,25,8,12,7,2,6,0,11,23,26,9,13,21,5,19,18,24,1,20,16,15,22,4,14,3,
25,29,17,28,10,8,7,12,9,4,26,6,0,27,19,23,21,5,3,11,18,2,13,24,15,16,20,14,1,22,
16,17,28,29,10,25,1,8,9,7,26,6,27,0,21,11,5,23,19,18,13,24,2,14,12,20,15,4,22,3,
17,1,29,25,28,10,14,9,7,26,13,6,27,8,5,21,15,11,23,19,20,24,2,0,16,12,22,4,18,3,
12,28,29,17,10,25,1,8,6,7,27,9,0,26,21,11,13,18,2,23,5,19,24,20,16,15,22,4,14,3,
19,29,28,10,2,8,9,17,24,7,27,25,6,18,12,21,11,23,5,0,26,13,1,20,16,15,22,4,14,3,
25,28,29,10,17,8,7,20,9,4,26,14,6,27,5,21,11,13,19,23,15,24,0,16,2,1,12,18,22,3,
