51,8,37,92,89,84,17,44,93,15,75,23,39,63,83,61,87,70,22,11,27,0,69,36,81,79,3,16,34,77,91,29,57,90,62,4,48,80,47,28,86,30,31,65,14,38,13,58,66,45,42,85,35,25,26,60,74,68,78,73,49,18,21,33,43,82,41,67,10,71,1,59,32,72,6,24,7,64,76,2,5,54,19,46,56,9,20,40,88,12,52,53,55,50,
93,36,52,2,15,91,74,17,48,85,11,37,82,23,45,88,90,60,86,22,92,41,4,31,46,27,30,65,18,7,32,12,79,21,28,0,87,57,42,84,16,25,3,58,63,26,14,38,69,44,1,81,83,66,76,34,8,77,70,72,68,33,29,73,35,75,43,62,80,24,64,59,9,6,71,61,39,5,78,67,51,40,47,19,20,56,10,50,53,89,13,55,54,49,
89,32,53,59,19,8,84,15,0,86,47,91,93,92,11,36,81,4,90,80,18,74,42,23,65,2,39,69,20,38,37,45,27,29,24,34,31,28,57,14,63,67,78,61,10,83,26,25,77,75,13,87,70,30,33,21,16,17,71,35,43,55,66,7,82,68,60,62,72,85,79,73,5,3,48,6,12,44,22,46,76,51,64,88,58,41,9,1,56,52,50,40,54,49,
82,53,58,14,7,19,23,30,16,6,85,39,90,11,65,46,93,20,88,91,24,75,25,92,38,78,31,12,86,50,87,37,71,35,64,4,80,3,27,77,62,84,70,42,69,43,68,66,28,74,32,83,15,81,29,26,33,73,0,45,34,36,61,57,63,18,22,21,1,41,79,47,55,9,67,59,2,76,54,5,8,40,10,60,13,56,72,44,17,48,51,49,52,89,
31,54,11,82,61,87,92,32,5,88,44,14,91,13,17,90,84,65,69,24,40,75,36,16,35,78,86,81,37,23,93,3,63,28,27,46,70,4,42,68,66,79,30,26,29,62,57,0,58,33,83,77,15,18,85,59,38,45,72,49,22,71,2,64,34,67,76,7,80,41,74,73,6,56,25,47,60,8,9,43,1,10,20,21,19,89,39,53,50,52,48,55,12,51,
93,10,81,39,48,52,15,5,19,24,61,92,84,0,60,83,42,75,86,88,38,37,21,87,18,4,65,35,91,31,64,12,44,2,77,90,76,30,70,14,43,11,26,66,32,82,74,22,27,25,40,57,68,69,29,62,28,36,72,71,58,73,33,41,80,45,23,49,16,67,63,9,85,17,78,59,1,51,34,6,20,13,50,3,47,79,53,46,7,89,8,54,56,55,
1,39,93,55,81,12,75,46,11,74,45,32,19,4,18,5,70,89,25,24,38,80,36,57,90,84,92,15,23,27,64,42,7,20,61,37,0,77,16,8,68,28,65,69,30,91,26,31,59,72,82,85,76,58,86,87,33,29,78,22,66,83,67,14,21,62,41,35,6,63,43,34,73,79,3,60,53,71,9,49,54,10,48,47,44,17,13,50,88,2,56,51,40,52,
88,21,52,92,6,87,11,45,37,74,0,93,36,38,15,41,18,69,17,4,58,22,29,80,31,33,64,90,1,91,84,81,86,30,28,70,57,72,27,13,3,63,16,26,77,32,42,47,85,60,20,25,75,83,14,40,78,7,68,65,79,76,10,43,35,62,82,66,2,24,34,49,8,67,59,48,56,73,61,23,89,5,9,71,19,12,39,46,44,50,51,55,53,54,
2,33,12,79,85,11,93,52,0,40,92,32,17,89,9,83,73,90,63,44,20,16,91,87,86,25,27,66,26,60,30,22,14,69,28,74,4,34,84,37,42,21,81,35,31,57,47,80,19,29,15,54,45,36,77,38,76,43,68,58,71,75,3,67,70,18,24,82,59,1,62,65,5,8,64,23,72,6,10,78,39,61,55,41,7,13,49,46,56,48,51,53,50,88,
89,50,46,13,23,5,93,82,11,8,43,84,81,16,19,35,74,34,60,65,0,4,42,76,25,91,37,1,41,32,90,28,92,64,57,27,14,70,31,77,30,29,87,63,24,38,83,86,15,18,85,66,75,26,36,44,68,7,21,67,80,58,69,73,33,6,45,71,22,62,2,9,10,56,79,40,3,88,61,47,59,39,51,78,54,20,72,49,17,48,52,12,55,53,
