5,46,50,34,44,26,48,25,15,0,45,37,51,43,35,2,23,3,42,47,36,33,38,18,39,49,41,21,30,10,11,40,13,22,28,17,29,24,6,14,31,4,9,8,32,7,19,27,20,1,16,12,
29,51,50,15,46,25,44,0,37,39,23,45,49,35,2,34,42,47,3,36,33,38,18,43,21,48,41,31,30,11,22,28,6,40,13,9,5,17,14,10,8,19,4,26,32,7,27,12,1,24,16,20,
4,0,47,46,44,15,21,25,37,45,34,35,51,50,23,2,43,3,11,48,42,38,39,17,36,49,33,30,31,41,28,18,40,13,22,8,29,6,26,10,5,9,19,32,1,7,27,24,14,20,16,12,
42,25,47,0,15,33,44,23,46,37,3,51,45,35,36,49,7,43,17,50,2,39,29,28,21,34,38,48,10,18,41,30,9,6,22,40,5,14,13,31,8,19,4,26,32,11,27,24,20,1,16,12,
30,51,44,15,46,25,50,37,0,23,42,47,45,2,38,49,35,10,21,34,36,3,43,39,48,8,18,33,41,6,40,13,26,28,31,11,17,22,29,5,24,9,14,4,32,7,19,27,1,20,16,12,
49,41,44,15,35,25,51,46,0,50,36,23,45,42,38,37,2,3,34,21,47,48,43,39,31,24,22,12,18,30,33,14,40,11,28,13,17,10,29,5,6,9,8,26,32,7,16,19,1,4,20,27,
3,37,50,51,23,0,46,25,44,33,15,48,45,2,43,29,35,42,34,36,31,39,47,38,18,21,17,5,9,49,14,30,7,41,19,16,40,28,10,13,26,20,22,6,8,11,32,24,1,27,4,12,
5,48,15,50,44,0,46,23,37,25,42,45,51,35,2,29,3,43,36,34,47,40,38,39,1,22,10,7,49,21,30,31,18,41,28,13,17,33,6,8,9,19,32,26,4,11,27,24,14,20,16,12,
19,46,25,49,0,35,15,44,27,3,50,23,51,38,37,2,42,45,34,47,33,43,40,36,39,48,16,30,11,18,21,41,10,17,13,7,22,28,31,9,8,29,6,5,26,14,24,32,1,20,4,12,
17,47,44,23,0,25,15,37,46,45,42,51,35,50,2,3,34,36,48,38,10,39,21,43,49,18,33,6,30,28,11,29,41,9,40,5,13,22,14,31,8,19,4,26,32,7,27,24,1,20,16,12,
