10,15,25,26,3,17,23,9,8,0,7,24,21,11,6,5,13,18,22,16,4,19,2,20,12,1,14,
26,20,17,25,10,23,8,2,9,0,6,7,24,21,19,1,12,5,18,13,22,11,16,4,15,3,14,
0,17,10,2,25,26,23,7,16,24,20,9,8,6,21,19,1,5,18,22,11,3,15,13,12,4,14,
8,17,26,25,23,10,4,12,9,7,24,6,0,21,19,5,16,18,22,11,13,2,20,1,15,3,14,
6,26,18,9,17,25,2,23,15,7,24,21,19,4,10,5,8,22,0,16,12,11,14,13,3,20,1,
26,18,17,25,10,1,19,24,7,23,9,12,6,22,21,8,5,0,2,16,11,13,4,20,15,3,14,
17,10,7,25,23,21,26,4,8,24,0,12,9,6,19,5,11,16,18,22,2,13,20,1,15,3,14,
2,26,17,8,25,24,10,23,16,7,9,0,6,21,19,5,11,1,12,18,22,13,20,4,15,3,14,
19,25,17,10,14,26,2,24,9,7,12,23,6,5,21,1,8,22,16,11,13,20,0,4,15,3,18,
10,1,17,25,7,26,23,14,13,6,24,5,9,12,11,8,16,15,21,2,22,20,19,0,4,3,18,
8,26,25,17,10,23,4,12,9,0,7,21,24,6,19,5,16,18,22,11,2,1,13,20,15,3,14,
14,17,25,26,10,2,9,23,24,7,12,21,6,8,5,19,1,16,22,11,13,20,15,0,4,3,18,
25,24,17,10,26,23,8,12,2,7,9,0,21,6,19,5,11,1,16,18,22,13,20,4,15,3,14,
20,25,17,10,26,23,8,7,2,24,9,0,21,6,19,5,1,18,22,11,12,13,15,16,4,3,14,
13,17,26,10,25,8,23,2,24,9,0,21,7,6,5,12,1,11,18,22,16,19,20,4,15,3,14,
1,26,25,17,10,8,23,16,24,7,6,9,5,14,21,19,2,11,22,12,13,20,0,4,15,3,18,
6,17,26,25,2,8,9,0,15,23,24,7,21,19,10,5,1,18,22,13,11,16,20,4,12,3,14,
26,17,6,25,1,23,8,9,7,12,24,0,21,10,19,5,2,16,18,11,22,14,13,20,4,15,3,
2,1,23,15,10,8,25,26,17,9,7,24,0,21,11,6,5,13,18,22,16,19,20,4,12,3,14,
0,13,26,17,25,10,23,2,24,8,9,7,6,12,5,21,11,1,18,22,16,19,20,4,15,3,14,
13,26,25,10,17,8,23,2,12,24,6,11,7,9,0,5,21,1,18,22,15,16,19,20,4,3,14,
12,25,26,17,10,23,2,8,9,7,0,5,21,6,24,19,1,16,18,22,11,13,20,4,15,3,14,
23,17,25,10,18,26,2,9,7,24,13,6,5,12,8,21,22,1,11,16,0,4,19,20,15,3,14,
21,26,10,23,17,25,8,2,24,7,15,0,5,9,6,19,1,18,22,16,13,11,20,4,12,3,14,
25,18,26,17,10,1,23,9,7,24,13,6,5,12,8,21,11,2,22,0,16,19,20,4,15,3,14,
6,17,2,26,9,7,8,25,23,12,24,0,22,21,19,10,11,5,1,16,18,13,20,4,15,3,14,
