45,82,18,54,0,3,75,11,78,66,6,25,65,35,58,47,74,7,73,15,17,62,70,83,81,37,34,24,10,80,30,31,2,4,55,64,20,27,32,77,26,16,67,21,61,60,76,49,71,50,56,22,53,48,59,68,8,23,52,9,33,69,63,14,57,19,44,51,72,29,43,13,38,46,12,5,42,39,41,79,40,28,1,36,
16,71,26,41,83,78,54,33,28,12,1,8,13,70,21,57,55,7,18,32,0,31,48,74,80,61,17,56,4,3,82,19,20,66,43,34,60,69,24,68,15,9,76,65,67,35,73,75,81,58,25,47,77,27,22,50,11,2,59,63,14,23,72,52,53,36,64,10,49,42,51,5,62,30,45,29,6,37,44,38,46,40,39,79,
20,59,39,64,4,79,74,0,47,27,8,82,75,33,29,70,54,67,83,26,19,80,25,76,37,7,69,81,46,52,17,13,15,3,18,1,77,10,21,60,36,73,16,51,49,71,66,9,34,55,58,65,24,63,31,23,32,22,56,12,62,35,68,72,53,5,40,45,57,11,14,48,44,30,50,28,61,43,6,2,41,42,78,38,
1,71,46,23,34,16,81,70,61,7,82,8,0,12,29,83,3,53,72,18,65,68,38,13,55,80,74,26,76,44,78,77,25,17,31,19,22,48,32,56,67,45,47,60,4,15,57,35,59,51,63,20,73,75,27,21,24,64,33,9,11,52,39,54,69,5,49,14,10,58,30,50,62,37,43,66,42,36,6,79,28,40,41,2,
5,42,18,79,4,83,63,77,33,19,0,76,74,32,53,82,6,81,65,27,80,12,17,73,25,16,55,31,49,36,70,71,23,9,29,59,58,69,48,26,2,75,67,11,68,15,50,24,72,20,47,56,3,21,57,61,35,64,66,52,14,38,34,13,8,54,60,10,22,7,51,62,44,30,43,28,78,37,39,45,46,41,1,40,
57,82,60,41,0,23,8,35,12,77,3,74,79,80,1,31,26,83,72,18,65,37,81,24,50,53,73,71,5,28,55,13,17,56,68,75,32,76,15,16,14,47,67,6,20,59,30,4,49,19,34,9,51,27,61,21,25,33,64,54,11,69,66,10,62,58,22,52,7,45,78,63,48,29,38,46,44,39,70,40,42,43,36,2,
34,39,77,6,82,8,13,30,68,81,0,5,74,83,27,11,4,12,53,80,73,55,65,25,76,79,51,26,17,22,71,21,2,16,19,60,58,67,38,56,35,32,1,31,7,70,18,64,72,57,48,9,47,3,50,15,14,61,69,23,24,59,52,63,49,75,43,33,66,20,10,45,28,46,54,62,40,44,78,29,37,36,42,41,
83,71,24,37,39,81,61,0,11,8,7,70,14,17,53,55,15,4,27,82,9,74,35,78,29,80,26,12,2,64,31,49,32,68,3,25,16,20,69,75,77,45,65,73,34,47,19,13,43,51,21,67,18,76,58,23,60,59,66,57,56,22,5,10,1,33,48,30,50,62,52,6,54,38,36,72,63,42,41,46,79,44,28,40,
8,41,83,66,16,81,71,47,64,3,0,59,19,7,12,73,27,82,24,34,76,43,61,38,78,57,74,35,80,77,14,2,13,30,17,70,31,67,4,21,26,54,18,20,48,55,63,9,15,32,50,58,45,5,65,75,23,22,69,10,60,56,40,25,49,51,72,11,44,6,52,33,62,53,36,37,29,42,79,68,39,28,46,1,
51,75,11,29,43,6,83,81,3,17,0,37,73,12,79,74,82,5,32,65,16,26,47,27,76,2,80,34,77,19,71,67,31,21,20,58,64,48,59,25,53,72,10,33,55,18,52,23,56,4,63,68,24,62,14,15,60,22,7,70,13,50,69,57,49,30,66,1,9,54,46,28,8,39,38,61,45,78,36,44,35,41,40,42,
17,77,78,3,45,0,35,6,13,54,62,82,70,81,12,83,30,21,41,68,76,74,71,55,38,16,58,20,65,5,80,25,26,2,32,15,14,59,31,9,56,4,47,69,49,19,27,23,24,73,60,75,18,67,22,64,33,34,29,50,48,10,52,11,46,61,72,1,7,51,53,63,43,57,8,66,37,79,28,39,42,40,36,44,
25,42,77,49,22,3,76,23,6,73,81,5,82,62,34,79,80,71,0,28,65,53,74,12,83,67,26,2,13,19,7,17,68,18,35,31,57,37,21,9,16,27,47,64,59,32,58,55,11,70,4,33,56,75,14,50,52,72,15,69,66,63,48,20,43,54,41,61,60,29,30,8,51,24,10,78,36,38,46,1,40,45,44,39,
51,41,78,3,71,13,25,45,82,70,12,65,4,5,74,6,18,83,27,19,68,20,2,0,55,37,35,80,59,30,81,16,9,60,26,76,61,32,54,56,47,75,73,48,24,77,21,17,67,57,14,33,31,15,23,22,11,66,38,58,69,10,64,62,7,72,8,53,28,34,42,63,50,49,1,52,39,43,36,44,40,79,46,29,
64,40,71,83,23,82,4,6,12,0,29,35,62,7,38,81,26,73,48,22,54,78,53,47,80,66,55,77,19,25,74,65,67,60,34,76,18,17,72,13,15,59,58,3,9,1,16,32,5,31,27,21,56,70,52,24,11,69,20,75,68,30,49,14,33,50,43,57,10,51,61,37,8,63,44,2,39,46,42,41,36,79,45,28,
23,74,81,59,46,9,6,71,0,14,73,77,82,79,83,18,1,80,7,54,26,12,25,16,56,30,31,62,19,48,61,27,33,4,3,70,32,11,68,76,20,60,58,51,22,69,17,47,37,67,35,49,65,55,38,24,52,72,57,13,28,21,34,50,63,43,29,66,41,8,2,45,78,15,75,64,10,53,40,44,42,5,39,36,
7,74,81,2,46,82,49,0,79,70,14,19,55,6,25,35,11,77,67,80,36,3,64,4,29,71,31,16,27,12,32,62,53,76,21,52,66,73,60,44,26,57,56,47,17,24,75,22,83,72,50,9,23,59,15,20,69,34,58,61,63,33,65,30,37,13,18,68,1,8,5,54,40,48,51,10,78,42,39,41,38,45,43,28,
41,30,71,83,4,31,70,26,10,81,38,52,19,13,77,18,82,8,53,17,0,16,74,1,79,68,9,32,15,25,80,64,55,5,35,60,3,76,61,47,24,22,33,73,20,29,27,21,58,56,75,65,7,49,67,57,14,44,69,54,59,12,48,34,40,23,72,50,51,11,43,39,45,63,62,46,66,28,36,6,78,42,2,37,
0,13,69,7,43,14,32,27,4,71,80,54,82,6,26,52,29,78,83,77,73,1,81,33,12,45,38,55,68,24,16,62,74,76,19,22,47,56,59,9,31,21,60,3,17,48,67,64,25,5,23,18,58,75,70,51,34,63,50,30,15,20,40,35,65,49,72,53,11,61,39,8,36,10,57,66,28,79,2,44,42,37,46,41,
7,77,40,81,83,30,55,4,74,0,11,56,82,10,57,32,50,80,36,8,70,27,21,72,31,16,25,79,26,71,76,59,18,15,68,9,66,22,14,17,54,53,48,3,20,60,2,33,73,47,65,28,58,24,41,67,35,19,23,49,63,1,45,34,64,39,62,75,78,12,69,38,5,51,13,52,6,44,61,42,46,43,37,29,
34,43,73,83,0,4,77,79,56,29,13,26,81,6,11,57,68,80,65,10,82,25,18,74,5,36,48,75,3,27,62,49,21,32,14,17,70,7,53,16,61,31,47,19,60,69,20,54,22,2,63,35,28,37,67,23,55,24,59,76,71,9,33,72,78,15,64,45,66,1,58,51,50,8,12,52,41,40,30,42,39,46,44,38,
63,46,74,79,77,29,22,6,83,15,71,58,3,82,48,7,17,0,81,16,33,13,73,10,27,76,32,59,26,25,68,64,8,18,51,9,53,2,19,31,70,21,52,75,61,62,14,69,39,4,20,80,55,24,35,47,23,34,60,66,56,65,11,54,50,38,40,67,28,72,12,42,45,5,49,57,30,44,36,41,37,78,1,43,
24,44,61,83,71,31,2,79,30,0,13,8,19,14,54,70,7,57,77,75,81,3,82,27,80,34,4,68,20,49,37,60,9,56,10,35,55,21,59,73,65,26,18,33,51,32,16,22,17,76,15,25,64,53,74,23,67,47,38,48,29,11,66,72,63,46,5,69,58,12,78,62,52,50,6,41,40,36,43,45,39,28,1,42,
31,40,18,5,13,74,44,79,80,63,4,8,73,27,32,82,83,53,75,9,52,19,10,0,16,81,55,24,70,26,76,22,17,21,35,28,68,46,15,62,64,12,77,59,3,47,20,71,23,56,2,38,34,58,67,48,60,33,25,69,50,14,72,57,49,11,36,65,7,54,30,41,61,29,66,51,6,78,45,37,43,42,39,1,
64,39,3,28,71,22,36,0,11,35,74,83,55,2,72,26,5,6,31,50,61,81,27,60,21,45,79,18,54,19,16,77,80,25,66,10,47,14,17,69,9,4,82,32,76,56,65,12,13,67,48,58,15,59,38,23,34,30,20,7,70,42,73,8,33,49,75,63,52,78,57,68,53,46,24,1,40,51,62,29,44,37,41,43,
39,17,81,75,0,53,3,80,2,8,73,16,82,83,32,74,78,28,67,69,12,13,27,26,22,65,31,37,5,45,77,35,72,76,19,25,48,9,51,59,34,15,56,58,60,70,50,4,18,47,21,55,23,71,7,14,66,43,33,20,10,24,46,11,54,52,64,49,63,61,57,6,30,44,79,41,62,38,68,29,42,40,1,36,
21,82,6,77,63,45,25,4,70,0,5,81,68,74,22,83,76,50,33,80,79,64,35,30,55,37,11,71,56,75,26,16,48,19,2,73,27,12,10,17,65,9,32,24,58,54,67,23,38,3,34,62,59,60,14,31,69,15,13,52,47,29,7,18,20,57,66,53,39,49,72,51,1,8,61,78,42,40,46,36,44,28,43,41,
33,46,22,81,37,3,83,74,0,11,7,71,53,80,24,57,76,82,19,16,55,65,1,27,30,73,47,21,6,49,4,26,61,10,67,66,78,31,15,56,70,50,5,32,17,77,34,52,63,9,75,25,68,20,54,48,40,14,69,23,59,60,8,28,72,35,64,13,51,18,12,39,36,62,43,79,58,45,42,29,2,41,44,38,
34,36,43,75,82,70,8,81,0,17,74,13,3,29,83,65,78,2,47,77,22,61,26,23,80,19,32,7,69,55,53,18,16,25,71,76,59,64,60,66,33,27,72,4,48,9,12,31,44,73,15,58,56,67,52,24,49,35,14,79,20,21,11,50,63,54,1,62,10,5,46,57,28,51,41,42,68,45,6,40,38,30,37,39,
36,53,71,42,80,50,3,8,82,21,12,63,26,83,73,16,0,81,5,32,74,28,9,13,25,33,19,79,22,55,76,18,68,65,23,62,48,31,58,70,27,2,77,24,56,47,4,15,44,64,67,14,59,34,54,17,75,7,20,35,52,11,66,1,49,72,51,60,30,10,37,57,61,78,6,43,41,46,45,69,29,40,38,39,
67,41,18,82,2,71,6,35,0,56,53,40,38,70,80,83,27,74,17,12,79,77,24,72,81,34,76,47,19,3,11,5,63,32,22,29,50,51,23,16,66,58,69,75,20,31,49,4,73,65,25,61,7,26,14,33,55,60,64,59,30,57,21,42,37,48,52,68,1,15,45,13,10,9,28,54,8,36,62,78,43,39,44,46,
46,20,74,81,32,83,80,4,8,79,0,38,72,68,82,27,71,7,53,31,24,62,64,30,76,17,3,66,10,34,26,67,15,21,16,28,13,52,55,2,73,60,47,63,19,14,23,75,49,25,58,42,50,59,22,69,33,18,9,35,57,56,65,41,77,45,11,5,54,61,70,48,1,6,51,12,37,44,43,29,78,36,39,40,
70,79,39,55,59,83,4,17,8,36,20,32,71,11,53,27,12,29,50,65,14,80,64,74,77,31,81,7,73,76,24,33,56,82,57,26,21,16,23,34,62,58,63,47,9,1,46,19,3,48,67,66,25,0,18,13,72,22,5,69,75,49,61,35,68,2,10,15,54,52,40,6,60,38,51,28,30,45,37,41,43,78,44,42,
29,75,43,3,61,27,80,70,10,83,6,31,5,67,79,68,82,32,54,13,49,26,16,65,57,14,33,55,25,15,71,1,34,17,20,74,77,56,19,0,76,81,9,59,21,63,73,23,4,64,24,38,72,58,47,7,69,52,22,48,50,12,53,18,60,66,35,30,45,51,44,11,37,8,2,28,40,62,41,39,36,46,42,78,
56,2,79,46,12,8,25,82,75,74,35,5,20,0,9,70,81,21,47,67,54,61,26,3,4,29,80,77,60,49,13,83,27,16,11,31,66,15,76,32,38,14,17,39,58,65,55,33,71,19,7,22,52,72,73,78,18,24,34,64,63,59,23,6,51,69,10,44,62,53,68,57,48,30,50,43,37,45,42,1,40,36,28,41,
26,44,78,32,77,83,10,24,8,1,82,71,72,65,50,4,13,74,53,35,76,19,31,38,29,7,58,14,17,23,67,0,20,80,47,55,81,25,60,66,75,27,49,3,62,16,59,69,6,63,22,9,73,56,33,37,70,18,30,34,57,11,54,61,45,48,64,15,51,68,21,12,52,40,5,36,79,41,43,46,2,28,39,42,
5,44,10,35,18,4,19,61,58,74,6,78,71,80,36,82,83,73,47,25,56,11,26,67,69,27,76,29,14,17,63,0,53,20,34,59,81,65,77,9,32,16,42,57,33,66,21,7,48,15,3,75,72,55,50,24,51,31,22,60,23,62,1,12,64,68,70,54,52,13,49,30,39,43,28,45,8,41,40,46,38,37,79,2,
22,83,42,0,71,81,32,7,82,72,80,4,47,11,79,74,2,29,15,50,56,6,23,26,18,73,68,76,77,31,24,65,66,67,33,10,19,55,58,34,16,75,54,60,38,3,17,59,27,25,70,21,49,69,9,63,62,64,57,48,61,14,40,20,5,35,51,52,8,46,30,53,28,45,12,39,13,36,44,41,37,43,78,1,
69,74,23,78,41,72,14,27,8,65,0,81,5,77,3,82,25,83,32,10,55,35,71,26,16,79,36,54,62,38,80,28,60,56,31,48,11,1,59,76,67,73,75,9,17,34,20,58,51,4,15,13,47,18,19,24,66,21,70,49,68,57,33,53,64,30,50,63,22,29,52,61,6,7,40,12,39,37,45,43,44,2,42,46,
80,42,22,4,61,71,8,81,11,65,83,70,7,79,0,36,74,34,26,59,24,53,16,15,21,67,82,47,55,76,29,19,32,48,27,18,77,75,3,12,63,56,1,25,68,66,72,35,31,58,73,23,64,14,17,9,69,50,33,52,13,5,49,30,62,43,78,57,37,60,20,54,10,28,6,39,40,45,41,38,51,46,44,2,
70,6,75,42,64,81,38,76,26,82,78,0,18,13,60,1,3,50,83,35,25,27,28,12,17,57,20,32,68,29,80,15,59,16,55,23,69,7,19,54,34,33,71,74,47,66,9,49,4,31,61,67,73,77,63,21,41,14,22,5,72,2,52,58,24,65,40,48,56,53,11,62,36,30,10,46,44,8,37,51,39,79,43,45,
17,10,40,3,78,62,13,70,8,0,83,74,34,19,81,76,2,24,77,59,82,16,32,54,63,27,75,80,21,26,36,31,18,22,28,7,68,49,12,73,67,58,48,4,14,56,35,25,47,15,23,65,52,72,9,64,11,33,66,39,37,5,71,50,55,44,60,79,20,69,30,51,61,43,53,57,6,1,29,41,46,38,42,45,
