5,99,90,95,86,100,87,96,16,89,70,48,47,1,17,88,94,61,97,101,41,76,59,77,30,4,80,55,67,98,12,74,93,29,45,39,85,56,68,38,50,69,14,91,66,36,49,13,23,6,10,2,9,33,0,32,71,18,73,40,25,52,51,15,62,46,43,92,54,63,75,22,35,20,65,3,42,37,7,21,58,34,44,57,8,64,11,19,31,60,84,26,28,27,79,81,53,82,83,78,24,72,
98,53,69,70,47,67,89,92,100,1,48,88,97,87,16,94,86,96,30,101,65,17,29,50,59,90,39,61,4,99,52,66,91,76,45,85,55,84,77,9,93,0,43,25,5,41,2,10,23,33,13,14,12,58,71,6,75,63,40,18,49,15,95,62,35,68,32,73,3,22,36,38,56,42,54,7,21,51,46,57,20,74,28,31,19,37,79,64,34,60,80,11,8,44,27,81,26,82,83,78,24,72,
35,87,97,94,89,92,70,88,96,16,48,1,100,86,101,47,67,55,17,93,61,85,3,98,99,69,63,4,59,5,90,76,39,2,79,30,27,45,77,0,66,50,41,68,13,23,91,25,49,12,29,33,9,14,73,6,71,10,18,43,40,32,22,95,62,51,54,15,65,7,20,75,36,46,64,38,52,56,42,21,44,57,31,34,58,8,11,19,37,84,60,26,28,74,80,81,53,82,83,78,24,72,
32,88,94,98,70,52,89,96,67,17,92,48,59,45,47,87,58,16,101,1,100,86,30,72,97,39,13,4,43,99,0,90,57,66,76,36,5,55,85,68,63,41,38,12,93,77,73,81,23,29,2,91,71,14,6,9,33,50,95,18,40,31,49,10,3,25,15,42,22,62,75,35,54,46,20,44,65,21,51,7,56,61,34,74,64,19,26,60,37,8,11,79,28,27,80,84,53,82,83,78,24,69,
6,47,17,99,100,88,96,90,63,1,94,29,48,81,95,12,101,86,87,97,89,16,70,59,4,27,72,93,0,98,14,13,55,39,67,91,76,30,50,57,66,45,85,41,5,77,49,36,3,73,19,9,68,25,2,71,65,33,18,40,10,92,31,44,43,75,15,22,62,35,54,7,32,46,20,38,42,64,21,52,51,56,60,61,34,8,11,23,37,58,26,79,28,74,80,84,53,82,83,78,24,69,
21,88,92,86,96,90,99,87,33,76,16,59,48,17,100,47,89,68,70,101,94,97,30,13,39,91,1,98,77,2,67,36,29,93,57,4,55,85,10,12,58,7,71,5,41,66,49,45,65,40,0,14,9,43,69,6,50,18,73,22,15,23,95,84,63,3,25,54,51,20,38,62,35,46,75,56,32,42,37,52,44,61,74,34,8,64,11,19,31,79,60,26,28,27,80,81,53,82,83,78,24,72,
50,95,47,99,100,48,70,67,96,89,17,88,59,72,94,13,87,16,1,98,101,86,68,66,97,29,76,90,39,91,41,55,83,40,27,43,36,4,7,92,30,85,45,57,93,12,5,19,0,6,65,77,49,10,18,9,14,2,25,71,31,33,63,54,75,3,62,15,73,22,35,32,46,20,74,38,56,42,52,21,51,44,61,34,58,64,11,8,23,37,84,24,60,28,81,79,82,26,80,78,53,69,
41,97,48,89,17,88,94,96,67,16,101,47,1,55,87,29,95,100,68,61,30,98,86,79,70,69,99,76,66,90,39,59,12,91,10,2,4,45,77,3,93,85,25,65,43,58,71,5,49,50,13,23,35,0,7,33,14,32,6,20,40,9,18,92,63,54,73,15,62,51,75,22,38,36,46,56,42,37,52,57,21,44,74,34,8,64,19,11,31,84,60,26,28,27,80,81,53,82,83,78,24,72,
4,97,70,101,90,57,87,92,56,89,16,100,17,47,94,5,96,1,99,86,58,85,48,79,88,12,45,59,77,30,55,67,98,66,0,68,38,41,39,76,54,69,93,91,29,2,13,10,50,23,33,32,71,14,62,95,6,9,18,40,25,49,36,22,73,15,43,34,52,63,35,75,7,51,65,3,42,46,21,20,44,61,31,74,64,11,19,8,37,84,60,26,28,27,80,81,53,82,83,78,24,72,
15,87,92,98,67,93,48,100,16,25,89,17,47,88,4,86,69,39,94,7,96,70,29,59,1,12,13,101,90,85,5,97,99,30,9,55,76,68,10,57,14,41,66,91,77,43,22,83,45,49,65,23,2,0,50,33,71,40,35,6,63,73,18,75,58,64,95,3,62,32,54,36,51,56,38,42,46,52,21,20,44,61,31,74,34,11,19,8,37,84,60,26,27,81,28,53,79,82,80,78,24,72,
