73,1,40,46,78,19,88,87,12,22,0,38,56,90,6,11,89,29,83,76,79,42,14,16,47,13,44,31,45,75,48,30,15,2,33,39,72,41,43,4,84,35,60,53,85,77,74,24,28,57,20,26,18,81,62,3,50,58,5,23,54,82,69,80,10,21,68,51,61,86,66,49,36,25,55,17,27,32,34,71,67,52,37,59,70,9,8,7,65,63,64,
60,43,18,40,86,2,78,77,14,89,88,29,41,90,11,0,19,79,48,13,83,76,21,12,44,45,46,47,1,4,75,30,33,8,39,42,15,38,31,72,35,56,74,53,73,22,84,87,37,16,28,57,80,24,62,26,3,50,58,59,69,81,5,82,7,51,25,61,70,85,66,49,23,55,52,17,67,71,27,32,34,36,20,54,68,9,10,6,65,63,64,
18,74,39,1,90,46,84,54,0,13,41,82,85,88,32,11,4,15,17,31,89,79,43,20,76,44,48,47,45,12,30,3,75,22,29,5,73,7,38,72,42,14,40,77,78,87,57,28,53,56,24,16,83,35,26,21,67,2,50,62,69,70,6,58,80,81,25,61,51,60,86,49,36,27,55,19,71,23,34,33,66,64,37,59,68,9,8,10,65,63,52,
7,33,12,48,40,84,90,88,58,78,0,38,17,79,85,89,1,11,15,76,43,16,30,83,47,44,13,21,45,46,75,29,53,3,35,14,73,72,31,41,39,42,4,57,74,77,87,28,56,18,81,62,20,25,69,2,50,24,5,32,54,22,60,8,82,49,80,66,26,68,71,34,61,86,51,36,23,19,55,27,67,52,37,59,70,9,10,6,65,63,64,
84,27,7,42,13,78,90,39,88,57,89,85,19,41,11,0,2,79,76,47,12,14,29,16,83,48,46,34,45,44,1,73,75,30,40,38,72,43,15,4,53,31,35,58,74,77,28,87,18,56,80,20,62,23,69,24,22,3,50,5,60,54,26,81,82,6,21,68,51,61,86,66,49,36,25,55,17,32,33,71,67,52,37,59,70,8,10,9,65,63,64,
44,58,78,11,39,73,90,32,7,88,41,14,17,85,89,42,83,0,76,45,1,16,12,30,47,22,13,79,46,48,75,3,31,29,53,36,18,38,40,84,43,15,72,4,74,77,87,28,57,24,56,81,62,26,35,69,50,82,2,5,27,54,6,60,80,21,68,51,66,34,61,86,49,20,25,55,19,64,23,33,71,67,37,59,70,8,10,9,65,63,52,
18,83,39,7,13,47,90,0,61,74,88,38,85,33,76,89,24,11,1,73,43,15,17,44,46,79,48,31,45,12,2,84,29,75,42,72,40,41,87,14,4,30,35,53,77,78,56,28,22,16,81,57,20,62,27,58,3,49,5,26,54,82,80,6,70,21,69,60,51,86,66,50,36,55,25,19,71,23,32,34,64,67,37,59,68,9,8,10,65,63,52,
90,67,43,38,78,68,12,73,19,2,88,29,89,86,39,77,11,0,22,45,79,83,15,76,16,48,44,46,4,14,13,47,1,9,75,30,34,31,72,42,41,40,35,53,84,74,56,87,28,24,18,57,82,20,26,62,3,50,5,23,80,81,6,54,21,60,85,69,51,61,58,49,25,36,55,17,27,32,33,64,71,66,37,59,70,7,8,10,65,63,52,
7,43,79,40,11,90,73,67,88,19,14,38,22,85,89,75,0,76,1,45,29,13,83,12,46,16,30,48,47,44,78,2,31,32,52,72,15,42,41,84,39,35,4,74,77,56,87,28,24,57,81,18,20,62,26,3,50,61,5,23,54,82,80,6,70,21,69,51,60,86,55,58,49,36,53,25,33,34,17,71,27,66,37,59,68,10,9,8,65,63,64,
8,48,74,12,22,84,40,90,88,61,76,87,41,89,15,0,19,29,1,43,79,11,16,83,13,44,47,46,45,30,3,75,31,34,38,42,72,63,39,73,14,77,4,35,24,85,78,56,28,82,18,20,57,26,5,62,58,2,50,27,54,81,80,70,7,21,69,51,60,86,66,49,36,25,55,17,71,23,32,33,67,37,53,59,68,9,6,10,65,64,52,
72,40,31,10,90,13,44,0,71,77,19,85,88,30,32,41,11,14,43,83,79,45,76,89,1,3,16,12,48,46,4,47,78,22,29,42,38,15,75,35,39,73,74,84,87,56,53,28,24,57,18,81,20,26,62,2,50,5,23,58,80,82,6,21,86,51,61,54,66,49,36,25,69,55,17,70,60,27,33,34,67,52,59,37,68,9,7,8,65,63,64,
7,22,15,46,77,74,90,0,39,35,86,38,79,19,88,11,89,83,1,29,63,42,76,13,18,3,48,45,14,12,47,44,75,30,33,31,40,43,57,41,72,4,58,73,78,84,87,62,28,24,82,16,20,56,49,26,69,2,5,27,54,60,80,81,8,21,68,61,51,85,66,50,36,25,55,17,23,34,32,71,67,37,53,59,70,6,10,9,65,52,64,
11,84,40,26,42,90,74,4,57,88,12,41,89,85,19,79,1,16,0,76,15,45,83,31,48,47,13,44,29,46,38,2,34,75,5,73,81,43,14,72,30,53,39,58,35,78,77,87,28,56,18,22,20,62,24,69,3,50,6,23,54,60,82,80,9,86,21,68,51,61,66,49,36,25,55,17,27,33,32,71,67,52,37,59,70,7,10,8,65,63,64,
52,46,0,40,13,90,73,74,19,3,88,85,31,16,41,79,11,89,76,83,14,42,5,28,48,30,45,1,12,44,47,75,22,35,4,39,58,84,43,72,15,38,29,57,77,78,87,34,24,62,18,81,20,56,26,69,2,50,6,27,54,82,60,68,80,10,21,51,61,86,66,49,36,25,55,17,23,32,33,71,67,70,53,37,59,9,7,8,65,63,64,
34,0,42,14,90,86,40,72,7,54,84,17,88,41,45,31,11,70,89,76,1,13,16,83,46,47,48,30,79,3,12,22,44,75,78,29,43,39,63,15,38,4,73,35,77,74,87,55,28,24,18,81,20,57,26,51,2,5,27,58,62,80,82,69,6,21,61,50,60,85,66,49,36,25,56,19,53,71,23,67,32,68,33,37,59,9,8,10,65,64,52,
30,76,47,90,40,75,1,13,69,41,0,85,17,88,79,31,89,58,83,29,4,11,73,42,15,46,44,48,16,45,12,78,2,22,32,5,38,14,63,84,39,35,43,72,74,77,87,28,56,18,24,81,20,57,62,26,3,50,6,27,54,60,82,80,86,10,21,68,51,61,67,49,36,25,55,19,23,64,33,34,71,66,37,53,59,70,7,9,8,65,52,
23,90,77,42,88,14,74,40,5,60,89,41,86,19,11,0,79,76,2,44,82,12,29,47,75,16,38,45,1,46,72,48,13,30,34,4,43,39,15,31,35,56,53,84,78,87,73,28,57,18,83,20,62,22,3,24,49,7,58,26,54,69,80,6,81,21,68,61,51,85,50,66,36,25,55,17,27,32,33,71,67,64,37,59,70,9,10,8,65,63,52,
16,80,38,46,4,90,13,88,66,89,39,74,85,33,0,76,1,11,19,14,30,44,42,73,79,48,22,45,12,2,47,75,31,5,29,53,72,43,84,15,41,77,40,35,78,87,57,26,28,20,56,18,83,62,24,3,49,69,54,8,27,60,81,82,9,68,21,61,55,51,86,58,50,36,25,17,23,34,37,32,71,67,52,59,70,6,10,7,65,63,64,
