34,87,90,93,101,1,16,48,88,49,92,17,95,89,80,102,91,97,71,100,30,67,86,94,68,5,60,6,78,41,39,96,29,10,98,62,77,70,72,69,0,9,36,7,63,40,46,61,3,99,51,56,18,45,15,43,33,50,2,64,14,13,74,23,22,52,32,25,76,11,12,38,55,42,47,35,4,31,21,57,20,66,53,37,75,8,65,59,58,28,84,44,19,54,26,27,73,85,24,79,81,83,82,
90,89,40,49,102,96,48,97,88,95,87,101,17,16,1,71,70,91,30,5,99,92,0,37,94,68,67,60,39,6,93,38,77,62,72,46,36,86,98,33,81,78,29,69,41,7,51,45,9,59,100,18,22,56,3,10,13,15,50,63,2,47,23,76,14,55,57,12,32,43,52,64,74,35,42,53,20,25,21,11,75,66,4,31,34,85,58,8,65,61,28,44,19,54,26,27,73,80,24,79,84,83,82,
100,29,88,93,1,49,87,97,74,16,48,95,90,89,17,5,91,94,101,71,78,68,102,30,39,92,67,60,96,81,41,77,6,46,69,86,98,36,62,40,70,3,66,72,10,9,0,19,99,56,59,51,50,7,13,21,43,18,57,55,22,42,2,47,15,33,64,14,12,37,52,76,38,35,32,53,20,25,45,8,75,63,4,31,44,85,11,65,61,58,28,34,23,54,26,27,73,80,24,79,84,83,82,
27,102,49,88,17,96,97,16,71,6,1,95,91,87,101,90,89,48,98,68,29,30,92,5,94,77,60,67,69,39,93,38,78,46,36,100,62,86,33,41,73,7,35,0,56,72,9,51,40,18,99,45,10,3,84,50,15,52,2,44,63,14,22,13,32,19,21,76,43,55,47,64,74,12,42,37,25,66,4,31,57,20,11,59,53,85,8,65,58,28,61,34,23,54,26,75,70,80,24,79,81,83,82,
66,87,97,90,96,95,88,16,91,48,49,17,89,30,102,1,71,101,92,86,56,100,68,5,78,94,67,69,60,93,29,6,36,40,98,46,77,12,62,41,70,72,0,3,51,10,9,85,75,18,99,39,7,45,50,43,15,2,52,33,23,64,14,55,22,47,32,37,13,57,76,24,42,74,38,21,35,25,4,59,63,20,53,84,31,61,58,28,11,19,27,34,8,44,26,65,73,80,54,79,81,83,82,
97,31,100,49,87,93,88,48,89,17,16,91,95,90,30,101,71,77,92,102,1,39,5,43,68,94,60,46,96,67,29,70,98,6,62,86,36,9,72,80,78,33,0,41,69,40,56,3,99,51,10,59,7,66,18,45,13,32,22,50,23,64,2,47,14,15,12,76,55,74,25,20,42,38,57,35,52,75,85,53,21,34,63,4,37,11,8,65,61,58,28,84,44,19,54,26,27,73,24,79,81,83,82,
79,49,95,98,17,93,90,48,86,97,91,88,24,94,89,30,16,87,68,1,101,71,102,67,5,92,60,39,78,6,96,29,10,100,77,9,70,72,0,62,36,41,7,40,51,46,69,43,59,18,45,99,56,3,66,15,2,76,33,50,64,14,13,22,19,32,74,42,38,52,55,81,47,12,4,35,25,21,63,37,57,75,20,58,53,31,61,28,11,23,27,34,8,44,26,65,73,80,54,85,84,83,82,
29,98,38,97,17,88,65,90,96,16,95,30,49,89,87,48,71,91,102,1,68,92,101,5,60,39,86,94,67,40,72,93,6,58,46,100,77,70,36,82,99,78,0,7,41,75,51,9,18,69,56,10,45,3,15,2,63,33,50,19,13,32,22,14,43,76,64,74,52,42,55,35,47,4,12,57,25,20,21,37,59,66,53,31,44,84,11,8,61,62,28,34,23,54,26,27,73,80,24,85,81,79,83,
31,93,95,16,87,89,48,99,91,88,97,49,17,90,1,101,30,67,71,92,102,68,86,5,60,94,39,78,6,46,96,58,29,55,77,98,64,36,70,72,0,84,40,69,9,51,7,41,100,56,59,18,10,3,2,33,13,15,66,47,74,50,22,23,43,21,14,42,35,12,76,63,38,32,57,53,20,25,45,52,75,34,4,37,26,85,61,62,28,44,54,19,8,65,11,27,73,80,24,79,81,83,82,
56,49,89,101,87,100,1,93,88,97,90,48,43,92,17,16,95,30,67,71,94,91,5,102,86,68,70,7,46,96,60,29,75,6,72,98,36,62,69,33,42,0,77,35,78,40,51,10,9,99,18,39,2,3,66,81,50,74,52,21,15,23,64,41,32,55,14,13,22,8,47,76,4,12,25,38,57,65,20,53,45,37,59,63,31,44,85,11,61,58,28,34,19,54,26,27,73,80,24,79,84,83,82,
