33,31,76,75,52,21,71,2,14,69,46,13,72,41,74,54,11,28,44,73,51,22,59,70,12,67,45,32,1,0,19,57,48,23,6,47,65,39,49,53,7,24,10,25,17,3,66,38,8,68,61,56,4,15,30,29,5,9,43,20,58,50,16,18,37,60,62,64,55,63,27,42,40,35,36,34,26,
43,29,74,76,71,52,21,2,58,12,54,14,28,72,0,67,73,44,23,75,33,11,69,53,51,13,45,47,70,32,1,19,57,59,22,49,6,34,46,7,24,48,9,26,17,3,66,61,41,68,4,16,30,31,10,56,5,8,39,20,65,50,15,18,35,62,60,63,55,64,27,42,40,37,36,38,25,
13,76,52,74,3,28,18,39,71,69,29,67,72,15,0,44,32,73,75,58,11,51,53,54,12,45,21,33,47,70,19,10,1,38,57,49,46,24,59,22,48,7,2,23,6,66,41,60,17,8,68,4,14,5,30,31,56,9,43,26,64,50,16,20,35,62,61,55,65,63,27,40,42,36,37,34,25,
57,76,29,75,52,24,71,10,69,16,28,13,0,72,44,73,33,47,74,11,50,67,53,21,70,12,54,5,42,19,32,45,56,1,51,7,34,46,22,20,4,59,48,3,41,23,66,58,17,8,68,2,14,31,30,61,6,9,39,25,64,49,15,18,37,60,62,55,63,65,27,40,43,36,35,38,26,
24,74,76,17,29,52,31,71,28,55,2,72,13,0,69,44,73,75,33,11,51,53,62,39,19,12,54,45,66,1,21,47,48,32,70,6,57,38,46,22,23,59,7,9,49,25,14,3,67,41,68,4,15,30,10,56,5,8,43,20,58,50,16,18,37,61,60,64,63,65,27,42,40,36,35,34,26,
7,73,31,76,46,71,52,28,14,44,72,37,12,21,67,74,70,11,54,32,75,51,22,69,13,59,33,45,0,1,19,57,48,10,23,47,5,63,53,42,4,25,49,24,56,17,66,3,8,34,68,2,15,30,29,61,6,9,20,39,58,50,16,18,41,62,60,55,65,64,27,40,43,35,36,38,26,
19,73,76,29,52,5,34,28,71,17,72,44,13,46,69,11,66,59,20,32,75,74,0,51,54,48,12,70,53,8,45,33,21,57,47,39,1,7,64,49,22,4,23,14,24,67,3,41,10,42,61,68,2,16,30,63,6,31,15,56,9,25,58,50,18,37,60,62,55,65,27,40,43,35,36,38,26,
13,75,76,4,22,16,71,68,52,72,48,29,28,69,44,0,32,74,73,11,42,54,53,70,21,12,45,1,33,57,47,19,51,59,64,23,38,5,36,46,10,7,24,49,26,3,17,8,30,67,66,61,2,14,31,56,6,9,39,20,58,50,15,18,41,62,60,55,65,63,27,43,40,35,37,34,25,
65,29,76,73,5,71,52,21,72,11,14,28,46,13,32,0,44,67,74,75,69,23,51,43,12,54,45,10,33,47,19,49,70,57,22,1,59,7,38,4,53,48,24,26,17,66,41,3,8,68,60,2,16,30,31,56,6,9,39,20,58,50,15,18,35,61,62,64,63,55,27,40,42,37,36,34,25,
17,75,52,29,23,76,28,71,2,72,41,13,44,69,67,0,32,74,73,11,54,51,53,45,70,21,12,59,33,1,19,57,6,50,22,47,63,40,46,24,7,48,10,26,14,3,66,34,8,16,60,68,4,31,30,56,5,18,9,39,58,49,15,20,35,62,61,55,65,64,27,43,42,37,36,38,25,
57,29,73,52,71,76,22,10,14,28,69,13,72,44,0,47,32,68,75,48,74,11,53,21,33,70,3,12,54,19,39,45,51,1,59,23,38,55,24,46,49,7,2,25,17,6,41,8,66,67,60,4,15,58,30,31,56,5,9,42,20,50,16,18,36,62,61,65,64,63,27,40,43,37,35,34,26,
65,75,31,52,76,71,1,28,21,14,72,12,0,44,11,74,18,69,53,73,68,32,51,40,13,4,49,54,45,47,33,19,70,57,59,34,46,10,5,7,22,48,23,17,24,3,41,8,66,67,62,9,2,16,30,29,56,6,39,26,58,50,15,20,36,61,60,63,64,55,27,42,43,37,35,38,25,
72,76,30,52,75,71,22,39,4,28,0,44,14,13,69,68,73,32,74,61,11,21,53,51,45,12,1,47,70,54,33,19,57,23,49,34,46,10,24,59,8,7,5,48,26,17,3,58,2,41,67,66,16,29,31,56,6,9,43,20,63,50,15,18,37,60,62,64,65,55,27,42,40,36,35,38,25,
36,31,71,52,76,74,1,28,21,72,15,13,68,46,69,45,11,75,73,32,22,51,54,70,12,44,4,19,59,0,33,57,48,23,64,47,42,10,53,8,5,7,49,24,26,62,3,17,34,66,67,2,14,30,29,56,6,9,39,20,58,50,16,18,41,61,60,55,65,63,27,43,40,37,35,38,25,
