64,73,30,22,76,52,71,5,72,14,28,12,0,44,40,69,31,3,11,61,53,51,32,13,54,21,1,67,47,45,70,75,74,10,19,57,49,33,7,34,2,46,59,35,8,27,48,9,23,4,68,6,17,66,16,41,24,56,39,50,58,15,43,55,36,60,37,42,65,62,38,63,29,26,18,20,25,
60,76,75,31,52,71,8,21,27,15,72,46,11,56,12,43,28,44,32,69,13,51,54,67,0,47,70,45,57,6,73,19,74,1,7,33,34,49,2,50,53,35,9,3,48,10,59,4,58,5,66,23,22,68,17,41,24,39,65,14,16,40,36,61,63,37,42,55,62,38,64,29,30,26,18,20,25,
43,31,73,71,76,52,21,1,28,69,12,72,14,0,44,32,67,11,58,53,54,22,13,70,51,47,4,45,75,74,19,57,10,59,48,36,33,7,5,49,46,34,8,23,3,60,24,2,9,6,68,17,66,26,16,39,65,56,41,50,15,40,35,61,63,37,42,55,62,38,64,30,29,27,18,20,25,
38,75,30,76,52,71,1,28,33,21,17,39,72,50,11,53,12,69,44,54,13,0,70,22,61,57,4,74,67,62,47,45,36,9,73,19,7,32,63,5,59,23,51,46,3,10,48,2,8,6,68,14,24,66,25,16,43,56,41,49,58,15,55,40,35,37,42,65,60,34,64,29,31,20,18,27,26,
16,31,74,52,23,72,76,58,71,10,28,39,12,22,0,67,44,32,13,69,50,47,11,54,53,9,21,5,45,70,75,73,19,57,1,34,7,51,59,33,4,46,41,48,3,60,2,8,6,68,17,26,66,24,43,14,35,65,56,49,15,40,36,61,63,37,42,55,62,38,64,29,30,20,18,27,25,
43,29,74,76,52,71,21,1,28,69,12,72,14,44,46,32,58,11,67,54,13,51,22,70,0,4,45,47,73,75,19,35,57,10,48,59,33,7,5,53,34,8,23,49,3,60,2,9,6,68,17,24,26,66,16,41,39,65,56,50,15,40,36,61,63,37,42,55,62,38,64,31,30,20,18,27,25,
53,52,75,76,30,1,71,28,12,17,72,40,70,19,67,11,54,49,44,0,32,13,4,69,74,58,23,47,36,45,73,57,21,10,7,34,59,51,33,5,24,62,46,9,48,3,2,8,6,22,66,14,68,64,26,16,56,39,41,50,15,43,55,35,61,37,42,65,60,38,63,31,29,27,18,20,25,
13,76,52,75,3,45,22,72,14,71,69,30,28,41,46,51,32,11,12,21,70,54,68,0,62,74,1,44,73,10,19,57,33,48,7,47,2,39,53,6,59,8,34,23,49,58,4,9,5,17,67,24,66,26,16,35,43,65,56,50,15,40,36,61,63,37,42,55,60,38,64,31,29,27,18,20,25,
51,52,75,31,76,71,22,6,11,28,17,72,44,53,69,19,47,13,32,0,62,54,12,67,43,21,10,70,33,45,73,74,1,7,9,57,48,38,2,46,4,35,59,3,23,49,58,8,5,66,14,24,68,26,41,16,39,65,56,50,15,40,36,61,63,37,42,55,60,34,64,29,30,27,18,20,25,
3,30,73,52,76,71,23,45,72,17,28,70,47,11,12,0,51,33,13,53,69,58,54,19,68,43,44,75,74,1,49,57,21,59,9,32,38,7,36,2,46,6,22,10,48,60,4,8,5,67,14,24,66,25,16,55,56,39,41,50,15,63,40,35,61,37,42,65,62,34,64,29,31,20,18,27,26,
48,52,75,31,76,6,21,73,72,71,28,17,44,12,0,67,69,11,54,32,43,47,70,46,24,13,57,64,10,74,45,1,51,19,59,7,33,2,34,53,35,3,8,50,4,9,5,61,22,65,68,14,23,66,25,16,41,56,39,49,58,15,40,36,60,37,42,55,62,38,63,29,30,27,18,20,26,
33,73,52,30,21,76,4,28,71,14,72,47,69,12,53,11,54,51,44,0,13,61,23,39,1,67,45,70,19,75,74,57,10,2,48,32,7,34,5,46,59,35,22,8,49,6,3,58,66,9,17,24,26,68,16,41,56,43,65,50,15,40,36,60,63,37,42,55,62,38,64,29,31,20,18,27,25,
48,71,75,52,29,6,76,21,28,72,16,12,44,0,67,47,70,11,54,53,32,13,39,22,69,57,8,74,73,59,19,45,51,1,55,33,7,34,56,2,46,35,23,3,10,4,50,9,5,68,17,24,66,26,14,41,61,43,49,15,63,58,40,36,62,37,42,65,60,38,64,31,30,27,18,20,25,
48,13,52,33,76,73,22,4,72,71,17,28,0,31,69,39,11,54,12,44,53,70,21,57,1,47,67,51,45,75,63,74,19,10,32,59,7,38,5,46,36,8,49,62,23,2,68,9,3,6,14,24,66,26,16,43,56,41,50,58,15,55,40,35,61,37,42,65,60,34,64,29,30,20,18,27,25,
28,74,64,31,52,76,71,21,6,14,72,44,12,0,69,53,39,33,11,51,54,13,22,67,70,47,45,10,73,1,75,62,19,57,7,32,2,48,38,46,35,3,59,23,8,49,4,5,9,68,17,24,66,26,16,60,41,43,56,50,58,15,40,55,36,61,37,42,65,34,63,29,30,20,18,27,25,
29,32,73,76,52,25,4,71,14,69,34,28,72,48,12,46,45,0,11,67,70,13,54,1,59,57,44,30,19,63,47,74,51,21,75,31,10,33,7,39,66,5,53,35,8,49,3,6,9,2,61,22,17,68,23,24,16,41,56,43,50,58,15,55,40,36,60,37,42,65,62,38,64,20,18,27,26,
7,52,31,46,16,28,74,71,12,76,72,45,69,21,11,47,51,70,33,75,13,55,22,34,54,57,0,67,73,44,1,19,10,48,59,5,32,2,39,53,35,8,23,49,3,4,9,6,60,58,68,17,24,66,26,14,41,43,56,50,15,63,40,36,61,37,42,65,62,38,64,30,29,27,18,20,25,
50,30,75,52,5,76,71,22,17,72,28,12,44,0,69,47,11,54,66,53,32,13,70,21,55,43,10,35,45,73,74,4,1,19,57,59,33,7,51,46,38,8,23,48,3,2,9,60,6,68,67,14,24,26,16,41,39,56,49,15,63,58,40,36,61,37,42,65,62,34,64,31,29,27,18,20,25,
