3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
3,8,1,7,5,6,10,9,4,2,0,
