10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
10,62,46,36,41,40,9,18,38,84,51,59,50,43,21,3,48,33,5,99,55,15,29,39,86,32,37,47,80,58,42,66,77,19,30,64,67,85,20,11,49,22,52,57,35,74,60,6,70,45,25,88,76,14,78,34,75,56,83,61,4,92,69,26,81,82,79,54,31,27,71,89,53,63,65,98,2,13,24,100,23,12,97,102,68,72,101,7,0,17,93,28,96,44,8,94,90,87,1,95,73,16,91,
