10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
10,61,45,36,41,40,9,18,38,83,50,58,49,43,2,47,33,42,4,32,98,54,15,29,39,85,37,46,65,79,57,76,63,19,30,66,84,20,11,48,22,51,73,56,35,59,5,69,25,87,75,14,77,34,74,55,82,60,3,91,68,26,80,78,81,53,21,31,27,70,88,52,62,64,97,13,24,99,23,12,96,101,67,71,100,6,0,17,92,28,95,44,8,93,89,7,86,1,94,72,16,90,
