45,56,42,8,84,75,40,39,35,53,20,2,32,64,28,57,78,48,4,47,95,80,68,17,74,76,12,18,5,14,38,81,9,31,54,83,90,21,79,11,41,65,49,77,24,72,50,46,87,3,97,29,82,33,96,70,36,63,62,66,55,44,13,51,19,91,86,37,6,0,52,85,58,60,1,73,34,61,10,16,67,98,25,99,92,59,94,89,69,26,22,93,71,88,23,43,30,7,15,27,
60,45,42,35,84,39,64,75,32,40,2,8,78,74,48,9,83,57,4,41,72,38,56,17,68,28,95,76,90,20,5,96,47,85,24,53,36,79,80,77,54,14,66,49,46,33,82,81,87,31,65,21,11,29,61,50,70,44,97,22,13,86,73,3,1,63,62,58,19,0,30,12,34,51,55,52,91,89,10,98,59,16,18,6,69,88,26,25,94,93,37,99,43,67,7,92,23,15,27,71,
56,64,40,45,8,78,39,9,42,84,35,32,75,2,20,48,83,12,4,38,21,47,71,17,74,53,76,14,97,90,28,5,79,80,50,70,41,49,95,54,46,57,24,31,77,36,82,18,66,87,3,33,96,62,44,11,29,26,60,51,65,58,72,91,13,19,30,86,81,34,63,92,10,0,1,6,85,61,52,69,94,55,99,16,25,73,59,98,68,89,23,93,67,22,37,7,15,43,88,27,
60,45,83,42,84,35,40,8,2,48,96,64,68,17,20,53,39,38,78,75,9,90,32,28,79,4,47,59,11,74,76,49,95,80,54,36,41,14,5,87,82,18,31,56,57,44,50,21,46,58,24,65,85,81,97,33,3,77,86,70,72,62,34,29,66,13,73,12,19,30,1,0,67,63,26,61,37,55,94,6,92,98,91,93,51,10,69,52,99,25,23,88,89,15,22,71,16,43,27,7,
60,35,42,45,84,2,40,78,39,48,75,57,64,8,4,9,74,17,47,20,83,32,38,80,79,82,76,90,28,14,21,24,68,96,44,5,53,31,49,56,87,65,77,66,41,97,11,36,46,50,19,85,18,33,86,81,70,54,95,55,62,13,72,58,67,69,94,29,63,34,91,51,16,3,10,12,61,6,59,25,92,0,98,26,22,1,30,7,37,88,93,99,71,23,27,52,89,73,15,43,
60,42,57,39,45,35,84,79,56,40,2,38,75,8,78,9,64,4,32,31,47,48,83,68,17,90,96,76,28,14,44,5,24,53,74,80,21,97,70,49,82,29,46,13,54,87,41,66,81,33,58,77,18,34,85,86,95,36,3,65,19,61,20,55,12,30,51,16,91,62,11,7,50,63,94,89,73,98,25,37,6,72,26,69,10,59,1,88,99,71,92,22,43,52,93,0,67,23,27,15,
45,60,42,2,83,35,40,84,75,4,8,39,64,57,32,48,28,31,90,96,68,38,41,17,78,9,80,82,5,47,14,65,79,20,53,76,95,56,44,36,87,24,21,46,66,3,61,49,58,74,81,97,22,50,29,55,77,62,63,86,85,98,33,72,70,54,13,91,92,11,34,12,37,10,67,26,71,19,51,30,25,94,52,16,1,18,89,73,0,99,69,23,59,88,93,6,43,15,27,7,
45,60,35,78,84,42,2,40,8,64,48,44,28,39,4,79,32,9,57,95,47,75,71,17,38,53,76,14,65,87,49,90,74,83,5,80,29,56,41,31,77,82,96,24,46,70,50,36,21,66,18,62,55,20,81,63,72,19,3,86,34,58,54,97,61,91,85,16,6,13,26,33,1,67,51,12,11,73,99,69,92,59,10,0,68,94,98,93,25,52,30,43,23,37,27,22,15,89,88,7,
8,56,42,45,40,84,48,78,2,57,35,39,32,75,60,64,68,20,38,28,4,82,96,14,47,53,9,17,90,76,80,49,5,74,79,83,66,85,24,21,11,29,81,13,77,31,86,58,70,41,0,65,36,50,87,46,97,3,34,61,72,95,63,59,44,54,22,19,55,94,62,33,51,69,91,10,12,37,26,6,1,92,89,27,67,30,16,18,73,25,52,7,98,43,23,15,99,88,93,71,
60,78,42,45,35,40,8,39,84,2,48,64,4,75,44,57,90,32,76,28,9,53,17,83,68,79,5,46,96,14,41,38,80,74,66,47,49,86,82,87,36,21,85,33,34,65,18,56,81,29,95,3,55,31,11,24,50,20,77,58,92,70,54,69,97,91,62,72,63,61,19,98,13,67,12,89,73,10,0,51,1,52,30,25,37,93,43,6,59,26,16,88,94,15,22,23,71,27,7,99,
45,8,60,42,78,84,35,39,40,75,48,44,2,32,9,47,53,64,4,17,57,28,38,74,96,90,82,68,76,5,80,83,29,41,79,87,49,33,21,46,31,14,24,56,34,3,18,65,36,97,70,95,50,1,81,62,13,77,72,86,19,85,20,0,58,63,91,10,66,54,51,59,23,55,61,94,69,43,52,22,12,25,92,6,11,67,88,89,30,73,26,16,93,15,7,99,37,98,27,71,
42,82,45,84,44,60,40,35,39,8,2,48,57,4,75,32,64,68,5,17,78,38,80,96,76,28,47,90,53,49,41,9,83,46,14,24,21,87,31,97,79,77,36,81,74,65,66,86,58,70,56,20,10,50,51,54,29,11,72,33,3,62,18,55,12,95,91,0,34,61,19,63,1,85,98,30,52,6,59,13,37,27,92,69,93,73,43,88,89,26,94,16,99,25,67,22,15,71,7,23,
60,45,42,84,35,57,8,39,2,78,64,44,28,9,40,17,38,47,68,4,75,48,83,74,32,53,80,50,41,96,90,76,79,5,31,56,33,82,14,49,21,26,46,24,72,29,36,95,65,81,54,3,87,66,34,62,70,22,51,13,85,77,97,86,61,63,12,91,20,58,11,55,25,52,19,89,30,94,59,92,0,10,6,1,37,23,18,93,67,99,73,16,98,69,88,71,43,27,7,15,
45,60,8,42,40,35,39,78,57,9,84,64,32,75,47,2,44,96,48,68,83,90,82,17,28,4,38,53,5,76,80,31,74,24,14,21,87,95,36,56,79,66,49,41,46,18,77,29,11,70,65,58,62,50,33,20,13,3,85,86,63,54,81,91,55,97,94,19,12,51,6,34,1,59,72,37,16,25,92,30,26,73,27,7,69,15,52,88,67,89,61,10,99,98,0,93,23,43,22,71,
79,60,45,35,42,8,39,40,2,84,48,57,64,4,75,32,9,38,47,78,17,31,74,83,53,90,41,80,14,96,95,76,28,81,21,70,46,5,50,56,68,62,54,82,24,29,44,36,3,97,66,13,49,87,65,72,18,55,86,11,33,20,85,94,19,61,58,51,77,12,26,98,63,34,59,10,91,88,1,69,93,73,92,16,25,43,71,6,37,67,0,30,7,89,99,15,52,22,27,23,
45,42,60,78,84,40,35,2,48,39,32,8,64,44,57,4,75,38,17,83,90,79,9,47,68,65,28,14,76,96,53,74,36,49,56,46,82,80,54,31,5,20,81,33,87,66,50,77,41,13,95,3,34,24,18,62,72,21,70,58,29,85,63,97,19,1,6,55,86,25,51,91,11,94,73,12,37,61,23,92,69,59,22,16,99,30,67,98,0,27,10,52,93,26,7,88,89,15,71,43,
42,45,56,8,41,84,35,78,39,2,60,75,9,32,57,64,31,48,4,83,53,40,90,79,28,47,68,80,14,44,17,96,21,86,49,38,46,76,36,74,29,87,5,33,95,62,82,66,65,18,77,24,85,50,91,70,81,3,97,13,11,54,63,58,19,72,1,10,55,25,20,12,69,89,61,94,51,30,34,6,92,26,52,16,99,37,73,59,0,67,93,27,98,22,43,23,71,7,88,15,
60,45,42,35,40,2,39,79,8,84,75,48,64,28,32,20,78,96,9,4,68,57,47,38,14,76,53,17,83,90,74,49,80,5,21,41,87,50,95,46,18,70,66,77,3,34,62,31,24,36,82,81,19,29,13,65,33,91,56,85,12,44,97,63,58,0,16,51,86,61,54,55,69,94,72,1,11,73,23,98,52,10,6,30,22,92,59,71,25,67,27,37,7,89,26,99,43,15,88,93,
56,42,8,45,35,40,83,84,57,64,75,39,60,2,20,4,9,17,79,48,96,32,78,68,47,76,90,38,53,80,31,14,74,28,21,46,87,65,49,36,5,11,41,85,24,13,22,81,33,44,97,72,50,66,54,58,70,82,95,77,62,34,86,61,51,98,3,63,26,29,19,92,55,59,0,91,10,69,99,67,6,18,30,88,1,89,25,37,43,73,15,16,12,52,23,94,7,71,27,93,
60,39,42,40,35,83,45,75,2,57,84,64,90,20,48,9,8,31,78,17,79,4,96,32,28,53,47,56,76,38,24,66,14,71,46,74,5,34,82,33,87,97,44,18,80,41,29,62,77,50,21,65,54,95,86,70,49,58,13,3,26,63,1,81,37,36,98,19,85,72,51,12,91,89,11,30,94,61,55,10,92,0,6,59,88,69,67,25,16,93,7,23,52,99,27,73,22,43,68,15,
42,60,35,45,78,2,40,64,84,75,8,57,28,31,96,53,39,46,47,83,4,32,48,38,17,9,76,68,79,14,41,44,21,74,5,90,24,11,82,80,49,56,62,3,20,36,50,95,87,70,63,54,97,66,81,61,65,58,13,22,33,77,26,86,29,94,72,85,34,91,69,19,16,51,6,1,25,10,67,0,55,92,30,59,18,73,12,99,37,89,98,23,7,71,93,88,52,43,27,15,
45,42,8,83,35,2,32,60,39,84,44,40,17,75,4,31,57,64,82,78,47,96,9,12,90,48,68,38,5,76,28,74,14,70,87,81,80,3,49,53,13,46,56,79,24,86,36,50,41,95,33,20,91,72,21,22,65,77,58,29,97,55,66,85,62,10,11,26,73,67,34,54,51,19,6,63,61,69,94,1,52,89,92,23,0,98,25,16,88,18,30,59,27,71,99,37,43,7,93,15,
60,42,39,78,35,48,45,40,8,2,84,20,28,75,32,9,4,64,82,90,68,57,83,17,31,38,5,76,14,96,74,46,79,47,53,49,50,41,36,56,81,44,70,80,87,63,33,77,21,54,62,18,34,29,13,3,72,65,24,97,86,66,85,91,19,58,95,12,0,55,94,51,61,1,23,73,6,67,98,11,37,10,25,30,26,69,92,89,59,93,16,52,15,99,22,71,7,88,43,27,
60,42,45,8,35,84,83,9,39,40,48,4,20,75,64,57,2,53,79,32,38,28,68,17,96,74,76,5,90,46,78,41,47,14,66,36,31,80,56,87,21,54,82,65,95,3,77,18,50,72,70,33,49,81,24,29,97,86,34,12,62,85,59,63,55,58,44,19,13,30,11,91,25,43,37,10,98,94,51,0,1,67,73,99,69,61,89,6,52,92,23,26,93,71,15,16,7,88,22,27,
60,42,45,32,35,2,39,84,78,75,64,57,40,9,48,8,68,4,87,79,38,20,17,83,82,19,47,53,90,41,56,80,74,96,76,28,5,34,14,95,24,62,54,58,21,66,81,36,49,29,44,85,72,31,51,46,65,77,13,3,50,55,33,97,18,91,86,61,63,1,70,98,59,25,26,30,67,11,12,0,10,69,16,88,52,93,94,73,22,89,43,6,92,99,27,7,71,37,15,23,
60,45,79,42,9,35,39,84,75,40,2,8,48,64,57,32,4,78,28,53,47,20,38,83,96,90,72,17,5,76,74,82,68,21,97,46,56,14,70,36,31,80,24,65,95,50,49,33,11,85,87,54,77,41,44,66,18,29,3,13,81,62,86,58,63,26,51,10,1,91,34,94,12,19,61,55,89,25,6,30,16,69,92,98,67,59,22,43,73,0,37,23,15,93,27,7,52,88,99,71,
56,45,40,42,39,75,83,35,8,2,28,84,48,32,4,57,31,78,90,64,60,95,47,38,79,41,17,71,50,82,80,14,9,96,5,53,36,46,76,49,21,74,20,70,65,81,66,62,87,18,3,24,44,54,63,77,85,29,33,58,97,92,13,34,1,61,11,30,19,6,72,86,55,51,52,10,91,68,12,37,67,59,94,73,25,88,26,69,7,27,99,93,0,98,22,15,89,43,16,23,
60,45,40,42,35,82,8,84,48,64,39,44,2,57,17,75,9,78,4,28,83,90,96,32,38,50,47,56,53,77,14,81,80,79,71,76,31,74,41,49,29,5,21,36,20,65,54,95,24,66,46,13,33,97,3,70,62,18,87,11,19,85,51,22,91,55,86,10,58,12,34,1,72,6,63,25,94,7,98,69,73,52,30,61,0,59,92,16,26,37,67,43,89,68,15,23,93,88,99,27,
60,45,42,40,35,84,48,83,39,2,4,64,8,75,32,9,57,38,20,78,28,74,31,68,90,95,17,47,80,5,56,76,66,46,53,79,41,14,96,44,82,87,81,54,70,49,36,11,13,22,86,50,97,21,24,77,33,62,3,55,19,63,29,34,65,85,37,72,58,91,73,67,51,12,59,92,0,6,61,25,1,99,30,89,43,98,10,88,52,18,93,94,26,16,69,15,27,71,23,7,
45,35,42,60,40,78,84,2,39,4,64,75,32,8,48,9,83,20,38,79,53,87,96,21,57,90,82,47,74,17,80,46,76,28,31,5,24,71,77,56,14,13,66,81,62,50,44,86,41,63,91,95,34,18,70,49,33,29,36,1,85,58,55,12,65,11,19,30,97,54,26,3,23,72,52,61,10,22,69,25,92,0,51,15,99,6,16,59,37,94,73,98,43,88,68,7,93,67,89,27,
56,42,45,8,84,35,40,60,2,78,64,32,39,75,57,48,68,83,90,9,4,20,31,47,79,96,76,17,38,53,82,14,77,49,87,5,66,74,21,28,18,41,85,24,33,80,3,46,95,29,36,50,70,54,86,97,65,11,44,81,19,13,55,34,63,58,62,51,73,61,12,72,1,92,94,91,6,16,52,89,30,0,10,26,88,23,59,37,22,98,25,67,69,27,43,71,99,15,93,7,
45,42,60,84,35,39,40,78,64,8,32,9,17,44,2,48,75,80,90,83,4,21,68,96,74,47,82,53,28,57,54,5,24,49,76,38,31,56,95,66,46,81,72,41,79,62,14,70,29,50,65,87,18,85,36,77,97,20,33,3,63,58,13,34,86,55,94,91,69,73,51,1,61,37,99,19,11,92,59,30,10,12,6,22,26,0,16,52,98,93,25,89,15,88,7,67,23,27,43,71,
60,42,35,45,84,78,39,8,64,75,48,2,40,28,47,41,57,83,32,82,44,53,76,4,14,9,68,96,38,90,80,21,50,56,31,17,49,87,5,74,62,81,95,24,46,79,36,13,18,70,77,20,66,11,85,33,12,86,19,3,72,29,63,54,65,58,97,10,73,55,94,34,91,7,89,37,67,61,16,51,1,30,0,59,99,23,25,26,52,15,6,98,71,22,92,27,88,43,69,93,
60,45,42,40,8,83,39,75,64,84,2,32,4,35,9,57,48,28,79,20,78,38,17,47,96,76,90,56,68,53,74,66,36,5,80,82,41,95,87,34,31,49,14,50,21,44,81,77,70,54,18,46,62,97,86,11,3,33,24,29,63,85,65,72,13,58,19,10,6,91,55,73,12,25,94,61,37,43,69,16,98,51,26,89,99,52,30,23,7,93,1,67,59,0,92,88,27,15,22,71,
