57,9,0,30,20,4,16,10,40,37,55,56,52,8,28,21,15,39,46,24,7,54,1,25,51,48,60,2,38,49,17,41,6,43,31,42,36,5,12,50,27,14,23,29,13,35,34,19,45,53,3,33,26,32,59,18,44,22,58,47,11,
57,9,0,30,2,20,10,19,40,36,23,56,8,55,52,33,37,24,7,1,46,15,39,54,41,22,25,29,60,13,59,6,47,34,44,17,3,32,5,28,49,16,48,43,38,26,14,12,42,4,21,18,51,35,45,31,53,11,27,58,50,
57,9,0,28,20,4,15,10,37,40,56,26,52,55,8,39,21,24,46,7,54,1,22,34,13,23,38,25,33,14,16,19,36,17,47,2,45,51,59,58,12,18,5,53,60,35,30,29,49,44,48,11,41,27,42,32,3,43,6,31,50,
57,9,0,26,2,20,15,10,37,40,55,56,23,8,52,28,39,46,1,38,24,7,54,31,11,17,5,51,53,18,22,30,4,16,34,49,27,21,45,25,44,42,43,3,48,19,59,13,47,29,58,35,32,50,14,33,60,36,12,41,6,
30,9,0,20,57,4,10,40,13,37,8,56,52,7,55,39,49,23,47,54,1,24,15,48,36,6,33,50,41,42,53,46,43,2,18,16,34,17,45,35,29,26,21,5,58,12,3,19,25,14,32,59,31,27,22,28,44,38,60,51,11,
57,9,26,0,20,4,10,19,40,37,56,8,55,52,33,23,7,1,39,46,25,15,54,51,42,17,34,3,21,30,48,35,50,60,24,44,41,53,38,29,28,36,27,6,32,43,49,2,58,12,22,47,5,59,45,18,16,13,14,11,31,
57,9,0,29,20,4,10,15,40,37,56,26,8,52,46,55,39,54,23,53,24,1,7,58,13,19,18,3,21,45,49,36,30,43,11,25,31,5,44,27,50,59,51,17,32,34,60,35,33,2,38,22,6,48,42,14,16,41,28,47,12,
57,9,30,0,20,8,13,10,6,37,40,52,56,23,55,49,45,15,25,7,1,53,54,39,21,17,4,42,46,47,41,22,51,48,36,19,16,29,58,35,26,32,14,2,24,3,59,50,5,18,44,11,34,60,38,31,12,27,43,33,28,
57,9,0,26,20,2,40,10,15,37,52,8,56,33,46,21,55,54,39,1,7,25,53,12,41,28,47,5,35,42,34,36,58,50,17,24,6,29,43,22,59,31,38,30,45,27,60,32,18,13,51,4,14,11,44,16,48,23,49,3,19,
57,9,0,26,20,4,40,15,10,36,55,56,52,8,33,1,47,22,24,39,37,54,41,7,45,21,3,23,53,2,60,16,18,38,32,5,11,44,35,25,42,29,14,19,50,46,28,43,48,30,13,49,17,12,58,34,51,27,6,59,31,
57,9,0,20,30,4,40,15,10,56,37,8,55,52,22,27,47,24,1,39,7,54,13,50,29,28,42,60,36,43,32,49,5,58,34,17,31,38,59,3,23,16,33,2,51,18,48,26,45,12,35,21,53,19,6,11,25,14,41,44,46,
57,9,0,30,4,20,10,40,15,38,8,56,55,52,28,21,13,46,37,25,7,39,54,1,50,2,35,44,60,45,12,31,48,6,3,34,59,51,58,16,26,33,11,17,36,24,29,19,18,5,41,42,22,32,23,27,49,53,14,43,47,
57,9,26,20,0,2,10,15,40,56,8,37,55,52,43,19,23,45,7,39,54,24,25,1,48,12,22,5,50,32,29,4,33,31,38,59,28,35,17,49,11,13,30,42,44,6,14,34,27,16,53,51,46,41,60,21,47,36,3,58,18,
57,0,9,26,20,8,10,19,40,3,37,56,7,52,33,55,22,1,25,47,15,46,54,39,24,5,27,31,14,41,50,53,44,48,12,34,32,23,4,42,36,49,30,18,35,38,16,17,11,2,45,29,13,58,51,6,28,21,60,43,59,
57,9,0,26,2,10,15,55,20,38,40,56,52,8,23,43,7,24,47,54,39,1,37,18,21,13,46,50,14,45,34,6,48,3,22,49,42,29,17,35,12,5,30,58,33,53,59,11,31,16,60,41,28,25,4,36,51,32,27,19,44,
30,57,9,0,20,8,16,40,10,5,56,37,55,52,27,22,7,15,54,24,47,39,1,51,48,45,36,35,12,13,3,43,44,21,11,34,29,46,17,50,23,6,60,4,32,31,58,25,33,14,26,18,49,38,2,53,42,41,59,19,28,
57,9,0,28,20,17,4,10,40,37,56,8,26,55,52,15,21,24,54,1,39,7,45,25,36,19,2,47,35,49,6,59,30,51,33,46,32,34,58,3,13,18,12,22,23,14,53,11,60,50,44,48,31,42,29,5,41,43,27,16,38,
57,9,0,30,8,20,15,10,40,6,38,33,56,7,52,23,55,1,39,37,45,25,54,11,47,12,22,26,31,51,21,24,2,50,36,46,27,17,29,5,48,58,59,14,35,4,32,28,41,53,19,42,3,43,34,18,16,44,13,49,60,
57,9,0,26,2,20,17,10,40,37,55,56,8,52,50,21,39,15,7,45,24,54,28,1,30,29,25,31,16,47,43,38,44,41,27,36,59,23,34,46,49,42,48,53,22,12,33,5,58,35,3,51,6,14,4,60,32,11,19,13,18,
