46,62,38,36,9,41,84,10,50,40,59,33,43,3,86,77,21,5,92,18,85,29,73,48,80,78,100,55,15,68,89,76,82,39,81,51,72,47,6,45,66,42,32,25,37,34,74,52,67,99,35,64,53,60,79,22,14,19,56,58,88,87,4,98,65,83,20,11,57,12,94,13,30,93,91,75,102,1,27,49,101,70,71,7,63,69,61,2,26,95,17,54,97,90,23,8,31,96,44,16,28,24,0,
62,46,43,9,38,3,36,59,33,41,40,77,82,5,45,86,80,29,10,48,18,39,81,85,92,70,68,50,51,78,6,76,72,98,55,19,15,58,47,89,52,25,99,66,84,37,12,74,32,22,21,67,60,30,79,11,64,42,4,56,87,65,49,57,88,97,35,93,83,34,101,100,61,71,94,17,14,7,2,53,1,0,20,54,27,26,13,73,75,96,90,31,102,95,8,69,23,44,91,63,24,28,16,
81,62,46,9,43,40,41,36,10,86,50,33,39,42,18,38,85,5,3,32,92,77,99,59,15,48,78,70,21,22,55,89,68,51,80,6,47,66,29,84,4,52,30,58,82,34,72,76,83,98,65,45,60,64,49,25,93,12,67,37,56,79,88,87,19,57,54,13,100,74,1,20,53,91,14,102,97,11,35,61,26,31,63,27,28,90,69,101,71,96,17,75,16,7,0,23,2,44,94,24,73,95,8,
10,46,62,43,36,41,9,86,38,80,3,33,40,77,85,70,5,59,29,48,99,18,15,21,50,81,55,39,82,32,84,51,92,19,76,37,60,58,68,6,98,25,88,89,78,66,42,47,79,11,34,87,30,56,72,67,83,52,57,4,74,93,20,22,12,45,27,14,64,65,100,1,35,31,96,97,53,49,94,61,75,90,17,13,91,7,102,71,101,44,8,26,2,0,63,54,69,73,23,28,16,24,95,
46,58,43,36,80,10,9,41,3,40,86,77,50,38,59,21,85,33,92,5,39,81,13,73,48,42,15,18,32,84,55,29,6,51,99,66,78,82,89,68,25,76,60,88,64,72,47,56,22,30,20,83,37,93,74,52,98,100,12,79,87,45,65,57,67,4,11,49,26,35,7,69,53,19,14,1,96,34,23,62,71,97,17,31,2,61,54,24,70,90,27,44,101,28,8,63,94,75,16,91,95,0,102,
58,40,46,10,43,36,86,33,38,3,9,77,62,41,85,70,18,5,50,51,55,32,84,39,80,30,42,100,48,78,92,82,34,6,89,37,25,22,15,68,29,99,76,52,72,47,81,83,98,59,45,35,79,66,87,65,11,21,60,57,88,19,12,20,74,4,93,13,64,67,27,14,56,61,17,49,7,1,26,69,90,53,63,24,23,101,31,97,54,91,2,16,0,96,71,102,94,75,95,8,73,28,44,
10,80,50,62,41,46,36,9,43,33,77,40,3,51,86,38,99,59,21,5,85,48,92,55,76,39,15,70,89,79,58,42,29,18,68,78,47,6,72,74,32,84,4,81,25,66,82,22,37,14,34,83,98,60,45,30,56,35,23,87,1,20,52,93,49,88,12,100,7,57,67,13,53,61,11,65,31,64,63,16,69,26,91,19,94,2,97,75,24,96,44,90,28,27,0,101,54,17,71,73,102,8,95,
58,9,10,43,3,46,86,41,45,36,40,85,38,50,77,33,80,62,70,78,59,5,55,32,18,37,99,29,89,76,42,15,39,25,82,92,48,83,68,51,84,6,81,79,47,98,14,22,4,74,60,66,52,67,11,35,19,56,87,30,100,72,88,102,53,21,93,65,49,57,34,75,13,64,27,0,20,12,26,94,2,16,63,61,101,97,90,54,95,1,71,28,31,91,7,17,24,23,73,96,8,44,69,
62,38,41,46,36,80,86,40,9,10,43,59,50,39,77,5,33,48,85,3,74,18,78,99,92,76,15,29,55,51,21,68,72,70,82,32,6,52,89,37,47,81,22,42,84,56,25,12,98,34,45,100,60,88,57,83,87,64,58,14,66,4,20,79,30,75,53,11,65,23,67,13,97,71,7,93,69,17,35,90,26,1,61,49,94,0,54,19,27,95,31,63,2,24,91,73,96,101,44,16,28,102,8,
80,62,38,9,10,3,36,41,46,33,21,40,43,39,5,86,50,59,77,58,55,48,15,85,18,76,100,72,29,68,70,51,78,89,32,81,42,82,92,14,99,79,19,47,25,74,45,84,37,34,60,6,56,52,12,22,30,66,88,67,83,4,93,98,64,87,20,94,11,35,17,57,1,49,65,97,7,27,71,28,61,96,53,69,0,31,13,75,26,101,91,102,2,8,90,16,54,63,24,23,44,95,73,
46,62,43,10,36,85,3,86,40,77,5,9,41,50,33,45,80,66,59,92,81,70,15,18,39,99,48,76,55,82,29,84,38,42,51,89,32,68,22,79,60,78,6,72,37,88,47,13,4,74,87,19,25,21,35,52,64,93,49,34,67,83,14,56,98,30,58,20,53,12,11,100,65,69,57,91,1,26,7,94,63,0,17,71,54,90,61,27,101,73,102,97,2,31,96,75,95,24,23,28,8,16,44,
62,46,38,86,41,36,50,10,3,43,85,9,40,5,33,15,59,32,77,80,81,48,39,73,29,78,21,47,100,6,45,18,82,76,68,92,51,74,55,99,11,12,25,22,93,89,66,42,84,56,4,19,98,58,67,61,72,52,37,83,20,49,26,30,57,65,53,79,64,14,75,88,60,102,13,97,7,16,34,35,94,87,101,1,71,90,17,96,0,69,27,91,8,70,31,2,63,54,95,44,23,28,24,
46,62,43,9,40,10,36,41,86,3,45,77,33,39,80,50,81,99,66,55,48,5,29,89,32,59,6,70,15,82,18,85,38,47,92,51,76,19,68,14,25,58,79,83,78,74,35,42,34,37,52,22,84,11,67,21,4,72,100,93,56,30,64,88,26,12,98,57,27,24,87,53,65,49,60,13,31,71,97,2,102,75,20,61,94,1,63,17,0,96,44,16,7,91,54,73,95,69,101,8,28,90,23,
58,43,10,46,36,40,5,9,33,85,86,3,41,59,21,66,76,50,62,99,80,48,77,70,55,82,81,89,15,18,92,39,25,47,6,88,32,29,78,60,68,64,52,38,79,22,34,56,84,51,37,83,98,42,30,100,14,11,4,67,61,72,19,87,45,53,65,97,12,35,74,57,26,90,63,20,31,49,44,71,13,101,95,94,93,8,23,24,69,0,28,2,54,1,91,27,75,17,7,102,96,73,16,
10,62,9,46,85,50,86,36,38,42,33,40,43,45,5,3,59,77,41,48,80,39,92,18,99,81,70,89,6,29,55,15,84,51,76,83,67,32,30,66,82,25,21,78,98,74,47,23,79,53,14,72,87,58,65,68,100,56,52,22,4,37,57,60,101,35,2,34,88,26,61,93,20,94,11,64,1,49,69,13,12,19,7,91,71,90,0,97,17,95,102,27,31,24,44,75,63,54,16,28,96,8,73,
58,46,9,10,43,45,85,36,41,86,3,40,29,50,62,39,5,38,33,77,81,80,22,92,48,99,15,55,14,66,78,51,59,68,6,18,73,82,100,76,72,84,19,56,47,32,12,42,74,88,89,21,37,79,25,83,64,60,4,98,34,35,65,57,20,13,11,67,7,52,71,30,17,87,53,93,101,97,49,27,95,75,54,63,26,1,94,0,91,16,69,61,31,102,96,44,90,70,2,8,24,23,28,
46,62,10,38,9,41,40,86,36,77,50,43,80,5,85,3,21,39,15,59,99,33,48,76,92,55,82,81,67,37,32,73,78,42,18,29,58,84,88,51,22,47,89,60,68,98,52,45,30,72,11,6,83,25,66,79,56,34,19,87,20,74,65,35,12,49,64,4,27,97,14,93,100,57,1,13,53,26,44,101,17,61,7,102,0,71,24,91,94,54,31,75,63,69,2,16,8,28,95,90,70,96,23,
62,10,41,80,86,9,46,36,43,38,21,40,3,77,50,70,33,48,5,18,51,81,30,92,99,6,39,59,15,82,76,85,78,55,25,52,32,68,84,34,19,47,74,98,12,89,22,29,45,79,58,42,14,83,37,66,100,87,93,35,64,56,57,49,88,11,72,67,26,4,60,1,53,94,54,65,61,97,7,20,71,24,31,13,102,44,27,90,63,75,0,16,17,28,101,69,2,73,96,23,95,91,8,
62,46,10,41,36,9,43,80,50,18,86,40,38,21,59,3,5,33,77,39,48,85,15,81,78,99,89,92,29,84,70,76,6,51,74,32,22,67,68,56,82,47,66,42,55,25,79,37,83,60,52,14,20,23,35,58,34,98,65,93,13,100,88,72,30,54,87,4,64,1,71,12,57,45,90,97,61,49,53,26,31,91,94,11,27,101,19,0,96,102,2,75,44,69,17,8,28,7,63,24,16,95,73,
62,9,38,81,10,41,46,86,36,77,43,21,99,3,33,40,59,50,5,18,85,39,82,48,29,15,80,73,55,92,89,76,6,51,68,32,4,98,78,66,60,47,56,84,25,58,42,79,45,74,22,34,72,52,83,19,14,67,65,88,87,35,30,13,11,71,64,90,49,37,20,57,97,31,12,93,7,26,100,17,1,53,102,23,94,101,91,24,2,61,69,70,0,75,63,16,95,54,28,8,27,44,96,
62,38,36,46,3,80,43,9,41,51,77,39,21,40,59,50,10,33,5,85,86,99,29,48,15,89,78,82,76,18,68,73,92,55,79,25,60,81,47,6,37,66,23,100,52,58,4,20,22,32,30,12,67,72,74,56,84,64,34,88,45,11,98,57,83,87,49,42,14,53,71,26,93,63,1,75,97,65,19,94,35,27,13,31,44,70,96,0,8,101,91,90,7,24,54,61,69,2,16,95,102,17,28,
46,38,62,36,41,3,43,81,86,42,9,40,59,10,50,39,92,5,80,18,33,77,70,85,55,48,45,99,29,68,51,84,6,76,89,78,19,82,25,66,15,58,32,21,60,22,47,52,30,67,34,12,74,83,56,87,37,79,88,57,100,49,93,4,64,35,98,72,26,14,7,75,11,91,13,65,2,20,1,17,53,71,102,31,63,61,69,97,8,95,0,90,27,94,24,101,16,54,23,73,28,44,96,
62,46,38,41,85,36,10,43,78,86,9,40,59,33,50,3,77,5,48,99,80,39,74,42,73,84,55,92,6,15,58,18,21,82,67,47,68,89,51,29,98,22,76,83,4,32,52,53,81,60,25,72,12,14,57,56,30,2,66,37,100,64,34,45,20,93,13,87,23,88,75,70,79,61,101,35,65,27,90,63,71,26,7,54,11,95,97,69,49,91,94,1,16,96,8,31,19,0,17,102,44,24,28,
62,46,86,38,36,9,41,33,40,10,43,77,3,80,50,42,81,48,59,15,5,85,29,21,39,18,78,51,72,99,55,73,82,25,92,60,6,58,32,76,37,68,89,84,56,22,66,52,47,74,45,79,12,93,83,71,69,67,30,19,98,14,34,1,64,88,97,4,13,2,90,100,20,11,49,87,57,27,26,53,65,35,24,31,75,91,96,54,17,44,7,94,70,101,0,102,61,16,63,28,95,8,23,
62,43,9,40,41,46,85,10,36,38,59,86,39,50,77,5,99,51,3,21,33,18,84,92,15,55,56,76,48,29,70,32,25,42,66,80,81,6,22,45,68,57,52,89,35,82,47,98,58,13,74,37,34,88,78,60,79,72,67,87,19,14,4,30,100,91,12,71,65,27,53,83,64,31,93,7,26,75,49,8,73,69,54,0,11,90,20,44,94,1,63,2,102,95,96,61,28,101,97,17,23,24,16,
