31,55,0,9,8,51,80,52,35,25,26,13,18,27,56,32,29,58,12,24,83,77,76,53,45,62,20,14,34,16,17,37,19,79,10,7,61,57,15,11,64,21,78,59,54,65,33,22,5,50,67,47,66,48,23,6,71,63,82,81,68,60,40,69,74,41,44,1,42,72,49,39,38,43,2,46,36,75,28,30,73,3,70,4,
32,55,0,9,31,25,56,51,12,35,80,58,19,27,24,83,76,65,43,53,52,29,6,20,79,77,62,17,34,26,59,38,7,57,13,11,78,33,14,23,10,5,61,48,8,15,64,60,67,21,54,47,22,18,63,36,16,82,69,49,66,81,71,68,41,44,50,3,74,2,46,40,42,45,72,75,39,37,1,4,28,30,70,73,
32,55,0,65,31,25,34,24,35,76,51,27,9,79,58,83,29,26,56,18,8,80,36,53,12,52,78,20,23,33,59,7,77,11,43,62,5,16,22,10,21,17,61,6,47,13,54,14,15,48,57,66,19,49,67,64,69,39,63,81,60,71,41,68,37,82,46,75,4,40,50,44,1,74,2,45,73,42,70,38,3,30,28,72,
32,58,55,9,0,27,31,51,80,24,8,20,25,12,35,83,28,77,70,56,13,18,59,52,78,40,53,17,36,26,61,62,6,79,19,34,5,16,21,15,65,47,23,14,33,22,7,82,57,54,10,60,67,11,66,49,64,63,81,48,39,68,4,42,69,41,50,38,76,37,74,43,45,71,46,1,44,29,75,73,3,30,2,72,
32,0,65,55,31,51,80,19,25,76,9,27,56,58,24,35,52,43,26,6,10,83,62,77,16,38,53,30,20,14,79,34,5,17,78,22,33,7,12,59,11,13,63,21,67,18,23,60,82,15,49,61,64,8,47,66,54,75,74,57,48,69,50,71,45,39,37,81,42,4,41,68,46,29,44,40,2,1,72,70,73,36,3,28,
32,0,55,65,31,51,58,80,9,35,25,13,27,56,24,83,18,73,52,20,26,39,33,28,62,53,12,67,6,38,77,17,59,78,16,14,15,79,23,57,7,34,19,47,21,60,5,54,22,10,48,61,82,66,8,64,63,49,81,50,40,11,76,46,71,74,41,36,68,69,37,44,29,43,30,3,75,2,4,1,42,45,70,72,
32,55,0,31,25,56,9,51,80,18,12,58,83,35,27,26,76,24,29,13,6,77,20,10,53,16,36,78,52,41,21,79,63,69,62,23,34,59,48,14,8,33,47,82,22,65,17,57,11,60,19,64,15,49,50,39,61,67,5,66,40,68,54,7,81,72,30,45,74,75,2,71,37,73,42,44,46,43,1,4,70,38,28,3,
32,55,31,0,58,51,9,27,25,24,35,78,19,83,10,20,52,80,13,8,76,26,56,28,11,62,21,34,37,33,43,22,79,53,6,77,23,15,7,59,48,16,66,17,65,12,14,61,57,64,18,60,54,5,47,82,49,69,70,36,50,63,81,67,41,39,75,40,68,3,42,44,71,46,74,1,45,73,4,38,30,29,72,2,
55,0,32,65,9,31,51,79,27,24,58,25,80,19,35,83,76,56,28,26,20,40,37,53,52,12,8,77,33,34,13,62,10,66,78,59,7,63,22,17,16,23,6,18,67,5,15,61,11,48,14,82,49,64,54,21,57,42,60,47,50,69,41,71,81,68,44,70,39,74,36,72,43,38,75,2,46,29,45,1,4,3,73,30,
32,55,0,65,9,25,51,80,31,18,58,27,35,24,83,76,52,12,26,56,20,8,33,77,28,38,78,6,42,34,14,53,79,59,11,7,5,54,62,19,16,10,17,63,82,13,22,64,23,61,15,48,60,49,21,47,66,81,57,67,43,41,36,69,68,3,50,40,75,4,71,39,30,45,44,2,74,72,37,29,46,1,70,73,
32,55,0,58,31,25,9,51,18,80,13,24,35,83,27,20,77,73,56,52,37,26,28,6,53,10,40,62,34,17,19,78,59,21,33,7,79,15,47,8,61,5,67,64,14,12,54,11,23,63,65,60,16,22,48,49,66,57,82,45,68,69,81,76,41,74,39,75,70,50,43,46,36,71,38,42,44,3,29,4,2,72,30,1,
35,0,58,31,55,32,51,9,24,25,80,13,19,83,52,26,12,53,27,56,20,79,29,73,43,6,62,77,78,33,37,21,65,15,5,17,59,8,10,61,7,34,16,18,22,82,11,49,54,23,48,14,57,63,67,64,39,68,66,60,47,69,41,81,50,40,71,45,38,30,76,36,42,70,46,3,74,1,75,72,2,44,4,28,
31,55,0,32,58,9,80,25,51,27,12,24,83,6,18,13,76,26,56,52,35,42,20,37,33,30,62,79,77,59,5,64,78,53,34,17,10,19,16,23,14,47,15,65,8,61,57,7,66,54,49,22,82,67,11,21,81,48,39,63,44,69,60,71,40,50,46,45,68,36,2,41,75,38,73,4,74,43,1,3,29,72,28,70,
32,55,0,31,9,58,25,24,79,51,35,10,27,83,56,19,52,65,72,80,26,20,42,6,38,33,28,78,53,77,62,34,59,64,12,22,21,61,54,57,5,18,17,16,15,23,7,47,49,14,81,66,48,8,11,63,69,13,67,82,60,39,50,40,71,68,76,44,37,41,75,43,74,2,4,46,36,3,70,45,1,73,29,30,
34,0,55,51,32,31,58,80,25,12,27,9,35,13,39,24,83,76,56,26,19,8,52,77,37,28,62,79,20,23,33,7,67,65,78,53,17,59,15,18,66,14,16,54,6,61,22,63,49,10,64,47,38,82,21,11,68,48,60,57,5,70,69,81,74,30,40,36,46,41,29,43,50,42,45,71,3,75,2,72,1,44,4,73,
9,32,0,55,25,51,31,65,80,24,35,58,83,19,27,73,26,20,56,52,30,12,39,6,53,78,79,36,77,62,18,23,33,63,59,34,8,5,14,47,22,7,10,17,15,67,16,21,60,13,69,61,54,11,68,81,64,82,66,57,48,76,71,49,50,45,42,40,75,29,38,74,37,1,4,43,44,46,41,2,28,72,3,70,
55,0,34,32,51,31,58,24,80,35,27,9,10,83,25,70,52,28,19,56,44,65,78,20,26,8,53,77,33,37,59,62,6,79,14,11,18,49,7,15,12,17,61,63,64,57,16,60,13,47,54,69,67,5,22,23,21,82,48,81,66,71,68,40,76,38,30,50,75,46,36,41,73,39,45,74,42,3,43,4,29,2,1,72,
32,0,80,58,55,31,35,9,51,13,27,25,12,24,76,83,30,37,19,52,8,53,56,20,41,26,17,62,78,59,34,14,33,61,77,57,6,54,79,5,18,11,22,10,16,49,67,21,47,60,48,7,65,81,15,82,23,66,64,68,63,44,69,42,45,46,43,39,75,71,40,3,38,50,2,29,36,74,4,1,72,70,28,73,
32,0,58,31,12,51,55,25,9,78,35,24,65,27,80,83,76,26,56,20,52,62,34,8,19,28,53,46,37,77,16,13,33,61,79,17,6,10,14,59,11,21,23,22,7,66,15,54,49,18,5,67,48,57,39,81,64,47,41,82,68,40,43,69,60,36,38,75,50,63,44,71,42,30,45,74,4,3,1,70,2,73,29,72,
55,32,0,31,58,80,25,51,35,13,9,24,83,19,26,28,27,6,10,72,52,56,21,53,37,22,33,42,12,17,77,79,61,8,20,34,11,81,18,78,62,14,59,64,82,57,15,69,65,16,23,5,66,48,63,60,47,54,67,50,7,41,71,49,76,74,38,36,68,40,70,39,2,43,1,44,45,75,29,4,46,3,30,73,
32,9,0,55,58,31,51,24,35,25,80,13,56,27,26,52,83,76,18,17,28,20,6,46,10,53,62,14,36,78,7,8,63,21,34,77,65,79,22,59,33,16,11,12,54,23,64,5,66,49,19,67,60,48,82,15,47,57,50,61,68,39,71,41,69,40,38,2,81,75,73,74,42,43,44,29,37,70,30,1,45,72,3,4,
55,34,0,31,32,58,51,25,9,24,18,13,80,35,27,83,30,70,26,37,56,59,43,12,77,52,8,20,53,19,78,17,79,62,22,21,61,14,16,47,7,10,65,5,23,64,11,33,63,6,82,54,68,15,57,66,60,49,81,67,48,69,76,39,74,50,40,45,41,42,71,28,38,44,36,46,75,4,2,73,1,29,72,3,
32,55,0,24,31,65,25,80,9,62,58,51,27,12,35,30,83,52,40,18,78,73,77,56,33,20,79,11,6,66,37,10,26,59,53,34,8,22,64,16,14,19,5,49,17,15,23,21,60,57,47,54,82,13,7,81,71,67,61,63,50,69,48,68,41,39,76,75,43,1,44,46,29,4,42,45,72,38,3,74,28,2,70,36,
32,55,0,51,58,9,25,35,80,20,27,31,65,83,24,52,18,39,26,17,8,56,72,12,34,49,62,77,59,30,53,37,78,19,10,33,6,5,15,67,61,11,82,14,16,54,7,13,23,21,64,79,22,60,48,63,57,1,66,47,69,71,81,68,40,76,36,50,41,43,42,74,38,46,75,73,45,44,29,70,3,2,4,28,
31,32,55,0,65,9,51,24,80,83,25,58,35,27,76,19,26,52,43,56,57,12,20,29,6,77,53,37,16,59,79,17,34,62,78,13,18,22,7,15,64,82,5,10,47,33,11,23,21,67,49,63,61,8,48,60,66,14,39,81,54,68,50,75,42,41,71,46,40,38,74,44,69,2,36,3,28,45,1,4,72,30,70,73,
32,55,0,31,65,9,51,27,78,18,24,58,10,25,35,70,56,28,83,79,80,52,16,20,6,36,26,40,77,15,34,82,17,67,59,62,53,12,61,7,13,47,63,19,23,11,48,57,33,21,14,64,54,49,8,76,5,60,22,44,50,69,68,46,66,81,39,41,71,37,74,29,42,45,43,3,75,30,38,2,1,73,4,72,
32,55,0,31,58,9,25,61,35,80,18,26,13,27,24,51,70,56,52,20,83,44,10,33,53,62,77,8,78,57,30,23,36,16,65,59,79,17,34,21,12,19,60,11,14,6,7,49,63,5,64,47,54,69,66,15,22,68,81,41,67,82,48,42,45,76,50,71,4,39,38,40,43,75,46,28,3,74,29,37,1,73,2,72,
35,0,58,31,32,55,25,51,9,18,80,30,12,13,27,41,24,83,6,37,56,52,26,33,76,53,78,77,62,10,48,20,65,21,7,23,11,60,34,69,49,59,63,81,79,5,14,43,64,61,17,8,16,15,57,19,66,54,22,67,68,73,47,82,50,40,71,1,42,39,38,44,74,36,4,45,46,3,28,29,70,75,72,2,
32,0,55,58,31,9,51,78,25,13,52,83,27,18,24,35,6,10,26,80,44,38,77,70,30,56,53,20,11,62,21,14,16,34,17,79,19,33,12,64,59,54,5,15,7,22,65,61,8,23,49,67,82,47,48,81,40,57,76,60,63,66,68,69,50,36,39,71,45,43,41,3,75,42,46,29,74,28,37,4,1,73,2,72,
32,0,58,55,31,9,27,51,80,25,35,24,65,37,73,83,30,26,34,18,53,56,52,62,45,12,78,8,77,23,59,61,11,20,17,79,22,21,33,16,19,10,66,13,63,5,54,14,15,64,82,57,48,7,47,6,81,67,60,49,36,68,41,71,74,69,2,42,40,3,39,43,44,76,50,75,38,4,72,70,29,28,1,46,
32,0,55,31,9,58,12,51,25,35,27,78,34,24,83,76,13,80,56,40,19,6,65,52,38,47,77,26,33,59,30,20,53,14,62,11,79,60,8,64,17,22,18,63,23,54,21,61,5,10,16,7,66,57,82,15,71,69,81,67,48,50,75,45,42,46,39,68,49,41,74,4,36,2,1,44,28,72,37,29,43,3,70,73,
34,0,55,32,31,61,58,12,9,27,78,25,35,24,83,65,51,80,26,19,56,72,52,6,20,29,38,40,77,62,59,18,17,10,16,8,33,53,79,21,14,22,5,60,11,23,13,48,7,68,49,69,57,47,64,67,81,54,63,36,66,75,45,50,82,46,15,76,43,44,37,39,30,41,74,4,71,2,42,3,28,70,73,1,
55,32,0,9,31,58,51,27,13,25,79,35,83,24,76,26,56,80,52,18,20,10,8,53,28,77,39,59,36,33,62,78,15,34,65,17,60,14,22,21,7,57,19,5,23,61,6,11,16,66,47,54,48,12,82,49,67,63,64,43,81,69,37,68,50,38,71,40,41,46,44,74,72,75,42,29,1,30,45,4,70,2,3,73,
31,0,32,55,65,9,25,18,61,78,35,58,27,80,51,24,56,26,52,76,28,12,17,83,20,36,23,39,6,62,53,77,66,34,22,79,16,14,11,33,5,19,59,7,13,47,48,21,15,63,8,10,54,67,57,49,81,82,68,60,64,69,50,37,41,74,40,46,71,42,30,29,75,44,38,45,43,73,2,72,1,4,3,70,
32,55,58,31,0,25,51,35,80,18,9,27,24,83,73,13,26,62,28,12,56,79,52,6,20,17,40,38,78,34,11,59,10,48,21,81,14,33,5,54,67,53,7,66,22,77,61,63,47,8,64,23,15,19,49,57,60,65,36,68,16,45,50,82,71,69,74,46,76,43,41,1,37,75,2,44,72,4,39,30,3,42,70,29,
