57,20,33,9,4,0,15,26,10,40,8,36,56,2,52,12,55,24,7,3,1,6,31,37,38,5,30,35,28,39,27,47,50,17,19,32,29,43,53,21,42,44,34,46,14,45,41,11,48,49,54,59,60,51,18,16,13,58,23,22,25,
26,57,20,9,0,4,40,12,19,27,8,36,52,1,3,56,6,24,7,55,2,5,10,38,31,37,15,46,28,33,35,17,39,30,29,32,50,44,23,34,43,53,48,49,14,41,42,45,11,47,54,51,18,60,58,59,16,22,13,25,21,
57,26,20,9,4,19,0,40,10,36,27,8,56,52,1,2,24,55,6,7,3,31,12,30,15,5,28,35,39,37,17,38,29,50,45,43,21,33,34,32,46,53,47,42,44,48,49,41,58,14,13,54,18,59,11,16,25,60,51,22,23,
57,33,20,9,0,15,8,30,3,40,12,36,56,24,55,2,4,52,5,10,7,6,1,27,31,17,38,37,19,35,26,46,28,39,53,32,43,29,50,14,34,45,44,42,23,49,48,41,54,11,47,58,60,59,18,51,16,13,22,25,21,
57,33,20,0,3,9,10,19,40,55,26,8,36,56,52,2,12,1,6,5,24,37,4,31,7,15,50,38,45,28,35,27,30,17,21,39,34,29,53,41,44,32,46,43,14,47,49,54,58,42,48,59,18,11,16,60,51,13,22,23,25,
57,20,26,9,0,4,15,27,10,40,36,2,56,8,52,7,3,24,55,5,6,1,17,37,12,38,31,19,30,33,50,39,32,46,35,28,53,34,29,43,22,41,42,48,45,14,44,47,54,11,18,49,16,51,58,59,23,13,60,21,25,
57,33,20,9,0,2,19,26,10,37,56,40,8,3,24,52,55,7,1,6,4,12,5,36,39,31,15,27,38,30,35,28,17,29,45,32,43,50,34,21,53,47,46,44,14,41,54,49,42,59,48,11,16,58,60,13,18,51,25,22,23,
57,30,20,9,0,4,17,12,40,29,36,24,8,56,52,2,55,7,1,37,10,3,6,15,27,39,38,5,28,26,19,31,33,47,50,35,43,21,32,42,34,14,45,41,53,44,48,49,54,51,18,46,11,58,16,59,22,60,13,23,25,
57,30,20,0,9,2,15,40,10,27,36,8,56,4,52,7,55,1,3,5,24,12,6,35,39,31,38,19,28,37,26,45,17,32,53,33,34,23,29,50,47,48,42,41,43,14,44,46,49,54,11,18,60,16,51,58,13,22,25,59,21,
57,26,0,9,20,4,19,10,36,40,28,56,8,52,24,55,3,1,2,7,6,31,12,15,27,5,37,39,38,35,17,29,50,30,34,33,47,32,53,43,22,45,14,42,41,49,48,46,11,51,54,44,59,58,18,60,13,21,16,23,25,
57,33,20,9,0,15,4,40,26,10,36,8,52,56,24,55,2,7,6,1,3,5,12,37,31,35,19,38,27,30,39,28,17,34,45,50,43,32,29,22,42,53,46,41,48,47,14,49,54,44,58,11,13,60,18,51,59,16,21,25,23,
57,9,30,0,20,4,15,10,40,36,28,8,56,52,24,2,3,55,1,7,12,6,19,5,37,35,31,38,26,39,17,27,33,50,21,46,32,34,29,53,47,44,43,14,41,45,49,42,48,54,59,60,11,51,58,18,13,16,22,23,25,
57,30,20,9,0,4,19,12,27,40,36,56,24,55,10,52,8,2,5,7,31,1,3,6,15,35,37,26,38,39,28,46,33,29,50,14,18,32,34,43,53,23,49,42,44,45,41,48,17,54,47,11,59,58,60,16,51,13,22,21,25,
57,33,20,9,0,15,3,10,40,8,26,36,56,52,55,2,4,24,7,5,12,1,6,37,31,38,27,19,28,30,39,35,17,29,50,32,14,46,34,23,43,48,42,45,53,47,41,49,44,54,11,51,16,18,60,59,58,13,22,21,25,
57,20,26,9,15,0,8,3,10,29,40,36,56,24,52,2,55,7,1,4,6,27,31,12,5,30,19,38,37,35,17,50,33,47,28,43,34,39,22,32,14,45,48,53,44,18,54,46,42,49,41,11,51,58,60,16,25,59,13,23,21,
57,26,20,0,9,4,15,40,28,10,36,8,56,52,24,55,7,3,2,6,5,1,31,12,37,38,27,30,19,17,33,35,39,45,50,53,34,43,32,21,14,42,29,41,54,47,49,44,46,48,58,11,59,60,51,18,16,13,22,23,25,
57,29,9,20,0,4,10,15,40,12,30,56,24,8,37,52,5,2,36,55,1,7,19,6,27,3,39,31,46,38,35,17,26,22,28,33,14,50,42,53,34,32,47,48,45,43,49,41,44,51,11,54,59,13,23,18,58,60,21,16,25,
57,33,0,20,9,19,4,10,40,56,30,37,8,52,55,2,24,7,3,6,1,31,5,36,38,15,12,27,26,28,35,39,50,17,32,45,44,53,34,29,43,22,49,14,48,46,41,42,54,47,59,11,58,51,16,18,60,13,23,25,21,
