52,4,38,69,21,26,53,19,12,39,73,10,8,5,25,36,48,9,2,0,7,65,17,51,44,3,1,6,20,27,32,28,41,11,63,35,33,23,56,68,40,34,29,31,47,22,14,72,59,13,50,42,54,45,61,18,71,46,62,70,37,55,57,60,66,16,24,67,15,64,58,49,30,43,
52,42,34,4,25,69,16,53,26,12,39,73,21,8,5,10,36,48,2,51,9,44,65,19,0,11,3,6,7,1,28,20,63,32,17,27,23,68,41,33,30,50,14,35,40,46,47,56,31,70,24,45,55,49,60,58,59,66,57,13,37,67,71,72,61,18,38,22,15,62,43,29,54,64,
42,52,26,6,69,19,21,53,39,10,8,9,48,36,73,12,2,17,25,51,4,0,34,5,14,47,65,3,27,7,31,1,11,32,44,23,28,41,33,29,56,63,40,70,59,35,38,68,49,71,15,50,45,20,22,72,67,58,46,37,16,66,57,54,61,30,55,60,43,18,64,62,24,13,
52,69,42,21,4,19,12,26,73,53,25,39,8,17,10,14,9,40,0,6,36,2,48,65,7,43,1,5,3,32,11,27,33,63,41,44,35,28,47,51,49,68,23,56,34,31,29,62,58,60,55,30,20,16,64,70,13,46,50,72,24,15,57,67,71,61,66,45,38,54,37,18,59,22,
52,42,21,2,26,53,69,19,6,10,9,25,40,73,48,12,8,17,7,0,36,65,5,28,39,34,43,1,3,11,20,68,4,27,32,47,31,63,41,51,23,30,35,24,56,33,44,14,29,72,15,54,49,70,71,50,59,22,61,60,13,64,18,57,45,66,62,37,55,46,38,58,67,16,
52,38,69,26,21,53,6,17,12,39,8,10,73,25,2,19,36,9,48,43,0,5,65,7,4,1,14,3,41,63,28,32,35,11,56,31,40,27,68,72,44,29,47,33,34,20,67,51,46,23,22,13,42,24,15,59,70,57,58,54,55,50,71,62,45,64,16,18,49,60,30,66,61,37,
52,38,69,19,4,21,26,12,39,5,53,8,34,73,25,48,44,2,10,36,9,65,6,0,17,1,7,51,11,28,32,3,14,31,56,40,50,23,63,27,41,68,47,29,33,35,57,18,71,66,22,72,62,42,55,20,30,24,15,43,67,13,61,59,54,58,64,37,16,60,49,70,45,46,
69,52,47,4,26,19,21,12,53,8,73,25,48,5,10,43,36,0,39,17,6,65,2,9,3,1,7,32,44,11,28,27,51,63,14,41,35,68,40,30,23,38,31,34,20,56,33,49,42,16,66,58,22,70,46,18,72,45,67,57,29,64,55,13,24,61,59,54,60,15,62,50,71,37,
52,42,69,21,25,5,19,10,39,8,53,73,12,26,2,17,48,4,36,44,0,7,3,9,1,6,65,43,28,11,14,33,27,63,32,34,35,68,56,29,51,40,15,41,61,31,67,55,66,23,47,45,22,24,16,18,13,46,59,62,20,57,72,49,58,50,30,38,54,60,70,64,71,37,
52,42,69,17,10,21,4,26,53,73,39,12,25,5,8,36,9,19,1,2,0,44,7,48,65,14,6,51,3,28,40,30,27,33,32,63,47,49,11,35,68,31,56,34,58,23,45,55,41,64,38,13,29,67,15,24,61,70,46,66,22,62,57,50,18,16,60,54,71,59,72,37,43,20,
52,38,69,19,26,21,6,12,53,2,39,73,8,25,10,65,5,17,48,36,3,0,63,43,33,1,14,9,35,11,27,4,7,28,30,68,44,32,34,56,51,31,47,16,58,15,23,50,46,41,24,66,70,40,20,64,29,55,22,45,54,71,18,60,42,62,49,67,61,37,13,57,59,72,
52,42,2,21,18,69,26,12,25,6,53,41,48,73,36,8,5,10,39,0,9,19,65,4,7,28,51,3,32,14,1,11,17,33,68,44,27,63,29,40,31,47,35,54,34,23,56,37,45,49,43,72,30,55,15,60,13,20,61,16,46,24,59,58,71,62,57,22,67,66,70,64,38,50,
26,52,42,69,6,19,10,33,39,8,53,9,73,21,12,2,25,17,36,43,4,50,65,0,14,5,1,7,27,11,3,28,48,40,32,44,51,63,23,34,30,31,56,35,47,68,37,62,41,38,20,46,70,72,59,24,71,45,66,15,16,58,18,55,57,67,22,29,54,13,64,49,61,60,
52,42,69,21,26,6,15,53,10,25,7,39,8,73,12,3,0,43,19,9,36,2,5,65,4,48,17,11,28,14,34,40,1,32,27,41,63,51,68,35,56,30,31,44,23,33,24,64,47,22,29,50,13,59,61,20,58,38,46,54,60,72,16,45,18,57,66,71,67,62,49,37,70,55,
42,52,21,69,4,26,12,16,53,25,39,0,73,43,6,8,48,10,65,2,3,19,36,1,14,9,5,7,40,17,11,33,28,30,27,63,44,58,32,23,34,68,41,35,56,31,47,29,51,49,59,61,62,72,71,37,50,60,15,54,46,20,24,66,57,13,22,38,18,55,70,67,64,45,
