58,46,10,38,13,9,41,43,3,86,85,50,77,33,80,40,55,21,59,15,99,36,66,76,51,89,39,29,74,25,14,32,68,18,79,92,45,34,82,87,100,48,5,37,22,70,42,81,84,53,11,47,20,52,78,83,1,98,30,23,35,67,12,93,57,4,65,64,19,2,71,75,72,61,6,88,101,31,54,60,94,7,17,90,95,62,44,0,63,97,56,26,24,49,28,73,69,27,16,102,91,8,96,
62,46,38,3,43,85,10,9,41,40,86,21,59,18,39,33,50,5,76,15,89,55,77,74,58,32,25,99,66,48,42,82,29,80,68,14,36,81,92,51,78,65,20,34,73,100,83,22,53,79,1,12,87,23,13,72,47,31,52,37,56,45,4,30,57,71,84,94,35,101,60,2,49,64,0,54,11,6,98,75,97,61,19,26,67,44,27,17,88,24,70,63,102,8,7,90,91,96,95,28,93,16,69,
62,38,85,46,10,9,40,86,41,43,25,33,14,89,50,58,15,80,42,59,74,66,3,39,68,77,19,18,81,82,55,32,64,36,47,21,100,22,29,5,52,76,99,48,92,51,1,53,73,34,87,45,4,11,94,84,83,78,49,37,65,35,20,79,101,30,13,2,98,12,72,67,31,61,57,71,27,17,23,54,7,90,6,95,44,8,26,97,0,91,88,75,93,102,63,96,60,24,69,16,56,28,70,
58,38,59,46,41,3,82,10,43,9,62,74,40,51,50,33,39,89,81,32,15,21,66,18,55,29,85,68,14,48,73,5,77,45,80,25,78,99,76,36,34,83,86,22,19,72,87,20,98,94,12,42,92,64,53,13,44,90,52,37,65,100,35,84,47,4,6,26,67,61,1,75,24,91,57,49,71,101,79,31,97,2,27,23,60,28,11,30,93,0,7,95,17,8,88,16,56,54,63,102,69,70,96,
85,62,10,46,41,66,51,43,40,3,50,9,74,15,58,36,33,39,27,55,80,86,45,89,77,100,38,29,18,32,52,25,73,19,76,68,82,42,47,92,12,59,87,53,22,5,48,99,34,13,14,78,83,81,21,65,11,79,64,35,4,57,67,37,1,98,30,84,71,101,20,23,60,102,61,94,72,0,90,6,95,26,97,2,17,54,49,75,91,7,31,8,63,88,93,44,16,24,96,69,56,70,28,
58,82,9,10,46,43,86,33,77,66,13,41,3,39,50,40,85,45,15,18,81,27,51,36,89,55,99,29,52,80,70,34,68,19,74,42,25,5,14,38,65,32,76,78,100,22,20,12,48,47,87,59,79,37,92,1,67,4,21,83,98,84,72,11,31,64,53,57,6,35,17,30,61,94,101,60,2,71,44,28,63,88,24,90,102,54,93,8,96,16,26,62,0,69,95,91,75,7,49,73,97,23,56,
43,46,62,38,33,10,9,40,41,3,51,85,59,74,77,58,15,89,50,66,21,39,25,80,68,19,55,32,52,18,86,48,36,14,98,34,82,100,87,5,79,42,29,76,73,22,12,78,65,1,45,83,67,37,92,20,81,4,72,53,11,35,64,84,47,99,54,30,63,61,71,88,94,6,13,101,75,93,57,70,26,90,27,97,16,2,60,91,7,31,95,23,49,0,24,102,96,69,44,56,17,28,8,
10,62,46,38,40,80,43,51,41,74,3,9,15,33,50,59,85,58,18,55,21,39,81,89,36,77,45,73,25,48,32,82,66,86,100,92,22,68,29,5,14,65,99,13,52,79,19,34,4,64,78,42,76,12,83,84,30,67,53,20,95,87,1,98,37,47,57,26,35,71,72,0,6,11,60,27,54,8,23,94,61,2,49,7,101,70,97,31,102,75,24,17,91,44,90,93,28,56,69,63,96,16,88,
10,62,43,46,38,33,21,55,3,9,41,51,15,40,59,80,50,58,77,89,85,39,42,19,18,70,100,48,76,68,5,74,82,86,34,32,25,81,52,99,45,36,14,66,37,87,12,65,29,92,22,83,84,79,30,11,78,67,13,98,47,6,20,35,1,64,31,71,4,26,53,72,94,2,61,101,60,49,75,57,27,24,44,54,56,0,88,23,93,95,90,102,17,63,7,97,96,69,8,28,73,16,91,
46,62,10,43,33,41,66,9,85,40,50,86,3,21,58,39,59,81,18,99,55,38,73,29,42,89,77,15,68,80,32,5,74,34,22,25,14,36,78,82,87,52,83,1,92,64,100,11,51,48,23,65,98,76,4,45,20,79,47,84,35,72,31,53,37,101,13,67,54,94,30,90,44,12,2,71,6,24,57,49,60,26,61,19,97,95,27,56,69,0,63,91,102,93,16,75,17,7,96,88,28,8,70,
