65,42,11,2,68,4,43,45,75,9,71,20,93,23,50,29,36,17,1,3,60,66,63,80,72,35,89,37,87,69,6,24,84,78,83,44,73,91,58,59,64,16,67,10,57,74,77,79,62,81,8,61,92,76,41,70,7,5,12,14,28,18,82,52,21,26,88,15,47,19,51,90,25,55,85,0,22,33,39,53,46,13,48,32,40,86,49,30,56,38,34,27,54,31,
20,65,11,5,45,19,75,66,42,4,68,43,3,61,93,36,23,30,60,37,92,35,1,2,89,54,63,71,72,41,14,78,80,83,44,69,7,59,57,91,87,8,64,77,67,81,74,76,18,10,62,16,9,58,24,6,28,79,84,48,70,33,49,73,29,38,34,31,52,51,47,22,26,17,12,0,15,56,40,53,55,85,88,46,82,25,21,32,39,86,27,13,50,90,
65,42,6,11,45,75,44,4,1,71,68,43,29,93,36,21,35,88,55,66,19,20,60,3,57,37,9,87,80,2,84,28,63,72,69,5,15,62,10,16,40,91,70,59,81,77,73,79,61,58,18,92,8,74,67,64,7,34,78,83,56,13,30,39,22,25,53,32,46,76,0,17,50,23,14,52,24,89,54,82,38,90,49,33,51,41,47,31,27,48,12,85,26,86,
42,65,1,11,45,75,43,68,21,9,4,44,71,30,36,66,73,93,53,17,35,3,60,63,20,87,89,2,14,80,69,92,37,77,8,7,10,67,16,72,40,91,84,6,18,74,28,58,61,79,76,78,64,5,59,62,81,70,57,83,49,19,41,26,85,23,48,29,86,0,33,22,88,32,51,90,15,24,55,25,47,82,52,31,39,38,27,56,13,46,54,34,50,12,
20,42,4,75,2,11,43,65,68,10,45,93,36,23,71,35,29,17,3,56,88,28,14,80,1,66,37,87,69,60,63,58,8,72,67,81,74,79,77,7,84,61,92,76,78,5,44,83,9,59,18,16,6,57,73,40,91,70,64,41,24,26,62,31,0,85,86,47,89,55,49,33,90,21,34,54,51,27,46,39,52,12,50,22,30,38,48,32,82,19,15,13,53,25,
65,11,42,2,68,43,45,4,24,71,8,36,35,66,29,20,73,72,93,60,23,17,89,1,63,37,49,87,75,58,78,61,80,39,83,15,16,3,10,59,7,62,91,69,74,9,18,84,5,79,57,76,6,70,28,64,81,67,92,19,44,82,40,85,77,13,30,46,22,26,86,51,90,34,27,48,38,32,88,41,54,14,21,25,55,31,52,50,56,0,33,53,47,12,
65,42,8,11,20,45,68,43,4,75,36,2,29,3,93,71,17,66,23,56,1,37,88,28,87,35,14,60,81,78,80,10,91,69,40,72,5,92,63,57,70,9,76,61,7,74,73,62,59,67,84,83,6,64,18,77,79,58,16,21,44,32,47,90,31,12,54,24,38,82,50,22,53,27,89,15,55,19,34,51,39,30,0,26,46,48,52,13,41,49,25,86,33,85,
42,65,7,75,11,43,3,93,45,68,44,4,21,49,19,37,71,36,89,30,1,20,72,35,80,15,87,66,69,63,92,60,64,78,9,2,8,28,57,10,70,16,58,91,81,62,40,77,76,79,61,83,73,59,5,18,6,74,67,84,29,88,55,14,56,32,33,25,47,17,0,34,12,38,22,52,48,26,90,86,27,24,50,82,41,23,51,31,54,13,39,46,53,85,
44,6,11,68,65,71,45,42,2,19,43,4,66,75,87,23,30,69,93,51,35,36,16,89,14,72,1,76,3,41,60,67,63,80,20,58,37,59,10,64,62,84,73,77,61,79,91,74,78,7,5,18,83,8,57,92,70,90,12,28,46,54,81,17,86,9,56,34,49,85,25,27,40,32,15,53,29,55,88,0,48,26,39,31,21,47,38,50,22,13,33,24,52,82,
42,65,10,11,20,75,4,68,45,3,93,61,43,23,36,30,54,35,19,66,2,6,1,37,60,72,88,70,63,87,67,80,8,77,7,83,91,69,44,57,76,78,14,81,59,9,84,71,73,16,40,28,92,79,13,64,58,18,74,38,62,17,5,56,26,49,0,90,89,24,52,48,29,50,31,34,55,82,25,47,22,27,15,39,53,32,86,46,21,85,51,12,33,41,
