42,65,11,8,68,61,90,4,2,20,36,30,66,63,93,3,80,1,35,31,62,38,46,22,9,40,37,52,70,47,5,75,18,88,57,16,91,27,74,13,53,56,50,82,15,60,10,0,34,17,26,79,41,44,84,64,39,58,54,67,43,32,29,7,77,45,51,87,83,24,89,23,14,48,49,55,78,85,69,28,76,21,72,12,73,71,25,33,59,86,6,81,92,19,
11,65,66,42,4,90,61,6,20,38,1,63,3,35,68,93,80,2,31,24,7,62,37,36,46,39,51,5,48,53,16,77,56,12,88,44,29,40,23,33,54,13,59,87,86,76,75,60,15,72,64,28,55,91,81,22,10,19,8,74,49,70,83,14,52,73,9,58,25,34,26,89,18,47,45,79,50,57,71,43,32,27,41,30,84,92,85,78,21,17,67,82,0,69,
65,11,20,8,66,38,4,42,61,88,3,23,1,93,68,80,10,36,2,35,48,56,5,58,39,90,63,37,9,24,47,7,62,60,30,70,31,22,32,27,45,57,71,52,86,15,78,72,6,21,75,25,89,26,44,55,43,77,28,18,92,34,40,69,83,85,53,74,46,51,29,14,19,76,59,64,81,17,12,54,87,13,79,41,73,49,50,67,82,91,33,0,84,16,
65,11,68,3,7,20,38,61,4,19,90,35,1,93,63,66,80,75,62,42,37,31,36,8,2,48,40,72,49,58,69,52,39,30,5,44,28,60,41,51,27,32,17,6,83,71,86,0,81,13,56,89,50,16,84,26,54,45,34,92,79,25,55,15,70,91,57,29,10,77,46,9,85,43,87,47,59,64,67,24,78,53,14,18,73,22,76,82,12,74,23,21,33,88,
65,11,62,44,6,2,4,17,35,61,88,66,38,20,31,42,80,90,68,63,1,39,3,93,22,69,7,55,37,92,36,46,73,75,14,47,5,86,52,25,77,72,51,56,19,15,59,54,91,34,64,83,48,24,82,70,71,85,78,58,40,41,9,26,28,45,76,27,60,43,21,13,12,67,16,8,18,33,89,30,0,49,84,81,74,23,50,32,10,79,87,53,29,57,
68,11,65,42,4,90,61,35,9,2,36,20,66,93,1,22,62,63,38,31,3,6,55,81,5,82,37,85,47,41,43,83,77,84,10,8,48,49,71,25,57,92,16,21,73,74,76,17,44,32,40,80,67,58,28,59,26,39,50,70,87,27,75,88,54,18,14,15,0,45,64,60,7,33,19,24,13,91,89,72,51,12,53,29,79,30,56,69,86,34,23,52,46,78,
66,4,42,11,65,38,61,90,9,2,20,31,80,3,63,39,8,62,68,35,1,93,5,37,46,77,56,82,75,72,21,74,16,53,57,55,36,6,85,28,13,59,83,27,79,91,44,29,92,24,26,34,52,76,69,71,15,18,54,51,70,33,47,60,30,25,81,58,64,88,0,22,43,89,87,23,73,45,19,84,32,12,40,14,67,86,78,49,50,17,10,48,7,41,
69,11,65,4,20,72,9,2,36,89,19,66,35,90,80,68,3,63,38,1,46,62,42,56,61,93,5,75,79,8,31,53,22,37,88,40,45,92,18,6,70,82,21,87,74,39,67,7,51,27,52,16,84,25,17,81,29,44,64,78,15,91,32,49,0,77,34,30,28,71,14,24,76,58,43,33,83,54,73,47,41,86,60,26,55,48,12,85,13,59,23,50,57,10,
44,11,75,65,6,4,61,2,42,38,68,88,20,1,66,35,90,31,63,80,93,41,51,46,3,10,36,24,62,27,37,53,60,58,77,5,26,56,14,28,21,78,48,25,83,54,91,8,34,15,17,49,89,39,7,70,13,85,57,33,67,29,30,50,55,19,79,18,76,40,82,12,69,9,74,64,73,92,84,43,23,86,22,71,72,32,52,59,45,81,16,0,87,47,
42,11,66,4,20,38,1,5,65,61,63,89,35,44,93,3,2,90,40,68,62,37,7,50,22,46,80,79,8,36,56,83,31,33,9,19,14,48,23,49,39,77,70,34,6,69,10,54,26,59,88,81,91,25,58,57,64,24,55,13,43,41,15,72,18,86,82,16,32,75,27,12,92,87,85,67,29,76,51,28,45,21,60,74,47,71,53,84,73,52,30,78,0,17,
