43,46,62,36,41,10,40,9,3,81,18,21,59,33,38,76,55,50,5,51,15,48,39,99,22,47,86,29,37,32,80,60,85,58,64,57,20,11,34,19,77,69,66,88,67,52,83,42,25,45,49,4,12,30,79,14,2,89,26,92,61,75,6,31,74,56,68,54,84,82,78,101,27,63,65,100,73,97,35,13,96,71,87,53,98,28,94,44,23,72,8,24,17,102,0,95,1,93,7,90,16,70,91,
58,46,36,10,9,40,18,38,43,50,41,42,32,51,80,59,3,15,33,45,86,5,48,39,37,81,99,30,62,47,77,11,25,55,20,76,66,29,79,64,35,75,78,49,52,34,57,70,60,56,19,6,26,74,85,69,14,67,22,71,65,2,82,54,88,53,61,8,4,21,7,27,12,92,31,100,89,28,93,23,83,84,98,0,63,102,94,16,24,96,44,68,101,91,13,17,72,95,90,97,73,87,1,
46,38,62,40,41,10,86,36,18,9,84,59,21,33,32,48,43,64,50,37,51,3,15,5,30,100,39,29,35,6,77,55,85,49,20,80,58,47,42,45,25,70,11,66,19,57,67,22,34,60,69,54,14,56,92,27,52,65,2,99,74,88,31,89,26,78,79,12,75,81,76,94,83,4,98,82,61,24,101,53,97,0,71,17,90,13,102,95,28,72,8,63,23,87,16,44,68,93,91,73,7,96,1,
62,46,36,10,40,43,41,81,9,18,21,33,39,38,3,86,61,5,50,48,55,99,29,59,85,47,42,58,15,30,60,77,51,66,37,52,19,49,22,54,20,74,45,78,14,69,67,11,32,83,80,70,76,34,2,98,35,6,75,79,57,82,64,26,25,88,71,65,23,92,17,0,12,4,102,31,27,24,53,56,96,84,68,7,89,100,72,44,13,97,101,8,93,63,95,94,90,91,87,1,73,28,16,
10,58,18,46,36,40,51,50,41,33,9,43,38,80,59,3,76,21,55,60,48,86,29,5,100,32,15,39,47,66,49,67,37,42,52,85,30,77,57,19,73,99,4,20,6,81,35,64,74,11,69,88,62,22,84,26,14,89,61,92,83,75,56,45,25,82,79,63,23,78,53,34,71,101,65,54,98,24,31,70,27,12,68,93,97,102,94,2,17,96,91,95,28,13,8,0,44,72,7,90,87,16,1,
46,38,58,9,36,33,41,43,40,10,59,18,32,48,42,86,50,55,5,81,29,39,3,99,47,15,51,37,76,45,80,20,77,70,64,23,49,6,22,57,52,11,66,67,88,85,69,60,62,75,83,61,30,25,74,71,63,14,27,56,84,13,26,34,78,92,4,35,31,79,65,7,54,21,82,68,2,53,93,28,98,101,97,17,19,12,100,89,94,90,44,8,72,0,102,91,87,1,95,73,24,96,16,
36,46,10,58,40,38,9,41,81,48,3,18,59,43,32,99,33,5,50,15,45,66,51,39,55,30,42,29,64,86,77,47,85,62,22,76,25,19,80,20,67,52,49,60,11,56,34,69,74,75,26,82,37,35,88,70,6,54,14,57,4,78,92,61,83,21,79,71,65,84,63,17,96,89,31,98,2,12,7,24,0,27,8,68,16,23,53,13,102,100,93,44,101,28,72,87,97,94,90,91,1,95,73,
58,36,10,46,38,40,80,9,42,41,18,50,51,43,3,29,47,33,99,55,5,48,39,32,76,77,75,37,86,52,49,59,19,66,74,20,15,34,64,67,22,56,81,11,85,14,88,6,60,62,92,25,35,30,89,78,83,57,73,84,45,82,21,4,2,12,79,65,26,71,44,61,27,54,69,98,68,101,31,28,95,24,53,17,13,23,63,8,102,72,97,7,90,100,96,87,0,70,94,91,93,16,1,
10,46,62,41,38,36,9,81,40,32,43,48,3,5,51,18,50,33,30,42,76,59,86,55,99,15,80,37,39,47,77,58,29,64,11,49,52,85,12,66,74,22,19,25,57,78,20,88,70,82,45,60,21,67,6,75,56,34,31,4,101,14,69,24,89,79,84,83,92,61,71,65,26,13,54,63,2,102,27,7,72,23,35,53,98,97,44,94,90,73,17,95,96,68,1,0,87,28,100,93,8,91,16,
46,58,10,41,40,18,36,59,9,43,38,33,50,80,51,42,3,48,5,37,39,32,55,64,81,20,29,86,77,47,66,57,76,25,45,99,30,74,49,85,67,52,88,15,11,13,69,23,60,6,35,22,78,70,89,31,82,21,75,4,61,83,14,34,26,92,54,84,98,68,56,71,79,53,63,97,19,12,65,2,101,7,28,62,72,24,8,0,102,27,96,44,1,100,91,93,95,73,90,94,17,87,16,
